"（これは、
みんなからプロデューサ－さんへの贈り物……）","(This is a gift from everyone to Producer...)","","(This is a gift from
everyone to Producer...)","","(This is a gift from
everyone to Producer......)"
"みなさ～ん、用意をお願いします！
プロデューサーさんが事務所に到着しますよ！","Everyone, please get ready! Producer is arriving at the office","Everyone, please be prepared!
Producer will arrive at your office!","Everyone, please get ready! The
producer is arriving at the office","",""
"それでは、電気を消しますね！
ポチッとな♪","Now then, I'll turn off the lights! *poke*♪","Then I will turn off the lights!
Click here.","Now then, I'll turn off
the lights! *poke*♪","",""
"カッ……カッ……カッ……","*crunch*..","Kak ...... Kak ...... Kak ...... Kak ......","*crunch*..","",""
"（プロデューサーさんの足音が、聞こえてきます……
みんな、どきどきして待ってます……）","(I can hear Producer's footsteps... Everyone is waiting with bated breath.)","(Producer's footsteps can be heard at ......
(Everyone is waiting with baited breath ......)","(I can hear Producer's footsteps...
Everyone is waiting with bated breath.)","",""
"（もう少しです……）","(Just a little more...)","(Almost there. ......)","(Just a little more...)","",""
"パチッ―","*Crackle*","(clack) - (clack) - (clack)","*Crackle*","",""
"プロデューサーさん！
お誕生日、おめでとうございます！","Mr. Producer! Happy birthday to you too!!","Producer!
Happy Birthday and best wishes to you and your family!","Mr. Producer! Happy
birthday to you too!!","",""
"プロデューサー！
お誕生日、おめでとうございます！","Producer! Happy birthday to you, too","Producer!
Happy Birthday and best wishes to you and your family!","Producer! Happy
birthday to you, too","",""
"兄ちゃん！
お誕生日、おめでとうございます！","Brother! Happy birthday to you, too","Brother!
Happy Birthday and best wishes to you and your family!","Brother! Happy
birthday to you, too","",""
"Ｐちゃん！
お誕生日、おめでとうございます！","Happy birthday, P-chan!","P!
Happy Birthday and best wishes to you and your family!","Happy birthday,
P-chan!","",""
"プロデューサーさま！
お誕生日、おめでとうございます！","Mr. Producer! Happy birthday to you too!!","Dear Producer!
Happy Birthday and best wishes to you and your family!","Mr. Producer! Happy
birthday to you too!!","",""
"……というわけで、ケーキを作るまでの
出来事を録画してあるんです♪","...Therefore, I'm recording everything that happened until the cake was made. ♪","......, and so on up to the making of the cake.
I have a recording of the event.","...Therefore, I'm recording everything that
happened until the cake was made. ♪","",""
"それと、みんなからプロデューサーさんへの
ビデオレターも一緒に撮ったんですよ","Also, we took a video letter from everyone to Producer together","And, from everyone to Producer.
We did a video letter together.","Also, we took a video letter from
everyone to Producer together","",""
"今から流しますね。それでは、
みんなからのメッセージをご覧ください♪","I'll play it now. Now then, please take a look at the messages from everyone♪","I'll let it flow now, then,
See the messages from everyone... ♪","I'll play it now. Now then, please take
a look at the messages from everyone♪","",""
"Message","Message","Message","Message","",""
"うぉっほん。まずは私から、ひと言。
今日は君の人望を、改めて感じる１日だった","Ahem. I'll start with a few words from me, then... Today was an opportunity to show off how popular you are once again""","First of all, I would like to say a few words.
Today was a day when I felt once again how much you love people.","Ahem. I'll start with a few words from me, then... Today was
an opportunity to show off how popular you are once again","",""
"皆からの信頼を糧に、君がこれからも
大きく成長してくれると、期待しているよ","With everyone's trust, I hope you will continue to grow greatly","I hope that you will continue to rely on the trust that everyone has placed in you.
I'm hopeful that they will grow up big.","With everyone's trust, I hope you
will continue to grow greatly","",""
"プロデューサーさん、
ハッピーバースデー♪　おめでとうございますっ！","Happy birthday, Mr. Producer! ♪ I'm so happy to see you again~","Producer,
Happy Birthday... Congratulations!","Happy birthday, Mr. Producer! ♪
I'm so happy to see you again~","",""
"アイドルのみんなからのサプライズケーキ！
忘れられない誕生日になりそうですね♪","Surprise cake from all the idols! This is going to be an unforgettable birthday♪","Surprise cake from all the idols!
It's going to be an unforgettable birthday... ♪","Surprise cake from all the idols! This
is going to be an unforgettable birthday♪","",""
"お疲れ様です、プロデューサーさん。
日々のお仕事、大変かと思いますが無理は禁物ですよ","Thank you for your hard work, producer. I know it's a lot to take care of on such short notice but do not push yourself too much","Thanks for your help, producer.
I know your daily work is hard, but don't overdo it!","Thank you for your hard work, producer. I know it's a lot to take
care of on such short notice but do not push yourself too much","",""
"私たちも精いっぱいサポートしますので、
いつでも声をかけてくださいね♪","We'll do our best to support you, so please let us know whenever. ♪","We will do our best to support you,
Please call on me anytime... ♪","We'll do our best to support you,
so please let us know whenever. ♪","",""
"お誕生日おめでとうございます♪
今日のパーティーはどうでしょうか～？","Happy birthday♪ How about today's party?","Happy Birthday♪
How about a party today~?","Happy birthday♪ How
about today's party?","",""
"みなさんの想いが詰まったパーティー、
楽しんでいただけたら嬉しいです～♪","I hope you all enjoy this party filled with everyone's feelings! ♪","A party filled with everyone's thoughts and feelings,
I hope you enjoy it~♪","I hope you all enjoy this party
filled with everyone's feelings! ♪","",""
"改めてプロデューサー、
お誕生日おめでとうございます","Happy birthday, producer","Once again, producer,
Happy Birthday","Happy birthday,
producer","",""
"みんなで心を込めて準備しました。
その気持ちが届くと……嬉しいです","We all put our hearts and souls into preparing for it. I'd be happy if those feelings reached you, too...""","Everyone prepared wholeheartedly.
I'm glad you get that feeling: ......","We all put our hearts and souls into preparing for it.
I'd be happy if those feelings reached you, too...","",""
"プロデューサー。
皆の協力で、見事なけーきを作り上げました","Producer. With everyone's help, we made a splendid zelkova tree!","Producer.
With everyone's cooperation, we created a wonderful keiki!","Producer. With everyone's help,
we made a splendid zelkova tree!","",""
"この大きさ、私たちのプロデューサーへの感謝の
気持ちの表れです。改めて、おめでとうございます","This size is a sign of our gratitude to Producer. Once again, congratulations on your success","This size, thanks to our producer
Once again, congratulations!","This size is a sign of our gratitude to Producer.
Once again, congratulations on your success","",""
"プロデューサー、お誕生日おめでとうございます。
いつもお仕事、お疲れさまです","Happy birthday, producer. Thank you for all your hard work as always","Happy birthday, producer!
Thank you for all your hard work and dedication!","Happy birthday, producer. Thank you
for all your hard work as always","",""
"私もプロデューサーの活躍に負けないよう、
日々のレッスン、活動を頑張ります","I'll do my best to keep up with Producer","I too am trying to keep up with my producer's success,
We will do our best in our daily lessons and activities.","I'll do my best to
keep up with Producer","",""
"ハッピーバースデー、プロデューサー。
……最高の日になりますように","Happy birthday, producer. May it be the best day of your life..","Happy Birthday, Producer.
Wishing you the best day at ......","Happy birthday, producer. May it
be the best day of your life..","",""
"そしてこれからも互いに切磋琢磨できたらと思う。
よろしく頼んだよ","And I hope we can continue to work hard together in the future. Thank you very much for your help, too""","And I hope that we can continue to engage in friendly competition with each other in the future.
I'm looking forward to working with you.","And I hope we can continue to work hard together in
the future. Thank you very much for your help, too","",""
"プロデューサー、お誕生日おめでとうございます。
それと、毎日のお仕事、お疲れさまです","Happy birthday, producer. And thank you for all your hard work every day","Happy birthday, producer!
And, thanks for all the hard work you do every day.","Happy birthday, producer. And thank
you for all your hard work every day","",""
"アイドルプロデュースの仕事は大変でしょうけど、
これからも、みんなと一緒に頑張っていきましょう！","I know it's a lot of work to be an idol, but we can do our best together from now on!","I know the job of producing idols must be tough,
Let's keep up the good work together!","I know it's a lot of work to be an idol,
but we can do our best together from now on!","",""
"お誕生日、おめでとうございます。あの、私、
プロデューサーさんの１年を占ってみたんですよ","Happy birthday. Um, I tried to read Producer's yearly fortune..","Happy birthday to you and me,
I've been trying to predict Producer's year.","Happy birthday. Um, I tried to read
Producer's yearly fortune..","",""
"結果は……仕事運がぐんぐん上昇していくそうです！
素敵なお仕事に巡り合えそうですね♪","As a result... My luck with work is skyrocketing! Looks like I'll be able to find an amazing job♪","The results are ...... and they say that work luck is rising rapidly!
I'm sure you'll find a great job...","As a result... My luck with work is skyrocketing!
Looks like I'll be able to find an amazing job♪","",""
"あ、あの……お誕生日、おめでとうございます。
プロデューサーにはいつも、お世話になっています","U-Um... Happy birthday. Thank you for always taking care of Producer","Oh, uh, happy birthday to .......
I am always grateful to my producer for all his help and support!","U-Um... Happy birthday. Thank you
for always taking care of Producer","",""
"……あ、あの。ビデオレターというのは、
なにを言えば……ううっ、は、恥ずかしい……","...U-umm. What do you mean by a video letter...? Ugh, this is embarrassing","...... Oh, you know, a video letter is..,
What can I say ...... ugh, ha, shame on you ......","...U-umm. What do you mean by a video
letter...? Ugh, this is embarrassing","",""
"お誕生日……
おめでとうございます……","Happy birthday..","Birthday: ......
Congratulations ......","Happy
birthday..","",""
"プロデューサーさまにとって……
素晴らしき１年と……なりますように……","To Producer... I hope it'll be a wonderful year for him","For producers: ......
Wishing you a wonderful year and ......","To Producer... I hope
it'll be a wonderful year for him","",""
"≪瞳≫を持つ者よ！
その生誕に大いなる祝福と加護を！","Those with eyes! May your birth be blessed and protected by great blessings","≪O you who have ""eyes""!
Great blessings and blessings on its birth!","Those with eyes! May your birth be
blessed and protected by great blessings","",""
"（お誕生日、おめでとうございます！
素敵な１年になるように祈ってます！）","(Happy birthday! I'll be praying for a wonderful year!)","(Happy Birthday, my friend!)
Wishing you a great year!)","(Happy birthday! I'll be
praying for a wonderful year!)","",""
"今宵は我らとひと時の休息を……
明日からはまた新たな禁断の扉を開こう！","Tonight, you and I will rest for a while... From tomorrow onward we'll open yet another forbidden door!","Rest with us for a moment tonight: ......
Tomorrow we will open another forbidden door!","Tonight, you and I will rest for a while... From tomorrow
onward we'll open yet another forbidden door!","",""
"（今日はゆっくり休んで、
明日からまたお仕事をがんばりましょ～♪）","(Let's get some rest and work hard tomorrow! ♪)","(Take a good rest today,
Let's get back to work tomorrow!)","(Let's get some rest and
work hard tomorrow! ♪)","",""
"プロデューサー、お誕生日おめでとうなの！
いつもみんなのことを考えてくれてありがと☆","Happy birthday, producer! Thanks for always thinking about everyone☆","Happy birthday, producer!
Thanks for always thinking of us all☆.","Happy birthday, producer! Thanks
for always thinking about everyone☆","",""
"でも、来年のプロデューサーの誕生日は、
ふたりっきりで過ごしたいな♪　あはっ☆","But next year, I want to spend Producer's birthday alone with him. ♪ Aha☆","But next year's producer's birthday,
I'd love to spend some time alone with you.","But next year, I want to spend the
producer's birthday alone with him. ♪ Aha☆","",""
"お誕生日おめでとうございます。い、いつも、
ダメダメな私を、支えてくれてありがとうございます","Happy birthday. Th-Thank you for always supporting me when I'm useless..","Happy birthday to you,
Thank you for supporting me, a no-good person!","Happy birthday. Th-Thank you for
always supporting me when I'm useless..","",""
"迷惑ばかりかけてますけど……。
これからも、みんなと一緒に頑張っていきますぅ！","I know I've caused you a lot of trouble, but... We will continue to do our best together from here on out!」""","I know I'm just being a pain in the ass. ......
I will continue to work hard with everyone!","I know I've caused you a lot of trouble, but... We will
continue to do our best together from here on out!」","",""
"お誕生日、おめでとうございまーす♪
みんなで作ったケーキ、どうですか？","Happy birthday! ♪ How about the cake we all made together?","Happy Birthday!
How do you like the cake we made together?","Happy birthday! ♪ How about the
cake we all made together?","",""
"あっ、食べる時は声をかけてくださいね。
『はい、あ～ん』ってしてあげますから♪","Ah, please let me know when you're eating. ♪","Oh, please speak to me when you eat.
I'll say, 'Yes, ahhhhh' for you.","Ah, please let me know
when you're eating. ♪","",""
"ハピバ★　プロデューサー♪
どう、みんなで作ったケーキの感想は？","Hapiba ★ Producer♪ So, what do you think of the cake we all made?","Happiva★ Producer♪
How do you feel about the cake we all made?","Hapiba ★ Producer♪ So, what do you
think of the cake we all made?","",""
"かなり大きくなっちゃったけど、気持ちが込められた
証拠ってことで……みんなで完食を目指そうね♪","It's gotten a lot bigger, but it shows how much you put into your feelings... Let us all aim to finish eating together♪","It's pretty big now, but it's got a lot of feeling.
I mean proof. ...... Let's all try to finish the meal...","It's gotten a lot bigger, but it shows how much you put into
your feelings... Let us all aim to finish eating together♪","",""
"プロデューサーさん！
お誕生日おめでとうございますーっ！","Happy birthday, Mr. Producer!","Producer!
Happy Birthday!","Happy birthday,
Mr. Producer!","",""
"今日からの１年、どんな年にしたいですか？
もう決まってたら、聞いてみたいですっ！","What kind of year do you want to start today? If it's already been decided, I wanna ask!","What do you want the year from today to be like?
If you have already decided, I'd like to hear about it!","What kind of year do you want to start today?
If it's already been decided, I wanna ask!","",""
"プロデューサー！　ケーキの
てっぺんにある旗、見てくれましたか？","Producer! Did you see that flag on top of the cake?","Producer! The cake!
Did you see the flag at the top?","Producer! Did you see that
flag on top of the cake?","",""
"ルミナスのマークが入っててカッコイイですよねー！
よかったら、プロデューサーの机に飾ってください！","It's so cool with the Luminous mark on it! If you like, put them up in your producer desk","It's so cool with the Luminous symbol!
If you like, you can hang it on Producer's desk!","It's so cool with the Luminous mark on it! If
you like, put them up in your producer desk","",""
"誕生日おめおめ！　本当なら、兄ちゃんの歳の数だけ
ロウソクを立てようとしたんだけど……","Happy birthday! Honestly, I was trying to make as many candles in your year..","Happy birthday! If it's true, you're as old as your brother.
I was trying to hold up a candle. ......","Happy birthday! Honestly, I was trying
to make as many candles in your year..","",""
"ケーキの上がいっぱいで、１００本はムリだったよ。
でも、これも思い出ってことでー！　よろよろー！","There was so much on top of the cake, I couldn't make a hundred. But this is just another memory! *shake shake*","The top of the cake was so full, I couldn't do a hundred.
But I guess this is just another memory!","There was so much on top of the cake, I couldn't make a
hundred. But this is just another memory! *shake shake*","",""
"誕生日おめー！　『ガチでＢＤＣを作ってみた！』
的なノリでやってみたんだけど、どうだった？","Happy birthday! I was like, 'I really tried making a BDC.' How did it go?","Happy Birthday! ""I made a gutsy BDC!""
I tried to do it in a ""like"" kind of way, but how did it go?","Happy birthday! I was like, 'I really
tried making a BDC.' How did it go?","",""
"面白かったら、真美イイネのボタンを押して、
コンビニアイスを投下してねー！","If it's funny, press the button on Mamiine and drop some convenience store ice cream!","If you enjoyed it, hit the Mami Like button,
Don't drop the convenience store ice cream!","If it's funny, press the button on Mamiine
and drop some convenience store ice cream!","",""
"お誕生日おめでとうございます。みなさんと、
特別な日をお祝いできて、とても幸せな気持ちです","Happy birthday. I'm very happy to celebrate a special day with all of you,","Happy Birthday, with all of you,
We are so happy to celebrate this special day!","Happy birthday. I'm very happy to
celebrate a special day with all of you,","",""
"これからも私たちと一緒に、
楽しい思い出をたくさん作っていきましょうね♪","Let's make lots of fun memories together from now on, okay? ♪","Stay with us,
Let's make lots of fun memories♪","Let's make lots of fun memories
together from now on, okay? ♪","",""
"ハピハピバースデー♪
Ｐちゃん、お誕生日おっめでとぉー☆","Happy birthday♪ P-chan, happy Birthday☆","HAPPY HAPPY BIRTHDAY ♪
Happy birthday, P-chan!","Happy birthday♪
P-chan, happy Birthday☆","",""
"Ｐちゃんが、も～っとハピハピになれますようにって
気持ちがいっぱいの、バースデーケーキだよぉ～♪","It's a birthday cake that P-chan wants to be happy again. ♪","P-chan wished me to be more happy-go-lucky.
It's a birthday cake full of feelings!","It's a birthday cake that
P-chan wants to be happy again. ♪","",""
"プロデューサー、誕生日おめでとうございます！
みんなの手作りケーキ、喜んでくれたら嬉しいです！","Happy birthday, producer! I hope everyone's happy with their homemade cake","Happy birthday, producer!
I hope everyone is happy with their homemade cakes!","Happy birthday, producer! I hope
everyone's happy with their homemade cake","",""
"これを食べたら、元気バリバリ間違いなし、です！
へへっ、これからも一緒に頑張っていきましょうね！","If you eat this, there's no doubt that it will be full of energy! Heheh. Let us do our best together from now on too~","After eating this, you are sure to be energized and full of energy!
Hehe, let's keep working together!","If you eat this, there's no doubt that it will be full of
energy! Heheh. Let us do our best together from now on too~","",""
"ハッピーバースデー、プロデューサー！
いつも、お仕事お疲れさま！","Happy birthday, producer! Thanks for your hard work all the time","Happy Birthday, Producer!
Thanks for all your hard work, always!","Happy birthday, producer! Thanks
for your hard work all the time","",""
"みんなで作った、バースデーケーキ。
最高においしくできてるから、期待しててね♪","The birthday cake we all made together. It's the best, so look forward to it♪","A birthday cake, made by everyone.
It's the best of the best, so stay tuned... ♪","The birthday cake we all made together.
It's the best, so look forward to it♪","",""
"誕生日おめでとー。
今日は仕事のことは忘れて、ゆっくりしてねー","Happy birthday. Forget about work and relax for today-","Happy Birthday.
Forget about work today and relax!","Happy birthday. Forget
about work and relax for today-","",""
"サプライズは成功かな。いや、普通に
びっくりするよね、こんなおっきいケーキ","I wonder if the surprise was a success. No, it's normal to be surprised at how big this cake is","Is the surprise a success?
It's amazing, isn't it? Such a big cake!","I wonder if the surprise was a success. No, it's
normal to be surprised at how big this cake is","",""
"ハッピーバースデー！　プロデューサーさん☆
バースデーケーキ、喜んでもらえたかな？","Happy birthday! Mr. Producer☆ Did you like the cake?","Happy Birthday!
I hope you were pleased with the birthday cake.","Happy birthday! Mr.
Producer☆ Did you like the cake?","",""
"甘奈と甜花ちゃんはトッピングをしたんだけど、
どこをトッピングしたでしょ～か！","Amana and Tenka-chan put on toppings, but where did they go?!","Amana and Tetika did the topping,
Where did I top it - I wonder?","Amana and Tenka-chan put on toppings,
but where did they go?!","",""
"……えっ……も、もう、甜花の……番……？
え、えっと……","...Huh...? T-Tenka, it's your turn now! Um","...... eh ...... is also already the ...... number ...... of the sugar beet flower?
Uh, let's see... ......","...Huh...? T-Tenka,
it's your turn now! Um","",""
"お、お誕生日、おめでとうございましゅ……！
あ、あう……","H-Happy birthday! Ah, ahh..","Oh, happy birthday, happy birthday. ......
Ah, ah ......","H-Happy birthday!
Ah, ahh..","",""
"誕生日おめでとう。みんなから祝ってもらえる
なんて、アンタも幸せ者ね♪","Happy birthday. You're so lucky to be celebrated by everyone! ♪","Happy Birthday....celebrated by all!
Oh, you're so lucky.","Happy birthday. You're so lucky
to be celebrated by everyone! ♪","",""
"そうね、このお返しは……。みんなのために、
もっともっと働いてもらおうかしら。にひひっ♪","That's right, this payback is... I wonder if you can work harder for everyone. Nihihe♪","Well, this is for everyone at ......,
I'll make him work harder and harder.","That's right, this payback is... I wonder if
you can work harder for everyone. Nihihe♪","",""
"ウーサミン♪　プロデューサーさん、
お誕生日おめでとうございます♪","Usamin! ♪ Happy birthday, Mr. Producer~","Usamin ♪ Producer,
Happy Birthday♪","Usamin! ♪ Happy
birthday, Mr. Producer~","",""
"みんなで魔法をかけた、バースデーケーキを
用意しました！　絶対おいしくできてると思います！","We've prepared a birthday cake that everyone has cast magic on! I think it will definitely be delicious","We all worked our magic, birthday cake.
I've prepared it! I'm sure it's delicious!","We've prepared a birthday cake that everyone has
cast magic on! I think it will definitely be delicious","",""
"プロデューサーさん、誕生日おめでとうございます！
サプライズバースデーケーキ、ビックリしましたか？","Happy birthday, producer! Surprise cake. Did it startle you?","Happy birthday, producer!
Were you surprised by the surprise birthday cake?","Happy birthday, producer!
Surprise cake. Did it startle you?","",""
"すっごくおいしくて、ふわふわにできたと思います！
いーっぱい食べてくださいねっ！","It was really good, and I think it's fluffy! Please eat a lot!!","I think it was very tasty and fluffy!
Please eat as much as you can!","It was really good, and I think
it's fluffy! Please eat a lot!!","",""
"プロデューサーさん。
お誕生日……おめでとうございます","Producer. Happy birthday..","Producer.
Happy Birthday ......","Producer.
Happy birthday..","",""
"あの、うまく言えないですけど……。私たちの
感謝の気持ち……伝わっていると、嬉しいです","Um, I don't really know how to put it... but our gratitude makes me happy that you understand what we mean by 'thanks for everything.' ∴""","Um, I don't know how to say this, but ....... Our
I'm glad you are feeling the gratitude ......!","Um, I don't really know how to put it... but our gratitude makes me happy
that you understand what we mean by 'thanks for everything.' ∴","",""
"えっと、最後は私ですね……。
えへへ、なんだか緊張しちゃいますね","Um, I'll be the last one... Eheh~ You make me nervous","Well, I'm the last one. ......
Hehe, I'm kind of nervous.","Um, I'll be the last one...
Eheh~ You make me nervous","",""
"こほん。お誕生日、おめでとうございます！
いつもプロデュース、本当にありがとうございます！","*cough* Happy birthday! Thank you so much for always producing them","Happy birthday!
Thank you so much for all you produce!","*cough* Happy birthday! Thank you
so much for always producing them","",""
"……実は、もうひとつ私たちから
プロデューサーさんにプレゼントがあるんです","...Actually, we have another present for you","...... Actually, there is one more thing from us.
I have a present for Producer.","...Actually, we have
another present for you","",""
"ルミナスのみんなのサインが入ったＴシャツです！
最初は１枚のＴシャツに書こうとしたんですけど……","It's a T-shirt signed by everyone in Luminous! At first, I tried to write it on one of the t-shirts..","This T-shirt is signed by everyone at Luminous!
At first I tried to write on one T-shirt ......","It's a T-shirt signed by everyone in Luminous! At
first, I tried to write it on one of the t-shirts..","",""
"せっかくなので、
みんなの分のサインＴシャツを作りました！","I made an autograph T-shirt for everyone!","Since we are here,
We made signature T-shirts for everyone!","I made an autograph T-shirt
for everyone!","",""
"みなさんと、おそろいで
着られたら素敵だなと思って用意しました","I thought it would be nice if we could wear matching clothes","I hope you all have a great time together.
I thought it would be nice to be able to wear it, so I prepared it.","I thought it would be nice if
we could wear matching clothes","",""
"よかったら、受け取ってください！","If you'd like, please take it!","Please accept it if you like!","If you'd like, please take it!","",""
"Happy Birthday to you!","Happy Birthday to you!","Happy Birthday to you!","Happy Birthday to you!","",""
"（ふふっ。
きっと、この映像が何よりのプレゼントですね）","(Heheh. I'm sure this video is the best present you could ask for...)","(Hmmm.
(Surely, this video is the best gift of all.)","(Heheh. I'm sure this video is the
best present you could ask for...)","",""
"（……改めて、お誕生日おめでとうございます。
プロデューサーさん♪）","(...Happy birthday again. Producer♪)","(...... Again, happy birthday to you.
(Producers ♪)","(...Happy birthday
again. Producer♪)","",""
"（ケーキにサインＴシャツ……。それにみんなからの
メッセージ。とびっきりのプレゼントでしたね！）","(A cake, an autographed T-shirt... And a message from everyone. That was quite the present!)","(Cake and a signature T-shirt at ....... And from everyone else.
(Message...that was a great gift!)","(A cake, an autographed T-shirt... And a message
from everyone. That was quite the present!)","",""
