"Original Text","Initial","Machine translation","Better translation","Best translation"
"各アイドルごとに、それぞれ『<col_sys>思い出数</>』があり、
ユニット内の『<col_sys>思い出合計</>』が、ステージ活動で
使用できる、思い出アピールの『<col_sys>回数</>』です","Each idol has their own<col_sys> number of memories </>and the
<col_sys>total memories </>that can be used on stage will be the
<col_sys>collective amount </>from all idols in the unit.","","",""
"なお、各アイドルの『<col_sys>思い出数</>』は、アイドルとの絆を
深めていき『<col_sys>絆Lv</>』がアップすることで、増えていきます","The<col_sys> number of memories </>each idol has can be increased
by deepening your bonds with them and raising their<col_sys> Bond</>
<col_sys>Lv.</> ","","The<col_sys> number of memories </>each idol has can be increased by
deepening your bonds with them and raising their<col_sys> Bond</> <col_sys>Lv.</> ",""
"また、ユニット編成から、そのアイドルが習得している
『<col_sys>ユニゾンアピールの効果</>』を、それぞれ確認できます","You can also check the<col_sys> effect of the Unison Appeal </>the
idol is leveling in the unit formation screen.","","",""
"アピールには『<col_sys>Vo.</>』『<col_sys>Da.</>』『<col_sys>Vi.</>』の
３種類があり、ステージ中にどのアピールを行うかは、
お客さんが求めるものに応える形で『<col_sys>自動</>』で切り替わります","There are 3 types of appeals:<col_sys> Vo.</>,<col_sys> Da.</>, and<col_sys> Vi.</>
The appeals that will be made on stage will<col_sys> switch</>
<col_sys>types </>depending on what the audience desires.","","",""
"アピールの種類が切り替わると、リングの色も変わます。
色はそれぞれ『<col_sys>赤：Vo.</> 』『<col_sys>青：Da.</> 』『<col_sys>黄：Vi.</> 』を表します","The color of the ring changes to match the desired 
appeal.<col_sys> Red represents Vo.</>,<col_sys> blue represents Da.</>, 
and<col_sys> yellow represents Vi.</> ","","The color of the ring changes to match the desired  appeal.<col_sys> Red
represents Vo.</>,<col_sys> blue represents Da.</>,  and<col_sys> yellow represents Vi.</> ",""
"アイドルの『<col_sys>Vo.</>』『<col_sys>Da.</>』『<col_sys>Vi.</>』パラメータが高いほど、
アピールを行った際に獲得する『<col_sys>スコア</>』も、
そのパラメータに応じて『<col_sys>多く</>』なります","The higher an idol's<col_sys> Vo.</>,<col_sys> Da.</>, or<col_sys> Vi. </>parameter is,
the<col_sys> more score </>they will earn when they make
an appeal.","","",""
"ステージで高スコアを獲得するには、
『<col_sys>パラメータ</>』と『<col_sys>テンション</>』のバランスが重要です。
誰のアピールを行うかを考えながら、ステージを行いましょう","Balancing<col_sys> parameter </>and<col_sys> tension </>values are vital 
for reaching high scores. Put careful consideration
into who will be making appeals on stage.","","",""
"また、ステージによっては『<col_sys>Vo.が多く求められる</>』など、
アピールについて『<col_sys>リクエスト傾向</>』があります。
ステージ情報で確認し、それに合ったユニットを編成しましょう","Some stage venues may request for<col_sys> certain appeals</>
such as<col_sys> an emphasis on Vo.</> Make sure you check
the stage information and organize a proper unit.","","",""
"ハコ（会場）を盛り上げることが、ライブの目的です。
スコアを獲得していくと、会場の盛り上がりを表す
『<col_sys>ハコユレ</>』が上がっていきます","The main goal for live performances is to liven up the
venue. As you gain score, you may notice an increase
in (<col_sys>commotion</>) from the excitement of the Audience.","","",""
"この『<col_sys>ハコユレ</>』を上げていき、ステージ終了までに
『<col_sys>クリア目標</>』まで上げると、ライブ成功です","Raising the<col_sys> commotion </>to a certain point by the end of
your performance will result with a successful live
performance.","","Raising the<col_sys> commotion </>to a certain point by the end of
your performance will result with a successful live performance.",""
"ステージを行うと『<col_sys>ファン人数</>』が増えていきます。
このファン人数が、一定数を超えるごとに、
ルミナスの『<col_sys>アイドルユニットグレード</>』がアップします","The<col_sys> number of fans </>will increase as you perform on
stage. When you reach certain milestones of fans,
the Luminous<col_sys> Idol Unit Grade </>will increase.","","",""
"アイドルユニットグレードとは、スターリットシーズンの
大会運営が、参加しているユニットに指標として提示する、
そのユニットの『<col_sys>ランク</>』です","The Unit Idol Grade is used as an index to measure
and<col_sys> rank </>the participating units in the Starlit 
Season tournament.","","",""
"毎月ごとに、スターリットシーズンの大会運営が定める
『<col_sys>目標ファン人数</>』を集めて下さい。集められないと、大会運営の
基準を満たせずに落選し『<col_sys>ゲームオーバー</>』となってしまいます","The Starlit Season tournament sets a<col_sys> target number of</>
<col_sys>fans </>you must reach every month. Failure to meet the 
target means tournament elimination and a<col_sys> game over</>.","","",""
"スターリットシーズンの大会運営が行うステージを
『<col_sys>選考ステージ</>』と呼び、２種類のものがあります","The Starlit Season hosts specific stage events called
<col_sys>selection stages</>, and there are two types of selection
stages.","","The Starlit Season hosts specific stage events called
<col_sys>selection stages</>, and there are two types of selection stages.",""
"４月、７月、１０月には季節ごとの『<col_sys>祭典</>』が開催され、
１１月には『<col_sys>最終選考会</>』が開催されます","<col_sys>Seasonal festivals </>are held in April, July, and October
and the<col_sys> final audition </>will be held in November.","","",""
"選考ステージがある月は、
その月の『<col_sys>目標ファン人数</>』をクリアすることで、
選考ステージの『<col_sys>挑戦権</>』を得ることができます","During months where there is a selection stage. The
<col_sys>right to compete </>must be earned by reaching the
target<col_sys> number of fans </>gained for that month.","","",""
"選考ステージを『<col_sys>成功</>』させると、翌月の
スターリットシーズンへ進むことができます。なお、
失敗してしまうと『<col_sys>ゲームオーバー</>』となってしまいます","<col_sys>Passing </>the selection stage will allow you to proceed to
the next month. Failure will result with a<col_sys> game over</>.","","<col_sys>Passing </>the selection stage will
allow you to proceed to the next month.
Failure will result with a<col_sys> game over</>.",""
"選考ステージがない、５月、６月、８月、９月は、
『<col_sys>目標ファン人数</>』を集めるため、月末に開催される、
規模の大きいステージ『<col_sys>月末ステージ</>』に参加します","During months where there is no selection stage, your
idols will participate in larger scale<col_sys> Monthly Stages</>
and continue to<col_sys> gather fans to reach their target</>.","","",""
"この月末ステージを終えた後、
最終的に『<col_sys>目標ファン人数</>』をクリアしていると、
翌月のスターリットシーズンへ進むことができます","If you reach your set<col_sys> fan goals </>at the end of the month
after the Monthly Stage, you can proceed to the 
next month of the Starlit Season.","","",""
"そのため、月末ステージを成功しても、ファン人数が
足りなかった場合は『<col_sys>ゲームオーバー</>』となってしまいます","Failure to meet the target number of fans at the end of
the month even if the Monthly Stage was successful 
will result with a<col_sys> game over</>.","","Failure to meet the target number of fans at the end of the month even if the
Monthly Stage was successful  will result with a<col_sys> game over</>.",""
"スターリットオーダーを達成するため、
高木社長から、プロデューサーへ課題が出されます。
これを『<col_sys>プロデューサータスク</>』と言います","To successfully complete the Starlit Order, President 
Takagi will assign additional challenges to the producer.
These are called<col_sys> Producer Tasks</>.","","",""
"プロデューサータスクは、毎週ごとに更新される課題で、
『<col_sys>必須タスク</>』と『<col_sys>自由タスク</>』の２種類があります","Producer Tasks are updated weekly and are divided
into two categories:<col_sys> required tasks </>and<col_sys> free tasks</>.","","",""
"必須タスクは、そのタスクの『<col_sys>達成期限内</>』に、
必ず達成して下さい。達成できない場合は、プロデューサーとして
力量不足となり、その場で『<col_sys>ゲームオーバー</>』となってしまいます","Be sure to complete required tasks<col_sys> within the given</>
<col_sys>deadline</>. You will be deemed as an inadequate
producer should you fail and get a<col_sys> game over</>.","","",""
"『<col_sys>自由タスク</>』は、達成すると『<col_sys>サポート支給</>』を得られます。
スターリットシーズンを進める上で、より有利に
なるような内容となるので、ぜひ挑戦してみて下さい","Free tasks will provide<col_sys> additional support </>when completed. 
Complete them to gain advantages you can use 
to progress through the Starlit Season.","","",""
"プロデュースタイムでは、曜日によって、
この日はレッスン、この日はステージなど、
『<col_sys>活動する内容</>』が決まっています","Depending on the day of the week,<col_sys> your activities </>such as
lessons and performances have already been decided.","","Depending on the day of the week,<col_sys>
your activities </>such as lessons and performances
have already been decided.",""
"日々のプロデュースにおいて、ステージ活動を行い、
ファン人数を増やしていくことが重要となりますが、
そのためには、レッスンで『<col_sys>アイドルの成長</>』が必要不可欠です","During your daily producing activities, it is impoartant to 
arrange stage performances to gain new fans. 
Your<col_sys> idols will also need to grow </>in their lessons.","","",""
"プロデュースタイムにて『<col_sys>PARAM</>』ボタンを押すと、
Vo.Da.Vi.レッスンのどれを行えばいいかの指標となる
『<col_sys>パラメータ目標画面</>』を開けます","During production time you can press the<col_sys> PARAM </>button to 
open the<col_sys> Parameter Target Screen</>. This will give indicators 
of which lesson your idols should take.","","",""
"この画面では、週末・月末のステージに対し、
それぞれクリアに必要な、Vo.Da.Vi.の『<col_sys>推奨値</>』と、
アイドル全員の『<col_sys>現在値</>』を確認することができます","On this screen you can check the<col_sys> recommended values</>
of Vo., Da., and Vi. for clearing the weekend stages and the 
<col_sys>current values </>for all your idols.","","",""
"各ステージの『<col_sys>推奨値を目標</>』にして、日々のレッスンを行い、
アイドルたちのパラメータを『<col_sys>成長</>』させていきましょう","Try to assign lessons and grow your idol's parameters using
these suggestions.","","",""
"なお『<col_sys>ステージの情報</>』から、各ステージの『<col_sys>クリア条件</>』。
『<col_sys>リクエスト傾向</>』『<col_sys>推奨ユニット指標</>』『<col_sys>推奨思い出数</>』など、
より詳細な情報を確認することもできます","You can also use the<col_sys> stage information </>to check for 
detailed<col_sys> clear conditions </>like<col_sys> appeal request tendencies</>,
<col_sys>recommended unit stats</>, etc.","","",""
"パラメータの現在値が、推奨値よりも高い場合は、
そのパラメータの色が『<col_sys>赤く</>』表示されます。
この色を目印に、何が不足しているのかを確認することができます","If the current value of a parameter is higher than the 
suggested value, it will be<col_sys> displayed in red</>.
Use this color as a guide to see what needs improvement.","","",""
"メニュー『<col_sys>SCHEDULE</>』では、
『<col_sys>CALENDAR</>』・『<col_sys>ORDER</>』・『<col_sys>TASK</>』の、
３つの画面があります","In the<col_sys> SCHEDULE </>menu, you can find the 3 screens that
show the<col_sys> CALENDAR</>,<col_sys> ORDERS</>, and<col_sys> TASKS</>.","","In the<col_sys> SCHEDULE </>menu, you can find
the 3 screens that show the<col_sys> CALENDAR</>,<col_sys>
ORDERS</>, and<col_sys> TASKS</>.",""
"『<col_sys>CALENDAR</>』では、日付ごとに、
レッスンやステージなど、どの『<col_sys>活動</>』を
行うのかを確認できます","The<col_sys> CALENDAR </>allows you to see what<col_sys> activities </>are 
planned for each day such as lessons or performances.","","The<col_sys> CALENDAR </>allows you to see
what<col_sys> activities </>are  planned
for each day such as lessons or performances.",""
"『<col_sys>ORDER</>』では、スターリットオーダーの
『<col_sys>内容</>』・『<col_sys>条件</>』・『<col_sys>進捗</>』を確認できます","The<col_sys> ORDERS </>screen will allow you to check on the
<col_sys>conditions </>and<col_sys> progress </>of the Starlit Order.","","",""
"『<col_sys>TASK</>』では、プロデューサータスクの
『<col_sys>内容</>』・『<col_sys>条件</>』・『<col_sys>進捗</>』を確認できます","The<col_sys> TASKS </>screen will allow you to check on the<col_sys> conditions</>
and<col_sys> progress </>of all your Producer Tasks.","","",""
"また『<col_sys>情報切り替えボタン</>』を押すことで、
その月の『<col_sys>ファン人数指標</>』を確認することができます","You can check your<col_sys> Fan Population Index </>for the month
by pressing the<col_sys> Info Switch button</>.","","",""
"ファン人数指標は、各週末ステージの『<col_sys>予想獲得ファン人数</>』と、
平日ステージで獲得が必要な『<col_sys>残り人数</>』の情報を、
それぞれ、確認することができます","The<col_sys> Fan Population Index </>will allow you to check on the 
projected number of new fans and the<col_sys> remaining fans</>
you will need to acquire on weekday and weekend stages.","","",""
"『<col_sys>営業</>』は様々な依頼主から、オファーが来る活動です。
クリアすることで『<col_sys>マニー</>』が支払われます","Various clients will offer<col_sys> jobs </>to take on for your
producing activities. Completing them will earn
<col_sys>money</>.","","Various clients will offer<col_sys> jobs </>to take on for your
producing activities. Completing them will earn <col_sys>money</>.",""
"営業中、アイドルに『<col_sys>アドバイス</>』を行います。
『<col_sys>選択肢</>』からアドバイスを選び、その営業を盛り上げる
ことができれば、より多くの『<col_sys>マニー</>』が支払われます","During these jobs you can also give<col_sys> advice </>to your idols.
The<col_sys> right advice </>can boost their performance and increase
the<col_sys> money </>paid for the job.","","",""
"営業は、アイドルごとにオファーがきています。
そのため、そのアイドル『<col_sys>１人のみ</>』参加となります。
なお、衣装は自由に変更することができます","Jobs offers are given to<col_sys> individual idols</>, so you will not need
to organize a unit. You will also have the option to change 
the outfit worn for the job.","","",""
"営業中の選択肢によって、
その成果が『<col_sys>４つ</>』の評価に分かれます。
いい評価ほど、マニーが『<col_sys>多く</>』支払われます","Depending on the choices made during these jobs, the end
result will be evaluated as a rating of<col_sys> 4 levels</>.
Higher ratings will result with<col_sys> higher pay</>.","","",""
"営業には『<col_sys>成功</>』と『<col_sys>失敗</>』があります。１度成功すると
終了となり、同じ営業を繰り返し行うことはできません。
失敗の場合は、成功するまで再挑戦できます","Jobs will have<col_sys> successful </>or<col_sys> failed </>outcomes. If you fail
a job, you can repeat it again until you succeed. However,
you cannot redo jobs you have successfully completed.","","",""
"営業に成功すると、そのアイドルが『<col_sys>SP</>』を獲得します。
獲得した『<col_sys>SP</>』は、スキルボードで使用すると、
新たにスキルを習得することができます","Idols will gain<col_sys> SP </>with successful job outcomes.
Use<col_sys> SP </>to unlock new skills in the Skill Board.","","Idols will gain<col_sys> SP </>with successful
job outcomes. Use<col_sys> SP </>to unlock
new skills in the Skill Board.",""
"楽曲ごとに『<col_sys>３ユニット</>』まで編成できます。
各楽曲のユニットに設定できるメンバーは、
その楽曲の『<col_sys>歌唱メンバー</>』の中から選んで下さい","You can organize up to<col_sys> 3 units </>for every song. The members
that can be set for each song should be selected from the
<col_sys> singers </>of that song.","","",""
"楽曲には、それぞれ流行があり、その楽曲の
今の流行度合を示すものを『<col_sys>トレンド</>』と言います","Every song will exhibit a particular trend.<col_sys> Trends</>
are indicators of how popular a song is.","","",""
"『<col_sys>トレンド</>』にはいくつかの段階があります。
その段階により、ステージ活動の成果である『<col_sys>ファン人数</>』と
『<col_sys>プロデューサーEXP</>』に、ボーナスが付与されます","There are several stages of<col_sys> trends</>. Trending songs
will provide bonuses to<col_sys> fans </>and<col_sys> producer EXP gained</>
by performing them.","","",""
"楽曲入手直後は、トレンド『<col_sys>FRESH</>』です。
使用するとボーナスが付与されます。このトレンドにて、
２週間経過すると『<col_sys>NORMAL</>』に変化します","Performing a new song for the first time will put it in a
<col_sys>FRESH </>trend. The song will grant bonuses for 2 weeks
and will have its trend change to<col_sys> NORMAL </>afterwards.
","","Performing a new song for the first time will put it in a
<col_sys>FRESH </>trend. The song will grant bonuses for 2 weeks
and will have its trend change to<col_sys> NORMAL </>afterwards. ",""
"トレンド『<col_sys>NORMAL</>』では、ボーナスはありません。
２週間経過すると『<col_sys>SIGN</>』に変化します","<col_sys>NORMAL </>trending songs provide no bonuses. After
another 2 weeks, the trend will change to<col_sys> SIGN</>.","","",""
"トレンド『<col_sys>SIGN</>』は、流行一歩手前の状態です。
ボーナスはありませんが、ステージ活動で使用すると、
次の日から『<col_sys>BREAK</>』に変化します","The<col_sys> SIGN </>trend is one step before reemerging popularity.
There are no bonuses, but performing the song on stage 
will change its trend to<col_sys> BREAK </>the following day.","","",""
"トレンド『<col_sys>BREAK</>』は、流行している状態で、
ボーナスが付与されます。このトレンドにて
１週間経過すると『<col_sys>NORMAL</>』に戻ります","Songs with a<col_sys> BREAK </>trend will gain bonuses for one
week. Afterwards, the song will return back to a<col_sys> NORMAL</>
trend.","","",""
"各月の『<col_sys>課題楽曲</>』については、月末のステージを
クリアするまで、トレンド『<col_sys>NORMAL</>』で固定されます。
翌月からトレンドの対象となり、状態が変化します","The<col_sys> theme song for each month </>will be fixed to<col_sys> NORMAL</>
trend until that month is cleared. From the next month 
onwards the song will be subject to trend changes.","","",""
"フリータイムでは、アイドルや関係者と会う他に、
ショップなどの『<col_sys>施設</>』を利用することができます。
なお、施設を利用しても、行動回数は減りません","During your free time, in addition to meeting with your idols
and partners, you can also visit<col_sys> facilities </>such as shops.
Visiting these locations will not decrease your free time actions.","","",""
"ラッキーオーラでは『<col_sys>アイテム</>』を購入できます。
そのアイテムは、レッスン・営業・ステージ活動など、
プロデュースタイムにて、使用できます","You can buy<col_sys> items </>from Lucky Aura.
These items can be used during production activities
such as lessons, jobs, stage performances, etc.","","",""
"アイテムを使用すると、ステージ活動でのスコアアップや、
レッスン効果のアップなど、様々な効果があります。
積極的に使用していきましょう","Items can have various effects such as increasing score
on stage performances or improving lesson growth.
Use them to your advantage.","","",""
"また、アイテムを購入すればするほど、
『<col_sys>メンバーズカード</>』のクラスがアップします。
クラスに応じて、アイテム購入の『<col_sys>割引</>』をしてくれます","Spending more money will raise the class of your 
<col_sys>member's card</>. You can get better<col_sys> discounts </>depending 
on the class of your member's card.","","",""
"レッスン、営業、ステージにて『<col_sys>アイテム</>』を
使用したいときは、まずユニットを選択し、その
ユニット編成にて、アイテムを『<col_sys>設定</>』して下さい","If you want to use an<col_sys> item </>during a lesson, job, or stage
performance, you will need to select a unit and then
<col_sys>set </>the item to use in the unit formation screen.","","",""
"設定したアイテムは、活動時に使用され、
その効果を『<col_sys>発揮</>』します。活動終了後に『<col_sys>消費</>』され、
ユニット編成の設定から、なくなります","The<col_sys> effects </>of the set item will be applied immediately
at the start of the activity. The set item will then be
<col_sys>consumed </>once it has ended.","","",""
"所持しているアイテムは、メニュー『<col_sys>MY NOTE</>』の
『<col_sys>ITEM LIST</>』から確認できます","To check on what items you have, select<col_sys> MY NOTES</>
in the menu and go to<col_sys> ITEM LIST</>.","","",""
"ステージ活動中、Vo.Da.Vi.パラメータや、
テンションの他に、獲得するスコアを多くする方法があります。
それが『<col_sys>スキルブースト</>』です","Besides Vo., Da., Vi. parameters, and tension, 
there are other ways to increase your score.
One of them is the use of<col_sys> Skill Boosts</>.","","",""
"各アイドルの右側に、スキルブーストを表す、
『<col_sys>スキルブーストゲージ</>』があり、ゲージが高くなるほど、
獲得するスコアが『<col_sys>多く</>』なります","To the right of each idol's circle, you will see a
the<col_sys> Skill Boost Gauge</>. The more this gauge
is filled, the more your score is<col_sys> increased</>.","","",""
"このスキルブーストゲージは、特定の『<col_sys>ユニゾンアピール</>』を
使用すると『<col_sys>ゲージが上昇</>』します","The Skill Boost Gauge<col_sys> will also increase </>when you
use certain<col_sys> Unison Appeals</>.","","",""
"ステージを始める前に、ユニット編成から、
ユニゾンアピールの『<col_sys>効果</>』を確認しておきましょう","While organizing your unit before performing, check
the Unison Appeals<col_sys> effects </>in your performing lineup.","","",""
"また、スキルブーストゲージが『<col_sys>上昇した状態</>』で、
ステージを開始することができる『<col_sys>スキル</>』があります。
それが『<col_sys>スコアアップ</>』です","There are also skills that<col_sys> raise </>the Boost Gauge at the start
of your performance. These are<col_sys> Score Up skills</>.","","There are also skills that<col_sys> raise
</>the Boost Gauge at the start of your performance.
These are<col_sys> Score Up skills</>.",""
"このスキルは『<col_sys>スキルボード</>』から習得することができます。
なお『<col_sys>Vo.</>』『<col_sys>Da.</>』『<col_sys>Vi.</>』のどのスコアアップを
習得できるかは、アイドルによってそれぞれ違います","These skills can be learned from the<col_sys> Skill Board</>.
The<col_sys> Vo.</>,<col_sys> Da.</>, and<col_sys> Vi. </>score up skills that can be
acquired will vary depending on the idol.","","",""
"ユニット編成にて、ユニットに参加しているアイドルが、
このスキルを『<col_sys>習得しているか</>』を、確認することができます。
活動するユニットを決める際は、この情報も参考にしましょう","You can also check what score up skills<col_sys> can be learned </>by
your performing idols in the unit formation screen. Use this
information to your advantage.","","",""
"『<col_sys>クロスオーバーコミュ</>』とは、日々の活動の中で、
アイドル同士の交流を見ることができるコミュです。
『<col_sys>複数のアイドル</>』で、様々な組み合わせが楽しめます","<col_sys>Crossover COMMUs </>are COMMUs where you can see
interactions between idols during your daily activities.
You can enjoy various combinations of<col_sys> different idols</>.","","",""
"クロスオーバーコミュは『<col_sys>特定日</>』に発生するもの。
または、そのコミュに登場するアイドルの『<col_sys>絆Lv</>』で
発生する『<col_sys>開放条件</>』が必要なものがあります","On<col_sys> certain days</>, you may come across Crossover COMMUs.
Depending on the<col_sys> conditions </>and<col_sys> bond levels </>of your 
idols, other crossover COMMUs may occur as well.","","",""
"クロスオーバーコミュの『<col_sys>発生状況</>』『<col_sys>開放条件</>』などは、
メニュー『<col_sys>IDOL</>』の『<col_sys>CROSS</>』から確認できます","You can check the<col_sys> conditions for unlocking </>Crossover 
COMMUs by going to the<col_sys> CROSS </>tab in the<col_sys> IDOLS </>screen.","","",""
"また、コミュを開放していくと、事務所より
プロデューサーへの日々の努力への『<col_sys>プレゼント</>』が送られます。
その条件は『<col_sys>開放数</>』と『<col_sys>クロスボード</>』の２種類があります","As more Crossover COMMUs are unlocked, the producer
will receive<col_sys> gifts </>for their efforts. You can get gifts 
based on the<col_sys> number unlocked </>or with the<col_sys> Cross Board</>.","","",""
"『<col_sys>開放数</>』は、クロスオーバーコミュを見た数です。
目標数を見るごとに、プレゼントがもらえます","Every time you reach<col_sys> a set number </>of Crossover COMMUs
unlocked, you will receive a gift.","","",""
"『<col_sys>クロスボード</>』は、クロスオーバーコミュそれぞれに、
番号が割り振られ、画面左のクロスボードに配置されています","Crossover COMMUs are given a number and a location on
the<col_sys> Cross Board </>on the left side of the CROSS screen.","","",""
"クロスオーバーコミュを開放していき、
クロスボードの『<col_sys>縦</>』『<col_sys>横</>』『<col_sys>斜め</>』のどれか
一列が揃うごとに、プレゼントがもらえます","Opening Crossover COMMUs to form a full<col_sys> vertical</>, 
<col_sys>horizontal</>, or<col_sys> diagonal </>line on the Cross Board will 
also grant gifts.","","",""
"営業とステージ活動にて、各アイドル１名づつに対し、
それぞれ『<col_sys>衣装を変更</>』することができます","You can<col_sys> change the outfit </>for each idol that will be 
performing on stage.","","",""
"衣装を変更しても、見た目が変わるだけで、
その活動の成果や結果には、何も影響はありません。
自分好みの衣装を『<col_sys>自由</>』に選びましょう","Changing outfits will only change their appearance and is
meant to be cosmetic. Outfit choices will not affect any
activity outcomes, so<col_sys> feel free to choose what you desire</>.","","",""
"レッスンに慣れてきたところで、アイドルたちで行う
自主レッスン『<col_sys>オートレッスン</>』が可能になりました。
ミニゲームがなく、見ているだけで結果が出ます","Once your idols have become comfortable with their lessons,
they can do them on their own with<col_sys> Auto-Lessons</>.
There is no minigame and results are shown immediately.","","",""
"レッスンの結果は、アイドルごとに１人づつ、
『<col_sys>GOOD</>』か『<col_sys>NORMAL</>』のいずれかが出ます。
なお『<col_sys>絆Lv</>』が高いと『<col_sys>GOOD</>』が出やすくなります","The results will either be<col_sys> NORMAL </>or<col_sys> GOOD </>for each idol.
The chances of<col_sys> GOOD </>results will increase with higher
<col_sys>bond levels</>.","","",""
"レッスンで集中訓練する『<col_sys>５名</>』の他に、編成していない
アイドルも全員、得られる成果は少ないですが成長します。
ただしオートレッスンの結果は、全て『<col_sys>NORMAL</>』となります","All the other members will see some growth, although it 
will be relatively small. With Auto-Lessons, all results for 
the other members will be<col_sys> NORMAL</>.","","",""
"ヴィーナスヒロインでは『<col_sys>衣装</>』を購入できます。
購入した衣装は、営業とステージ活動にて、
各アイドル１名づつに対し『<col_sys>衣装を変更</>』することができます","At Venus Heroine, you can buy<col_sys> new outfits</>.
These outfits<col_sys> can be used </>by your idols when they are on
stage or working.","","",""
"なお、全てオーダーメイドの衣装となります。
そのため、制作には時間が必要です。
購入した衣装は『<col_sys>７日後の夜</>』に、事務所へと届きます","All the outfits are made-to-order.
This means you will have to wait for them to be made.
The new outfits will be<col_sys> delivered to the office after 7 days</>.","","",""
"『<col_sys>団結コミュ</>』とは、アイドルの提案に沿って、
毎週『<col_sys>土曜日</>』に少人数で行う、オフの日の休日コミュです","Every<col_sys> Saturday</>, a small group of members will spend their
day off together. These moments are called<col_sys> Unity COMMUs</>
where one member will propose activity plans for the others.","","Every<col_sys> Saturday</>, a small group of members will spend their day off together. These
moments are called<col_sys> Unity COMMUs</> where one member will propose activity plans for the others.",""
"参加したアイドルは『<col_sys>団結ポイント</>』を獲得します。
獲得した『<col_sys>団結ポイント</>』は、スキルボードで使用すると、
新たにスキルを習得することができます","All participating members will earn<col_sys> Unity Points</>.
<col_sys>Unity Points </>can be used to unlock new skills in the Skill
Board.","","",""
"何をしたいかを、アイドルから提案を聞いた上で、
『<col_sys>提案アイドル</>』１名と、『<col_sys>参加アイドル</>』２名を決めて下さい。
週末にその３名で、団結コミュを行います","Choose an activity from<col_sys> proposing idols </>and the 2 
<col_sys>companions </>that will also participate. The group will have a 
unity COMMU the following weekend.","","",""
"２名のアイドルが『<col_sys>思い出アピール</>』を
続けて行うことで、その効果をアップするスキルがあります。
それが『<col_sys>思い出ドライブDUO</>』です","Two idols with the right skill can improve the effects of<col_sys> Memory</>
<col_sys>Appeals </>by using them continuously.
This skill is called<col_sys> Memory Drive DUO</>.","","",""
"ステージ活動中、思い出アピールを『<col_sys>２回連続</>』で
使用すると『<col_sys>シンクロゲージ</>』がさらにアップします","On stage, using<col_sys> 2 Memory Appeals </>in a row will further
increase the<col_sys> Synchro Gauge</>.","","",""
"このスキルは『<col_sys>スキルボード</>』から習得できます。ただし、
その効果を発揮するには、ステージに参加するユニットの中に、
このスキルを習得しているアイドルが『<col_sys>２名</>』必要です","You can learn this skill from the<col_sys> Skill Board</>, but for it to
activate, you will need<col_sys> at least 2 idols </>in your performing
unit that have unlocked the skill.","","",""
"UP & DOWNでは『<col_sys>アイテム</>』を購入できます。
アイドルの能力を伸ばしたり、一時的にフリータイムの
行動回数を増やすなどの効果を持つ商品を取り扱っています","You can purchase<col_sys> items </>at UP & DOWN. Items from this 
shop can increase an idol's parameters permanently or grant 
you more actions during your free time.","","",""
"『<col_sys>レッドシード</>』『<col_sys>ブルーシード</>』『<col_sys>イエローシード</>』は、
アイドルに使用するアイテムです。
使用すると、そのアイドルの能力を伸ばしてくれます","<col_sys>Red</>,<col_sys> Blue</>, and<col_sys> Yellow seeds </>are items for your idols 
that can increase their parameters permanently.","","<col_sys>Red</>,<col_sys> Blue</>, and<col_sys>
Yellow seeds </>are items for your idols  that
can increase their parameters permanently.",""
"使用することで、パラメータ『<col_sys>Vo.</>』『<col_sys>Da.</>』『<col_sys>Vi.</>』の
数値が大きくなりますが、能力上限に達している場合は、
使用しても、その効果はありません","While these items can increase an idol's<col_sys> Vo.</>,<col_sys> Da.</>, and<col_sys> Vi.</>
parameters, they cannot increase them past their growth
limit.","","",""
"レッドシード、ブルーシード、イエローシードを使用する場合は、
メニュー『<col_sys>PROFILE</>』の『<col_sys>アイテム使用</>』から、
各アイドルを選択して下さい","You can use Red, Blue, and Yellow Seeds by going to 
the<col_sys> PROFILE </>menu, selecting an idol, and going to 
the<col_sys> Use Item </>option.","","",""
"『<col_sys>グリーンシード</>』は、アイドルが持つ『<col_sys>ユニゾンアピール</>』の
成長を促し『<col_sys>ユニゾンアピールEXP</>』を増やしてくれます","<col_sys>Green Seeds </>increases the growth of your idol's<col_sys> Unison</>
<col_sys>Appeal </>by granting<col_sys> Unison Appeal EXP</>.","","",""
"また『<col_sys>ユニット編成</>』の『<col_sys>ユニゾンアピール</>』からでも、
グリーンシードを使用することができます","You can also use Green Seeds while editing the<col_sys> Unison</>
<col_sys>Appeals </>used in your<col_sys> unit formation</>.","","",""
"グリーンシードを使用する場合は、
メニュー『<col_sys>PROFILE</>』の『<col_sys>ユニゾンアピール</>』から、
対象となるユニゾンアピールを選択して下さい","You can use Green Seeds by selecting the desired Unison
Appeal from the<col_sys> list of Unison Appeals </>in the<col_sys> PROFILE</>
menu with any idol.","","",""
"アイテム『<col_sys>パワードリンク</>』は、フリータイムにて
プロデューサーの『<col_sys>行動回数</>』を１回『<col_sys>増加</>』させます。
ただし、その効果は当日限りとなっています","<col_sys>Power Drinks increase the number of actions </>during the
producer's free time by 1. However, this effect can only
be applied once a day.","","",""
