"はいっ。プロデューサーさん、
よろしくお願いしま～すっ！","Yes. Looking forward to working with 
you~, Producer-san!","","","Yes. Looking forward to working with 
you~, Producer-san!",""
"（諸星きらりさんは……と。
お、あそこにいる華のある子だな！）","(Kirari Moroboshi-san... Oh,
she must be that gorgeous girl over there!)","","","(Kirari Moroboshi-san... Oh,
she must be that gorgeous girl over there!)",""
"きらりちゃーん、こっちに目線お願いします！","Kirari-chaaan, look over here, please!","","","Kirari-chaaan, look over here, please!",""
"はいは～い♪　りょ～かい、びしぃ！
きらりんっ☆　ど〜お？","Yes Ye~s♪ Got~cha, bishi!
Kirarin☆ How's~ that?","","","Yes Ye~s♪ Got~cha, bishi!
Kirarin☆ How's~ that?",""
"うん、すっごくいい感じ！","Yeah, looking good!","","","Yeah, looking good!",""
"うきゃ～！　それじゃ、おつぎは～きらりんビーム☆
みんなにハピハピが届きますよぉ～に！","Ukya~! Alright, next up is~ Kirarin Beammm☆
Everyone gets a dose of happy happy~!","","","Ukya~! Alright, next up is~ Kirarin Beammm☆
Everyone gets a dose of happy happy~!",""
"(す、すごい……！
なんというか、独特の雰囲気だな……！)","(A-Amazing...!
What an unique atmosphere...!)","","","(A-Amazing...!
What an unique atmosphere...!)",""
"（まだ撮影中のようだし、ひとまずスタッフの方に
話をしておこう）","(It looks like they're still shooting,
so let's talk with the staff first.)","","","(It looks like they're still shooting,
so let's talk with the staff first.)",""
"きらりちゃーん、お疲れ様！　こちらの方が、
きらりちゃんに用事があるそうですよー","Thank you for your hard work, Kirari-chan!
It looks like that person has something for you.","","","Thank you for your hard work, Kirari-chan!
It looks like that person has something for you.",""
"スタッフさんっ！　おっつおっつ☆
にょわ？　その人はだれかな、だれかな～？","Staffs-san! Good work good work☆ Nyowah?
That person there, who's that who's that~?","","","Staffs-san! Good work good work☆ Nyowah?
That person there, who's that who's that~?",""
"初めまして。千川さんから聞いていると思うけど、
俺は７６５プロのプロデューサーだ","Nice to meet you. You might have already heard
from Senkawa-san, but I'm a 765 Pro. producer.","","","Nice to meet you. You might have already heard
from Senkawa-san, but I'm a 765 Pro. producer.",""
"そうなんだ～！　おっすおっす♪
諸星きらりだよぉ、よろしくにぃ☆","I see~! Yo yo♪
I'm Kirari Moroboshi, nice to meetcha☆","","","I see~! Yo yo♪
I'm Kirari Moroboshi, nice to meetcha☆",""
"（スタッフや周囲への気遣いを忘れていない。
資料に書いてあったけど、皆を明るくしているな）","(She doesn't forget to be considerate. As it says
in the dossier, it really brightens everyone up.)","","","(She doesn't forget to be considerate. As it says
in the dossier, it really brightens everyone up.)",""
"そうだ。諸星さんは、スペシャルユニットの
話はもう聞いているかな？","By the way, Moroboshi-san,
have you heard about the special unit yet?","","","By the way, Moroboshi-san,
have you heard about the special unit yet?",""
"うん、聞いてるにぃ～！　きらりんが、
ユニットの候補に選ばれてるんだ～って","Mmm, I heard~! Kirarin heard that she's 
been cho~sen as a candidate for the unit!","","","Mmm, I heard~! Kirarin heard that she's 
been cho~sen as a candidate for the unit!",""
"それはよかった。俺は今回のプロジェクトの
プロデューサーを任されている","Okay that's good. Currently I have been
entrusted to this project as its producer.","","","Okay that's good. Currently I have been
entrusted to this project as its producer.",""
"そうなんだぁ！　スペシャルユニットの
Ｐちゃんなんて、すっごい偉いひとなんだにぃ！","Is that so! As the special unit's P-chan,
you must be an amazing person!","","","Is that so! As the special unit's P-chan,
you must be an amazing person!",""
"Ｐちゃん……？
えっと、それは俺のことかな？","P-chan......?
Uhh, are you talking about me?","","","P-chan......?
Uhh, are you talking about me?",""
"うんっ♪　プロデューサーさんだから、
Ｐちゃんってことだゆ♪","Yeah♪ You're Producer-san,
so that makes you P-chan♪","","","Yeah♪ You're Producer-san,
so that makes you P-chan♪",""
"（彼女のペースに巻き込まれちゃダメだ……
諸星さんの考えを、しっかりと聞かないと！）","(I can't let myself get caught up in her pace...
I need to listen to Moroboshi-san's thoughts!)","","","(I can't let myself get caught up in her pace...
I need to listen to Moroboshi-san's thoughts!)",""
"君はどう思っているのかな？","How do you feel about that?","","","How do you feel about that?",""
"にゅふふ♪　すーっごく楽しそう！
きらりん、ばっちし準備オッケーだゆ！","Nyoo hoohoo♪ It's gonna be so much fun!
Kirarin is perfectly ready and okay with this!","","","Nyoo hoohoo♪ It's gonna be so much fun!
Kirarin is perfectly ready and okay with this!",""
"どんなメンバーが来るかもわからないんだぞ？","Even though you don't know what kind of
members will come in?","","","Even though you don't know what kind of
members will come in?",""
"うぇへへ☆　新しいお友達ができるのかなぁ～♪
みんなとい～っぱい、ハピハピしたいにぃ！","Hehehe☆ Wonder if I can make new friends~♪
I wanna be real~ly happy, happy with everyone!","","","Hehehe☆ Wonder if I can make new friends~♪
I wanna be real~ly happy, happy with everyone!",""
"レッスンも過酷かもしれないんだぞ？","Even if the lessons can get too harsh?","","","Even if the lessons can get too harsh?",""
"おっすおっす☆
きらりんパワーで乗り越えちゃうよぉ！！","Yep yep☆
I'll overcome them with Kirarin Power!!","","","Yep yep☆
I'll overcome them with Kirarin Power!!",""
"（な、なんだこの圧倒的なポジティブさは……）","(Wh-What's with this overwhelming positivity...?)","","","(Wh-What's with this overwhelming positivity...?)",""
"世界中のみんなをハピハピにしようにぃ！
Ｐちゃんはそのために来てくれたんだよね☆","Let's make everyone in the world happy happy!
Isn't that why you came here, P-chan☆ ?","","","Let's make everyone in the world happy happy!
Isn't that why you came here, P-chan☆ ?",""
"（なるほど……諸星さんとは今日が初対面だけど……
ここまで前向きに引っ張れるのはすごい力だ……）","(I see... It's my first time meeting Moroboshi-san,
but... Her power to come through is amazing...)","","","(I see... It's my first time meeting Moroboshi-san,
but... Her power to come through is amazing...)",""
"諸星さん、君のその力はみんなを幸せにすると思う。
ぜひ、スペシャルユニットに参加してもらいたい！","Moroboshi-san, your powers can make everyone 
happy. I want you to join the special unit!","","","Moroboshi-san, your powers can make everyone 
happy. I want you to join the special unit!",""
"うぴゃ！　きらりんがスペシャルユニットにぃ！？
ホントにホントにホント～にホント？","Upya! Kirarin's in the special unit!?
Really, really, really~, really??","","","Upya! Kirarin's in the special unit!?
Really, really, really~, really??",""
"うぇへへ……いっぱい褒めてくれてありがと☆
きらりん、とってもうれすぃ♪","Hehehe... Thanks for all the compliments☆
Kirarin is really happy♪","","","Hehehe... Thanks for all the compliments☆
Kirarin is really happy♪",""
"もっちろん、きらりんばっちしオッケー☆
Ｐちゃん、これからどーぞ、おにゃーしゃー！","Of course, Kirarin's perfectly okay☆
P-chan, from noww on, take good care!","","","Of course, Kirarin's perfectly okay☆
P-chan, from noww on, take good care!",""
"引き受けてくれて嬉しいよ。
一緒に、最高のユニットを目指そう！","I'm glad you accepted.
Let's aim to become the best unit together!","","","I'm glad you accepted.
Let's aim to become the best unit together!",""
"うんっ♪　Ｐちゃんとみんなときらりんで、
最高にはぴはぴなユニットにしちゃおー☆","Yeah♪ P-chan, Kirarin, and everyone: we'll
make the ultimate happy happy unit☆","","","Yeah♪ P-chan, Kirarin, and everyone: we'll
make the ultimate happy happy unit☆",""
"にゃっほーい！
きらりん、やる気まーっくしゅ☆　やっばーい☆","Nyahhooooooi!
Kirarin, motivation MAX☆ Amaziiing☆","","","Nyahhooooooi!
Kirarin, motivation MAX☆ Amaziiing☆",""
"（諸星さん、すごくやる気だな。
俺も負けないぐらい、気合を入れていこう！）","(Moroboshi-san is really fired up. To make sure
we don't lose, we'll need to keep our spirits up!)","","","(Moroboshi-san is really fired up. To make sure
we don't lose, we'll need to keep our spirits up!)",""
"さて、彼女たちとは全員顔合わせできたな","Finally, I was able to meet everyone.","","","Finally, I was able to meet everyone.",""
"……もう少しだけ時間があるし、
事務所へ戻る前に、もう一度誰かに挨拶しに行くか","...I have a little more time, so before I head back
to the office, let's stop by one of them again.","","","...I have a little more time, so before I head back
to the office, let's stop by one of them again.",""
"菜々","Nana","","","Nana",""
"蘭子","Ranko","","","Ranko",""
"美嘉","Mika","","","Mika",""
"杏","Anzu","","","Anzu",""
"きらり","Kirari","","","Kirari",""
"ええと……安部さん、さっきはありがとう。
改めて、これからよろしくな","Uhh... Abe-san, thank you for earlier.
Once again, let's do our best from now on.","","","Uhh... Abe-san, thank you for earlier.
Once again, let's do our best from now on.",""
"あ、プロデューサーさん！
こちらこそ、よろしくお願いします！","Ah, Producer-san!
Likewise. Looking forward to working with you!","","","Ah, Producer-san!
Likewise. Looking forward to working with you!",""
"安部さんはいつでも元気いっぱいなんだね。
見ているだけで、頑張ろうって気になってくるよ","Abe-san is always so full of energy. Just looking
at you makes me want to do my best.","","","Abe-san is always so full of energy. Just looking
at you makes me want to do my best.",""
"キャハッ☆　ありがとうございますっ♪
新しいユニットも、元気いっぱいで頑張ります！","Kyaha☆ Thank you so much♪ This new unit
needs all the energy it can get to do its best!","","","Kyaha☆ Thank you so much♪ This new unit
needs all the energy it can get to do its best!",""
"（うん……彼女のポジティブさは本物みたいだ。
この前向きさは、きっとユニットの役に立つだろう）","(Yeah... Her positivity seems genuine. Looking
ahead, I'm sure it will be useful.)","","","(Yeah... Her positivity seems genuine. Looking
ahead, I'm sure it will be useful.)",""
"ウサミンパワー全開でいきますからね！
はい、せーの、ウーサミン☆","I'm gonna fully unleash the Usamin Power!
Here, goes, Uuuusamin☆","","","I'm gonna fully unleash the Usamin Power!
Here, goes, Uuuusamin☆",""
"ええと……神崎さん、さっきはありがとう。
改めて、これからよろしくな","Uhh... Kanzaki-san, thank you for earlier.
Once again, let's do our best from now on.","","","Uhh... Kanzaki-san, thank you for earlier.
Once again, let's do our best from now on.",""
"今こそ創世のとき……。
我が魂も、魔力の高まりを感じ、震えているわ……！","Now is the time of genesis... My soul 
trembles; I feel the surge of magical energy...!","","","Now is the time of genesis... My soul 
trembles; I feel the surge of magical energy...!",""
"（こちらこそ、よろしくお願いします！
今からステージが楽しみです！）","(Likewise, please take care of me!
I'm looking forward to being on stage!)","","","(Likewise, please take care of me!
I'm looking forward to being on stage!)",""
"今のは喜びの挨拶……ってことでいいのかな？","What you said just now...... was supposed to
be a delightful response, right?","","","What you said just now...... was supposed to
be a delightful response, right?",""
"うむ！　これから紡がれていく神話のため、
我が魔力を捧げることを、ここに誓うわ","Mmm! For the myths that will be spun here, I, 
solemnly swear, to devote my magic powress.","","","Mmm! For the myths that will be spun here, I, 
solemnly swear, to devote my magic powress.",""
"（はい！　スペシャルユニットが
有名になるように、一生懸命頑張ります！）","(Yes! I'll do my best to make the special 
unit famous!)","","","(Yes! I'll do my best to make the special 
unit famous!)",""
"（……個性的なメンバーが集まっているな。
この魅力が、どう繋がっていくか楽しみだ！）","(...A lot of unique members have gathered here.
I can't wait to see how all this charm connects!)","","","(...A lot of unique members have gathered here.
I can't wait to see how all this charm connects!)",""
"まだ見ぬ友との邂逅……
いざ、大いなる戦いに備えん！","Coincidental confrontation with friends 
unknown... Now, we prepare for epic battles!","","","Coincidental confrontation with friends 
unknown... Now, we prepare for epic battles!",""
"（ユニットのみなさんと一緒に、
精一杯頑張りますね！）","(I'll do my best with everyone in the unit!)","","","(I'll do my best with everyone in the unit!)","(I'll do my best with
everyone in the unit!)"
"ええと……城ヶ崎さん、さっきはありがとう。
改めて、これからよろしくな","Uhh... Jougasaki-san, thank you for earlier.
Once again, let's do our best from now on.","","","Uhh... Jougasaki-san, thank you for earlier.
Once again, let's do our best from now on.",""
"こっちこそ、よろしく！
スペシャルユニット、本当に楽しみなんだよね★","Likewise, take care of me!
I'm really looking forward to the special unit! ★","","","Likewise, take care of me!
I'm really looking forward to the special unit! ★",""
"俺も楽しみなんだ。それで、城ヶ崎さんのことが
気になって、改めて挨拶をしようと思ってね","I'm looking forward to it too. I was curious about
your thoughts, so I felt like stopping by again.","","","I'm looking forward to it too. I was curious about
your thoughts, so I felt like stopping by again.",""
"へー、そうなんだ、アタシのどこが、
そんなに気になるのかな★","Ehh, so that's why you're here. I wonder,
what is it about me that you're curious of ★","","","Ehh, so that's why you're here. I wonder,
what is it about me that you're curious of ★",""
"へ、変な意味で言ったんじゃないぞ。トップで
オンリーワンを目指そうって、伝えたかったんだ","I-I didn't mean it in a weird way. I also wanted
to say that our aim is to be the only ones on top.","","","I-I didn't mean it in a weird way. I also wanted
to say that our aim is to be the only ones on top.",""
"当然でしょ♪　すっごい景色が見れそうじゃん？
ガンガン盛り上げていこうね！","Isn't that obvious♪ Won't the views be better up
there? Let's get fired up!","","","Isn't that obvious♪ Won't the views be better up
there? Let's get fired up!",""
"ええと……双葉さん、さっきはありがとう。
改めて、これからよろしくな","Uhh... Futaba-san, thank you for earlier.
Once again, let's do our best from now on.","","","Uhh... Futaba-san, thank you for earlier.
Once again, let's do our best from now on.",""
"はーい、杏、頑張りまーす！","Okay~, Anzu will do her best!","","","Okay~, Anzu will do her best!",""
"えっ。今、頑張るって聞こえたけど……。
俺の聞き間違いじゃないよな","Eh? Just now, did I hear you say you'll do 
your best...? I didn't mishear anything?","","","Eh? Just now, did I hear you say you'll do 
your best...? I didn't mishear anything?",""
"うん、杏も頑張るから、プロデューサーは
もっともっと頑張って働いてねってことだよ","Yeah, Anzu's doing her best too, so that means
Producer should work harder and harder.","","","Yeah, Anzu's doing her best too, so that means
Producer should work harder and harder.",""
"ああ、もちろんだとも。皆が活動しやすいように、
アイドルを支えるのが俺の仕事だからな！","Ah, of course. It's my job to support idols so
that everyone will have an easier time!","","","Ah, of course. It's my job to support idols so
that everyone will have an easier time!",""
"ふふっ、そうこなくっちゃ。杏たちが
伝説のアイドルになれるように、よろしくねー","Hehe, that's how it should be. Anzu and
friends will become idol legends. Take care of us!","","","Hehe, that's how it should be. Anzu and
friends will become idol legends. Take care of us!",""
"ええと……諸星さん、さっきはありがとう。
改めて、これからよろしくな","Uhh... Moroboshi-san, thank you for earlier.
Once again, let's do our best from now on.","","","Uhh... Moroboshi-san, thank you for earlier.
Once again, let's do our best from now on.",""
"にょわー！　Ｐちゃん、よろしくねぇ☆
きらりんと一緒に、がんばっちゃおーにぃ！","Nyowah! P-chan, I'm counting on you☆
Together with Kirarin, we'll do our bestest!","","","Nyowah! P-chan, I'm counting on you☆
Together with Kirarin, we'll do our bestest!",""
"諸星さんと一緒にいるだけで、
元気が満ちて来るな","Just being with Moroboshi-san
is enough to fill me with energy.","","","Just being with Moroboshi-san
is enough to fill me with energy.",""
"うっきゃ♪　きらりん、とってもうれすぃ！
もっともっと、みんなを元気にさせたいにぃ☆","Ukya♪ Kirarin is so happy! Everyone will
absolutely cheer up more, and more☆","","","Ukya♪ Kirarin is so happy! Everyone will
absolutely cheer up more, and more☆",""
"ああ、諸星さんのその力が、スペシャルユニットで
発揮されることを期待しているよ","Yeah, I'm hoping to see Moroboshi-san's 
power in full display with the special unit.","","","Yeah, I'm hoping to see Moroboshi-san's 
power in full display with the special unit.",""
"びしぃっ☆　了解っ！　それでそれで、
ハピハピな思い出をたっくさん作っちゃおー☆","Bishii☆ Understood! Also also,
let's make lots of happy happy memories☆","","","Bishii☆ Understood! Also also,
let's make lots of happy happy memories☆",""
"安部菜々、神崎蘭子、城ヶ崎美嘉、
双葉杏、諸星きらり……か","Nana Abe, Ranko Kanzaki, Mika Jougasaki,
Anzu Futaba, and Kirari Moroboshi... huh.","","","Nana Abe, Ranko Kanzaki, Mika Jougasaki,
Anzu Futaba, and Kirari Moroboshi... huh.",""
"みんな個性的だし魅力もあったな。
あとはどう繋げていくか……だな","Everyone has their own personality and charm.
Now I just need to figure a way... to connect them.","","","Everyone has their own personality and charm.
Now I just need to figure a way... to connect them.",""
"ざわざわざわ……","(*murmuring*)","","","(*murmuring*)",""
"ん？　あの人だかりはなんだ？
ちょっと見に行ってみるか","Hm? Why is there a crowd?
Let's go take a quick look.","","","Hm? Why is there a crowd?
Let's go take a quick look.",""
"（あれは……前にスイーツ店で会った女の子……？
隣の女性とパントマイムをしているのか？？）","(Is that... the girl I ran into at the sweets shop? Is
she doing pantomime with the lady beside her??)","","","(Is that... the girl I ran into at the sweets shop? Is
she doing pantomime with the lady beside her??)",""
"……ありがとうございました。
また機会があれば、よろしくお願いします","...Thank you very much. If there will be another
opportunity, I'll be looking forward to it.","","","...Thank you very much. If there will be another
opportunity, I'll be looking forward to it.",""
"お疲れさま。
さっきのパフォーマンス、素晴らしかったよ","Good work out there.
Your performance just now was amazing.","","","Good work out there.
Your performance just now was amazing.",""
"えっ、ありがとうございます。
あなたは……先日、お店でお会いしましたよね？","Eh, thank you very much. You are... 
the one from the shop the other day, right?","","","Eh, thank you very much. You are... 
the one from the shop the other day, right?",""
"ああ、覚えていてくれたんだ。
まさか、こんなところで会うとはな","Oh, so you do remember me.
I didn't think I'd run into you at a place like this.","","","Oh, so you do remember me.
I didn't think I'd run into you at a place like this.",""
"しかも、あんなにパントマイムが上手いなんて……
さっきの女性と二人で活動しているのか？","Besides that, you're really good at pantomime... 
Do you work with the lady from earlier?","","","Besides that, you're really good at pantomime... 
Do you work with the lady from earlier?",""
"いえ、あの方とは初対面です。
パントマイムに挑戦するのも、今日が初めてですし","No, I just met them. That was my first time, and 
I wanted to challenge myself to try pantomine.","","","No, I just met them. That was my first time, and 
I wanted to challenge myself to try pantomine.",""
"初めてって……！？
あれだけ息の合った動きをしていたのに？","Your first time...?!
Even though you were moving perfectly in sync?","","","Your first time...?!
Even though you were moving perfectly in sync?",""
"相手の動きを見て、
合わせるように動きましたから","I just saw her movements, and then I 
tried to match my movements with hers.","","","I just saw her movements, and then I 
tried to match my movements with hers.",""
"それにしても、パントマイムって面白いですね。
とても勉強になりました","Nevertheless, pantomime is really interesting.
I learned a lot from it.","","","Nevertheless, pantomime is really interesting.
I learned a lot from it.",""
"最新トレンド特集で紹介されていたので、
少しパントマイムをやってみたかったんです","I was introduced to it from a feature on the latest
trends, so I wanted to try pantomime for a bit.","","","I was introduced to it from a feature on the latest
trends, so I wanted to try pantomime for a bit.",""
"こうして直に見たのは初めてだったので、
思わず真似してみたくなってしまいました","This was the first time I saw it in person,
so I couldn't help it but I wanted to mimic it.","","","This was the first time I saw it in person,
so I couldn't help it but I wanted to mimic it.",""
"真似って……本当に、見ただけでか？
とても初心者には見えない完成度だったぞ","Really... you could mimic just by watching? 
Such perception that even novices can't see.","","","Really... you could mimic just by watching? 
Such perception that even novices can't see.",""
"観察をして再現することは得意なんです","I'm really good at observation and mimicking.","","","I'm really good at observation and mimicking.",""
"それって……すごいじゃないか！
じゃあ、例えばこういった踊りの再現も……！","That's... pretty amazing! Then, you can reproduce
this dance as an example...!","","","That's... pretty amazing! Then, you can reproduce
this dance as an example...!",""
"（俺はスマホを操作し、
彼女に７６５プロのライブ映像を見せた）","(I pull out my phone and show her some
live footage from 765 Pro.)","","","(I pull out my phone and show her some
live footage from 765 Pro.)",""
"……はい、分かりました。
少し踊ってみますね","......Okay, I got it.
I'll try dancing for a bit.","","","......Okay, I got it.
I'll try dancing for a bit.",""
"（映像を流し見た彼女は、
すぐに完璧に踊ってみせた……！）","(After she saw the video, she was able to 
immediately do the choreography perfectly...!)","","","(After she saw the video, she was able to 
immediately do the choreography perfectly...!)",""
"これで間違いはないと思いますが、
少し難しい振り付けですね","I don't think I made any mistakes,
but the choreography is a bit difficult.","","","I don't think I made any mistakes,
but the choreography is a bit difficult.",""
"君のいう通りだ。
少し難しい振り付けを選んでみたんだ","You're absolutely right. I chose something with
slightly more difficult choreography.","","","You're absolutely right. I chose something with
slightly more difficult choreography.",""
"でも、やってみて……楽しかったです。
ありがとうございます","But, trying it out... was a lot of fun.
Thank you very much.","","","But, trying it out... was a lot of fun.
Thank you very much.",""
"（す、すごいぞ！　この才能……。
スペシャルユニットに活かせるんじゃないか！？）","(A-Amazing! This talent... Can't I
make use of it for the special unit?!)","","","(A-Amazing! This talent... Can't I
make use of it for the special unit?!)",""
"（うまくいけば、全事務所の特色を融合した、
新しいパフォーマンスを生み出せるかもしれない！）","(If this works, we can create new performances
that merges uniqueness of all the agencies!)","","","(If this works, we can create new performances
that merges uniqueness of all the agencies!)",""
"……あの、どうかしましたか？","...Uh, is something wrong?","","","...Uh, is something wrong?",""
"君、アイドルに興味はないかな？","Are you interested in becoming an idol?","","","Are you interested in becoming an idol?",""
"え、アイドル……？","Eh, an idol...?","","","Eh, an idol...?",""
"そうだ、俺はアイドル事務所の
プロデューサーなんだ。これが俺の名刺だよ","That's right, I'm a producer for an idol agency.
This is my business card.","","","That's right, I'm a producer for an idol agency.
This is my business card.",""
"プロデューサー……
あなたは、プロデューサーだったんですか……","Producer...
So, you're a producer...?","","","Producer...
So, you're a producer...?",""
"ああ、そうだ。さっき見せた映像の
７６５プロっていうんだけど……","Yeah, that's right. The video you saw earlier
was from my agency called 765 Pro....","","","Yeah, that's right. The video you saw earlier
was from my agency called 765 Pro....",""
"……７６５プロ！
そうだったんですね……","...765 Pro.!
So that's where you're from...","","","...765 Pro.!
So that's where you're from...",""
"うん！？
もしかして、知ってるのかな？","Hm!?
Don't tell me, you've heard of us before?","","","Hm!?
Don't tell me, you've heard of us before?",""
"わ、私じゃなくて……お、お母さんが……
じゃなくて……","N-not me... m-my mother has...
Uh no....","","","N-not me... m-my mother has...
Uh no....",""
"今、新しい企画を進めている途中なんだけど……
ぜひ力を貸してほしいんだ","I'm working on a new project right now...
and I'd like for you to lend me your strength.","","","I'm working on a new project right now...
and I'd like for you to lend me your strength.",""
"わ、私の力を……ですか？
そう言っていただけるのは光栄ですが……","M-My... strength?
I am honored that you asked, but...","","","M-My... strength?
I am honored that you asked, but...",""
"も、もういいでしょうか……あの、私、
行かなきゃいけないところがあって……","I-I think that's enough... Uhh, I,
there's somewhere I need to go...","","","I-I think that's enough... Uhh, I,
there's somewhere I need to go...",""
"ちょっと待ってくれ！
連絡先……それと名前を教えてくれないか？","Wait a second! Your info... Can you at least
give me your contact information and name?","","","Wait a second! Your info... Can you at least
give me your contact information and name?",""
"そんな……困ります……","That's... too much trouble...","","","That's... too much trouble...",""
"さっき、踊ってた時の君の表情。すごく楽しそうに
していたから。アイドルに興味があるんじゃないか？","You looked like you were having a lot of fun
earlier. Aren't you interested in being an idol?","","","You looked like you were having a lot of fun
earlier. Aren't you interested in being an idol?",""
"……？　そうですか？
私は見たままに踊っただけです……","...? Are you sure?
I just danced according to how I saw it...","","","...? Are you sure?
I just danced according to how I saw it...",""
"特に何も思っていませんでした","I didn't really think of anything else.","","","I didn't really think of anything else.",""
"（不思議だな……嘘をついている感じじゃない。
じゃあ、俺が感じたあれは何だったんだろう……）","(That's odd... It doesn't feel like she's lying.
Then what was it that I really felt from her.....)","","","(That's odd... It doesn't feel like she's lying.
Then what was it that I really felt from her.....)",""
"……せめて名前だけでも教えてくれないか？","...Could you at least tell me your name?","","","...Could you at least tell me your name?",""
"あの……奥空……奥空心白です。
では、失礼します","Uhh... Okuzora... I'm Kohaku Okuzora.
Now, if you'll excuse me.","","","Uhh... Okuzora... I'm Kohaku Okuzora.
Now, if you'll excuse me.",""
"いつでも連絡してくれ、奥空心白さんっ！","You're welcome to call me anytime, 
Kohaku Okuzora-sannn!","","","You're welcome to call me anytime, 
Kohaku Okuzora-sannn!",""
"（奥空心白……不思議な子だな）","(Kohaku Okuzora... What a mysterious girl.)","","","(Kohaku Okuzora... What a mysterious girl.)",""
"（連絡がくるかどうか、わからないけど……。
ひとまず社長に話しておこう）","(I don't know if she'll contact us or not,
but... Let's talk to the president for now.)","","","(I don't know if she'll contact us or not,
but... Let's talk to the president for now.)",""
"（……奥空心白……不思議な子だな……）","(...Kohaku Okuzora... What a mysterious girl......)","","","(...Kohaku Okuzora... What a mysterious girl......)",""
"（今度、社長に聞いてみよう。
何か分かるかもしれない）","(I'll ask the president next time.
Maybe he knows something.)","","","(I'll ask the president next time.
Maybe he knows something.)",""
"社長、聞いてください！
実は今日、すごい子と会ったんです！","President, I need you to hear this!
Today, I actually encountered an amazing girl!","","","President, I need you to hear this!
Today, I actually encountered an amazing girl!",""
"彼女がスペシャルユニットに参加してくれたら……！","If someone like her joins the special unit.....!","","","If someone like her joins the special unit.....!",""
"ほう、君にそこまで言わせるとは……。
なかなかいい子を見つけたようだね","Ohhh, for you to give this much praise...
You must have found a really good girl.","","","Ohhh, for you to give this much praise...
You must have found a really good girl.",""
"それで、名前はなんというんだい？","So, what's her name?","","","So, what's her name?",""
"奥空心白といいます。
その件で社長と話したかったんです","Her name is Kohaku Okuzora.
I wanted to talk to you about her.","","","Her name is Kohaku Okuzora.
I wanted to talk to you about her.",""
"連絡先は聞けなかったのですが、
７６５プロのことを知っているようで……","I couldn't get her contact information,
but it seems like she knows about 765 Pro....","","","I couldn't get her contact information,
but it seems like she knows about 765 Pro....",""
"母親も７６５プロのことを知っているような
素振りを見せたのですが……何かご存知ですか？","It also sounds like her mother knows about 765 
Pro. as well... Do you know anything about them?","","","It also sounds like her mother knows about 765 
Pro. as well... Do you know anything about them?",""
"奥空心白……？
なるほど、聞き覚えのある名前だ","Kohaku Okuzora...?
I see, I do recall that name.","","","Kohaku Okuzora...?
I see, I do recall that name.",""
"社長のお知り合いですか？
ということは、業界の関係者でしょうか","Are they acquaintances of yours, President?
Or perhaps they're a part of this industry?","","","Are they acquaintances of yours, President?
Or perhaps they're a part of this industry?",""
"ああ、実は、彼女の母親と知り合いでね","Oh, actually, I do know her mother.","","","Oh, actually, I do know her mother.",""
"大女優・奥空眞弓といえば、
君も聞いたことがあるだろう？","Speaking of which, have you heard of the
great actress Mayumi Okuzora?","","","Speaking of which, have you heard of the
great actress Mayumi Okuzora?",""
"ま、まさか……。
あの、奥空眞弓さんですか……","I-It can't be...
THAT, Mayumi Okuzora...?","","","I-It can't be...
THAT, Mayumi Okuzora...?",""
"その様子だと、全く気付いていなかったようだね","From the looks of it, you had absolutely
no idea.","","","From the looks of it, you had absolutely
no idea.",""
"だったら、奥空心白君が
アイドルをやっていたことも知らないだろう？","Then, did you also know that Kohaku
Okuzora-kun used to be an idol?","","","Then, did you also know that Kohaku
Okuzora-kun used to be an idol?",""
"そ、そうなんですか！？
彼女、なにも言っていませんでしたが……","I-is that so!?
She never mentioned anything about it...","","","I-is that so!?
She never mentioned anything about it...",""
"過去に９６１プロでユニットを組んでいたんだよ。
だが今は事務所を辞めて業界からも身を引いている","She was in an unit backed by 961 Pro., but she 
quit and is now no longer part of the industry.","","","She was in an unit backed by 961 Pro., but she 
quit and is now no longer part of the industry.",""
"９６１プロ……
彼女は９６１プロに所属していたんですか","961 Pro......
She used to belong to 961 Pro.?","","","961 Pro......
She used to belong to 961 Pro.?",""
"まあ、君が知らないのも無理はない。
海外研修期間中に起こった出来事だからね","Well, it's not a surprise you didn't know. This all
happened during your overseas training.","","","Well, it's not a surprise you didn't know. This all
happened during your overseas training.",""
"ともあれ、君が奥空君を引き入れたいなら
奥空眞弓を説得しなければならないぞ","Anyways, you'll have to convince Mayumi 
Okuzora if you want to recruit Okuzora-kun.","","","Anyways, you'll have to convince Mayumi 
Okuzora if you want to recruit Okuzora-kun.",""
"特に、奥空君は一度アイドルを辞めている。
引き戻すのは容易じゃないだろう","Knowing that Okuzora-kun quit as an idol once, 
you don't simply just come back from that.","","","Knowing that Okuzora-kun quit as an idol once, 
you don't simply just come back from that.",""
"なぜ彼女は、アイドルを辞めたんでしょうか？","Why did she quit being an idol?","","","Why did she quit being an idol?",""
"聞いた話では、
黒井が最終的な判断をしたようだね","From what I heard, it sounded like Kuroi
made an executive decision.","","","From what I heard, it sounded like Kuroi
made an executive decision.",""
"母親の奥空眞弓の意向という話も聞くが、
真実は当人たちしか知らないだろう","And I heard her mother, Mayumi Okuzora,
agreed to it. Only they know the true reasons.","","","And I heard her mother, Mayumi Okuzora,
agreed to it. Only they know the true reasons.",""
