"趣のある街並み……。
ただ眺めるだけでも、心が安らぎます","","Quaint streets. .......
Just looking at it is a peaceful experience.","","A tasteful cityscape...
Just looking at it is comforting.",""
"たしかに、いい景色だな……。
それで、みんなはこれからどうするんだ？","","Yes, it's a nice view. ......
So what are you guys going to do now?","","It's certainly a nice view...
So, what's everyone going to do now?",""
"それが、ちゃんと決まってなくて……。ちょうど、
どうしようか相談してたところなんですぅ～","","That hasn't been properly decided, just ......,
We were just discussing what to do.","","Well, I haven't really decided yet. We were just discussing what to do with each other at this point in the conversation...”","Well, I haven't really decided yet. We were just discussing what
to do with each other at this point in the conversation..."
"兄ちゃん、見て見て！
……じゃじゃーんっ！　特大温泉まんじゅう～！","","Brother, look and see!
...... jaja-jaja! Oversized onsen manju~!","","Brother, look at this!
...Ta-dah! A super huge hot spring manjuu~!!",""
"ず、ずいぶんと大きな温泉まんじゅうだな","","That's a very large onsen manjuu.","","Th-That's a pretty big hot spring manju.",""
"亜美、いつの間に買ってきたの？
ひとりで食べて、お腹を壊しても知らないわよ？","","Ami, when did you buy it?
Eat alone and I don't know if you get a stomach ache, okay?","","Ami, when did you buy this?
Don't blame me if you eat alone and get a stomachache.",""
"みんなで食べるから問題ナッシングだよ！
んっふっふ～。今夜はまんじゅうパーティーじゃー！","","We all eat together, so it's a non-issue!
Mmmmmm~ Tonight is a manju party!","","We'll all eat it together, so no problem!
Nfu fu. Tonight is the manju party!",""
"ねぇねぇ亜美、それ、どこに売ってるの？
真美たちの分も、買いにいきたい～！","","Hey, hey Ami, where do you sell that?
I want to buy one for Mami and her friends too!","","Hey, Ami. Where do you sell those?
I want to buy enough for you guys too, Mami!",""
"まんじゅうパーティーって……。
買いに行くとしても、春香たちが帰ってきてからね","","Manju party is at .......
Even if I do go to buy something, it will be after Haruka and the others come back.","","Manjuu party...
Even if we go shopping, it'll be after Haruka and the others come back.",""
"ラジャー、了解だよ！　じゃあ真美、もうちょっと、
この辺りを探検してくるね～！","","Rajar, you got it! Okay, Mami, a little more,
I'm off to explore this area!","","Roger that! I'm going to go explore the area a little more, Mami~","Roger that! I'm going to go
explore the area a little more, Mami~"
"亜美も行く～！
亜美真美探検隊、しゅっぱーつ！","","Ami is going too~!
Ami Mami Expedition team, off to a great start!","","Ami's coming too!
Ami Mami exploration team, let's go!",""
"プロデューサーは、
この後、用事とかないんですか？","","Produced by,
Do you have any errands to run after this?","","Does Producer have anything to do after this?","Does Producer have
anything to do after this?"
"ああ、みんなの様子を見に来ただけだから、
特にこれといった用事はないよ","","Oh, I just wanted to come by and see how everyone is doing,
I don't have anything special to do.","","Yeah, I just came to check up on everyone. There's nothing in particular for me here...","Yeah, I just came to check up on everyone.
There's nothing in particular for me here..."
"なら、一緒に足湯に行こうよ！
絶対、気持ちいいぞー！","","Then let's go to the footbath together!
Absolutely, it feels great!","","Then let's go to the footbath together!
It'll definitely feel good!",""
"ふふっ、いいわね～。
きっと心も体もポカポカになると思いますよ♪","","Phew, that's nice!
I'm sure it will make your heart and body warm and fuzzy.","","Haha, that's nice.
I'm sure your mind and body will feel warm.♪",""
"それじゃ、俺もついて行こうかな","","Well, I guess I'll go with you then.","","Well then, I guess i'll go with you.",""
"よしっ、じゃあ決まりですね！
へへっ、プロデューサーの隣はボクが座るからね！","","OK, then it's settled!
Hehe, I'll sit next to Producer!","","Alright, then it's decided!
Heheh, I'll be sitting next to Producer!",""
"プロデューサー！　自分、肩を揉んであげるね！
普段、お世話になっているお礼さ～！","","Producer! I'll give myself a shoulder rub!
Thank you for all the help you usually give me!","","I'll give you a shoulder rub, OK!?
It's my thanks for always taking care of me!",""
"いや、お礼を言うのは俺の方だ","","No, I'm the one who should be thanking you.","","No, I should be thanking you.",""
"いつもありがとう。みんなが俺をサポートしてくれる
おかげで、今のルミナスがあると思う","","Thanks for everything, you guys have my back.
I think that's what made Luminous what it is today.","","Thank you for everything. I think it's thanks to everyone supporting me that Luminous is where she stands now, in the first place","Thank you for everything. I think it's thanks to everyone
supporting me that Luminous is where she stands now, in the first place"
"そんな……助かってるのは、
ボクたちの方ですよ！","","That's the kind of ...... that helps,
It's us!","","No way... We're the ones who should be thanking you!","No way... We're the ones who
should be thanking you!"
"いつも私たちの力になってくれて、
ありがとうございますぅ","","You have always been there to help us,
Thank you very much.","","Thank you for always being there to help us out, too. I'm so glad that we could be of service again sometime in the future","Thank you for always being there to help us out, too. I'm so
glad that we could be of service again sometime in the future"
"はい！　私たちが楽しくアイドルできるのは、
全部プロデューサーのおかげですから！","","Yes! We can idolize happily,
It's all thanks to Producers!","","That's right! Producer is the only reason we can have so much fun as an idol.","That's right! Producer is the only reason
we can have so much fun as an idol."
"いつも、私たちを支えてくれて、
本当にありがとうございます♪","","You have always been there for us,
Thank you so much... ♪ Thank you so much ♪","","Thank you so much for always supporting us.♪","Thank you so much for
always supporting us.♪"
"皆の言う通り、
プロデューサーには感謝の念が絶えません","","Everyone is right,
I can't thank Producers enough!","","As everyone says, I can't thank Producer enough.","As everyone says, I can't
thank Producer enough."
"ま、アンタがいなかったら、
ルミナスはここまで来られなかったかもね","","Well, if it weren't for Anta,
Luminous might not have made it this far.","","Well, Luminous probably wouldn't have made it this far without you.","Well, Luminous probably wouldn't have
made it this far without you."
"だから、この伊織ちゃんが直々にほめてあげるわ。
光栄に思いなさい？　にひひっ♪","","So, Iori here will praise you in person.
You should be honored.","","So, Iori-chan will praise you personally.
You should be honored, right? Nihiheh.♪",""
"みんな……ありがとな","","Thanks guys for the ......","","Thanks, guys.",""
"話は聞かせてもらったよ！　つまり、
ありがとう合戦ってことだね！","","I've heard the stories! I mean,
So it's a thank you fight!","","I heard what you said! In other words, thanks for the battle.","I heard what you said! In other
words, thanks for the battle."
"それじゃあ、真美たちの感謝を伝えるためにも
今から足湯で、肩もみ対決ね～","","Well, then, to show our appreciation for Mami and her friends.
Now I'm going to take a footbath and rub my shoulders.","","Well then, let's have a shoulder massage showdown in the footbath to express our gratitude~","Well then, let's have a shoulder massage showdown
in the footbath to express our gratitude~"
"はわわっ！？
亜美も真美も、いつの間に帰ってきたの？","","Huh!
When did Ami and Mami return?","","Hwah?!
When did Ami and Mami get back?",""
"んっふっふ～♪　いつも必要な時に現れる……。
それが真美たちなんだよっ！","","Mmmmmm....... ...... always shows up when you need it.
That's Mami and her friends!","","Heheh~ You always show up when I need you most...
That's what Mami and the others are!",""
"――みんな～、遅れてごめ～んっ！","","--Sorry for the delay!","","Sorry I'm late, everyone!",""
"春香、そんなに走ったら……","","Haruka, if you run that fast: ......","","Haruka, if you run like that...",""
"きゃあああっ！","","Aah!","","Kyaa!",""
"どんがらがっしゃ～ん","","thump-thump","","*clang clang*",""
"まぁ、春香ちゃん！
大丈夫？","","Well, Haruka!
Are you okay?","","Oh, Haruka-chan!
Are you all right?",""
"イタタタ……あずささん、大丈夫です！
えへへ……、ちょっと気が抜けちゃってました♪","","Itata...... Azusa, it's okay!
Ehehe ......, I was a little distracted... ♪","","Ouch... Azusa, I'm fine!
Hehe... I was a little out of it.♪",""
"春香は相変わらずよく転ぶの。
気をつけないと、危ないよ？","","Haruka still falls down a lot.
If you're not careful, it's dangerous, okay?","","Haruka always trips and falls.
Be careful, or you'll be in danger.",""
"それで、みんなはここでなにを？","","So what are you all doing here?","","So, what are you all doing here?",""
"これから足湯に行こうって話をしてたのよ","","We were talking about going to the footbath now.","","We were talking about going to the footbath.",""
"春香ちゃんたちも一緒に行くよね？","","Haruka and the others will go with you, right?","","Harukachan and the others will go with you, right?",""
"うん、もちろん！","","Yes, of course!","","Yeah, of course!",""
"それじゃ、足湯にレッツゴーなの！","","Then, let's go to the footbath!","","Then let's go to the footbath!",""
"（みんなで足湯を楽しんだ後、
宿へと向かった）","","(After everyone enjoyed the footbath,
(They headed for the inn.)","","(After enjoying the footbath with everyone, we headed to an inn.)","(After enjoying the footbath with
everyone, we headed to an inn.)"
"（お土産店の方にいってみよう……）","","(Let's go to the souvenir store: ......)","","(Let's go to the souvenir shop...)",""
"あのっ！
詩花さんに、なにかお礼をしませんか！？","","You know what?
Why don't you give something back to Shika!","","Um!
Do you want to thank Shika-san?!",""
"いいね！
なにをあげたら喜んでくれるかな～☆","","Nice!
I wonder what I can give them that will make them happy.","","That's great!
What should I give her?☆",""
"フフ、きっとなんだって喜んでくれるさ。
詩花を想って選んだ物ならね","","I'm sure they'll be happy with anything.
Only if it was chosen with the poet in mind.","","Hehe. I'm sure she will be happy no matter what it takes!
If it's something you picked out for Shika.",""
"それでは……
早速……","","Let's see: ......
As soon as possible: ......","","Well then...
Let's get this over with...",""
"あれ……？
あそこ……詩花さん……？","","Is that ......?
There ...... poet flower ......?","","Huh...?
Over there... Shika-san?",""
"あっ、本当だ！
お～い、詩花ちゃ～ん！","","Oh, it's true!
Oh~ hey, Shika~!","","Oh, you're right!
Hey, Shika-chan!",""
"あっ、みなさん。
どうかしましたか？","","Ah, everyone.
Is something wrong?","","Ah, everyone.
What's the matter?",""
"詩花さんに……
お礼を……","","To Shika: ......
Thanks to ......","","Shika-san...
Thank you...",""
"詩花にはお世話になったからね。
なにかプレゼントを、と話していたのさ","","I'm so grateful to Shika for all she's done for me.
I was talking about a gift.","","I owe you a lot, Shika.
They were talking about a present.",""
"私に……ですか？　改まってお礼をしてもらう
ようなことは、してないと思いますけど……","","Are you ...... for me? I'll get you to thank me again.
I don't think we're doing anything like that, though. ......","","Me...? I don't think you did anything to deserve a proper thank-you.","Me...? I don't think you did
anything to deserve a proper thank-you."
"そんなことありませんっ！
自主レッスンの時、詩花さんが助けてくれました！","","That's not true!
Shihana helped me during my voluntary lessons!","","That's not true at all!
Shika-san saved me during my independent lesson!",""
"自分が楽しむ……。甜花たち……詩花さんに、
大切なことを……思い出させてもらった……","","I enjoy ....... for the beet flowers ...... poetry flowers,
I was reminded of something important ...... ......","","I'm having fun... Shika-san reminded me of something very important, like the Denboro and its flower gardeners.","I'm having fun... Shika-san reminded me of something
very important, like the Denboro and its flower gardeners."
"ふふっ、そんなにほめられるとくすぐったいです","","Hmmm, it tickles me to be praised so much!","","Haha. It tickles when you compliment me like that, though",""
"私は、私が大切にしている気持ちを、
みなさんにお伝えしただけですから","","I am the feeling I cherish,
I'm just telling you all.","","I just told everyone how important my feelings are.","I just told everyone how
important my feelings are."
"素敵なライバルとして、それに、お友達として♪","","As a great competitor, and as a friend... ♪","","As a wonderful rival, and as your friend.♪",""
"だから……そうですね。それじゃ、
私になにかあった時は、頼りにさせてくださいね","","So ...... it is, then,
If anything happens to me, please let me know I can count on you.","","That's why... I suppose you have a point. Then, if anything should happen to me, please let us rely on your help!","That's why... I suppose you have a point. Then, if
anything should happen to me, please let us rely on your help!"
"ああ、もちろんだ。
なにか困ったことがあれば、いつでも駆け付けよう","","Yes, of course.
If you have any problems, we will always be there for you.","","Yeah, of course.
If there's anything bothering you, I can always come running.",""
"はい……
ふふ……","","Yes ......
Hmmm... ......","","Yes 
Heheh...",""
"ありがとうございます♪
とても心強いです！","","Thank you.Â
It is very reassuring!","","Thank you very much.♪
That's very reassuring!",""
"ところで……もしよければ、
一緒に食べ歩きをしませんか？","","By the way, ...... if you don't mind,
Would you like to join us for a food tour?","","By the way... Would you like to go out and eat with me?","By the way... Would you like
to go out and eat with me?"
"食べたい物がたくさんあるんですけど、
ひとりだと、食べきれそうになくって","","I have a lot of food to eat,
I couldn't eat all of it by myself.","","There's a lot I want to eat, but if you go alone it looks like we can't finish the rest of them all by ourselves.”","There's a lot I want to eat, but if you go alone it looks
like we can't finish the rest of them all by ourselves."
"食べ歩き？
いいね、みんなでシェアしようよ☆","","Eating and walking?
Great, let's all share☆.","","Eating and walking?
All right, let's share it.☆",""
"にへへ……シェア……
おいしい物……いっぱい……","","NIHEHE ...... share......
Delicious food...... full of ......","","Heheh... Share?
There's so much... delicious food.",""
"プロデューサーさんも、
ぜひ、ご一緒に♪","","And Producer,
Please join us♪","","You should come with us, too.♪","You should come
with us, too.♪"
"じゃあ、参加させてもらうかな","","Well, I guess I'll join you.","","Well, I guess we'll join in.",""
"はい！　みんなで一緒に
食べ歩きツアーですっ！","","Yes! All of us together.
It's a walking tour!","","Yes! We're going on a tour to eat with everyone together.","Yes! We're going on a tour to
eat with everyone together."
"（みんなで食べ歩きを楽しんだ後、
宿へと向かった）","","(After everyone enjoyed eating together,
(They headed for the inn.)","","(After enjoying our meal together, we headed to the inn.)","(After enjoying our meal together,
we headed to the inn.)"
"（みんな、すっかりリラックスしている。
自由時間を楽しんだみたいだな）","","(Everyone is totally relaxed.
(Sounds like you enjoyed your free time.)","","(Everyone's completely relaxed.
Looks like you enjoyed your free time.)",""
"みなさん！　早速温泉に入りませんか？
ナナ、もう待ちきれません～っ！","","Ladies and gentlemen, why don't we get into the hot springs right away?
Nana, I can't wait any longer~!","","Everyone! Why don't we take a dip in the hot spring?
Nana, I can't wait any longer!",""
"菜々ちゃんに賛成。
お食事の前に、ゆっくりのんびりしたいわ～","","I agree with Nana.
I'd love to take my time and relax before dinner~!","","I agree with Nana-chan.
I want to relax before eating~",""
"色々な温泉があるみたいですね。
岩盤風呂……楽しみですぅ～","","There seems to be a variety of hot springs.
I'm looking forward to the bedrock bath ......!","","Looks like there are a lot of hot springs here.
The bedrock bath... I'm looking forward to it!",""
"ディアマントのみなさんも、
一緒に入りませんか！","","And everyone at Diamant,
Why don't you join us?","","Why don't you all join us?","Why don't you
all join us?"
"少し早いけど……今ぐらいの時間の方が、
のんびり入れそうね","","It's a little early for me, but ...... about this time is better,
Looks like you can take it easy in there.","","It's a little early, but I think we can take our time getting in there more easily this late at night.”","It's a little early, but I think we can take our time
getting in there more easily this late at night."
"ご一緒させてもらうよ。
ぜひとも、親睦を深めようじゃないか","","I'll join you.
By all means, let's deepen our friendship.","","I'll join you.
We should really get to know each other better.",""
"でも、こんな大人数で行っても
大丈夫なんでしょうか？","","But if you go with such a large group...
Is everything okay?","","But, is it really okay for so many people to go?","But, is it really okay
for so many people to go?"
"……お風呂、見てきたよ～！
泳げるぐらい、すーっごく広かった！","","...... bath, I've seen it!
It was soooooooo big that I could swim in it!","","...I saw the bath!
It's so big I can swim in it!",""
"うんうん。お風呂に入る前に、
準備運動が必要なレベルだったよね～♪","","Before taking a bath,
It was a Level that required a lot of prep work...Â","","Yeah, yeah. It's to the point where you need some warm-ups before taking a bath or anything like that~ ♪","Yeah, yeah. It's to the point where you need some warm-ups
before taking a bath or anything like that~ ♪"
"こらこら。
マジで泳いじゃだめだからねっ？","","Hey, hey, hey.
Seriously, no swimming, okay?","","Hey, hey.
You can't seriously swim, okay?",""
"そこまで広ければ、
安心して、みんなで入れそうね","","If only it were that wide,
It looks like we can all go in there together without worry.","","If it's that big, we can all go in together without worry.","If it's that big, we can all
go in together without worry."
"みんなで……お風呂……！
背中……流しっこ……","","We all have a ...... bath ......!
Back ...... flow ......","","We're all... bathing together!
Wash my back...",""
"ここの温泉って、入ったら
お肌がスベスベになるって書いてましたよ～！","","If you enter the hot spring here...
I read that it makes your skin smooth!","","It says that the hot springs here make your skin smoother!","It says that the hot springs
here make your skin smoother!"
"じゃあ、ゆっくり入ってお肌を磨こ！
甜花ちゃん！","","Well, let's take our time and polish our skin!
Beet Hana!","","Then let's take our time and polish ourselves!
Tenka chan!",""
"う、うん……！","","Umm, yeah. ......!","","Y-Yeah...!",""
"うぅ～、もう待ちきれないぞ！
早く温泉に行こうよ！","","Ughhhh, I can't wait any longer!
Let's go to the spa soon!","","Ugh, I can't wait any longer!
Let's hurry to the hot spring!",""
"あ、そういえばお風呂の種類も、
色々あるみたいですけど……どうしますか？","","Oh, and by the way, the type of bath,
There seems to be a lot going on. ...... What do you want to do?","","Oh, right. There are a lot of different types... What should we do?","Oh, right. There are a lot of
different types... What should we do?"
"まずは大浴場に行って、
それから好きなところへ行けばいいんじゃないかな","","First, go to the big bath,
Then you can go wherever you want.","","You can go to the public bath first, then wherever you want.","You can go to the public bath
first, then wherever you want."
"決まりですねっ！
それじゃあ、みんなで行きましょう！","","It's settled!
Well then, let's all go!","","That settles it!
Well then, let's all go together!",""
"（みんな、楽しそうだな。
いい気分転換になりそうだ）","","(Hey guys, looks like you're having a great time.
(Sounds like a nice change of pace.)","","(Everyone looks like they're having fun.
It'll be a nice change of pace.)",""
"（さて……俺も、温泉を満喫するか！）","","(Well, ...... I, too, shall enjoy the hot springs!)","","(Now then... I'll enjoy the hot springs too!)",""
"（社長から、ここへ来るようにと言われた。
用件はなんだろう……）","","(The president told me to come here.
(What's the business ......)","","(The president told me to come here.
I wonder what he wants to talk about...)",""
"やぁ、急に呼び出して悪かったね","","Hey, sorry to call you on such short notice.","","Hey, sorry for calling you out so suddenly.",""
"せっかくの機会だ。
少し、君と語り合いたいと思ってね","","It's a great opportunity.
I just wanted to have a little chat with you.","","This is a rare opportunity.
I'd like to have a word with you.",""
"そうだったんですね。
分かりました。お付き合いさせていただきます！","","So it was.
Okay, I'll go along with you!","","So that's how it is.
Understood. I'll go along with it!",""
"いやいや、肩の力は抜いてくれたまえ。
せっかくの慰安旅行だ、存分に楽しもうではないか","","No, no, no, please relax your shoulders.
It's a comfort trip, let's enjoy it to the fullest!","","No, no. You need to relax a little more than that!
Since we're on a trip to comfort her, let us enjoy ourselves.",""
"お気遣い、ありがとうございます。
では、そうさせてもらいますね","","Thank you for your concern.
Well, I'll let you do that.","","Thank you for your concern.
Then I'll do just that.",""
"ところで、最近はどうかね？
ルミナスは順調かな？","","By the way, how are things these days?
Is Luminous doing well?","","By the way, how have things been lately?
How's Luminous?",""
"はい！
特に夏以降は、好調な状態が続いています","","Yes!
Especially since the summer, it has been going strong!","","Yes!
Especially since summer.",""
"彼女たちをもっと輝かせるには……。
俺も今まで以上に頑張らないと！","","To make them shine brighter, visit .......
I have to work harder than ever too!","","In order to make them shine even brighter...
I have to work harder than ever!",""
"なに、君の頑張りは十分に伝わっていると思うよ","","What, I'm sure your efforts are well received.","","Well, I think you've done well enough.",""
"君が後ろで、どっしりと構えているからこそ、
彼女たちは安心して、活動に集中できる","","It's because you're behind me, standing tall and sturdy,
They can rest easy and concentrate on their activities.","","Because you're standing behind them, they can relax and focus on their activities.","Because you're standing behind them, they
can relax and focus on their activities."
"アイドルが、自由にのびのびとやりたいことをやる。
……そういう環境を作るのが、我々裏方の仕事だ","","Idols do what they want to do freely and spontaneously.
......It's our job behind the scenes to create that kind of environment.","","An idol is free to do whatever she wants.
It's our job as the backstage staff to create that kind of environment.",""
"社長……そうですよね。
環境を作ることが、我々の仕事か……","","President ...... Yes, that's right.
Is it our job to create an environment ......","","President... That's true.
So it's our job to create an environment...",""
"大丈夫。君は十分に役目を果たしている。
自信を持つといい！","","Don't worry, you're doing your part.
You should have confidence!","","Don't worry. You do your job well enough for me to see it through!
Have some confidence!",""
"……はい！
ありがとうございます！","","...... Yes!
Thank you very much!","","...Yes!
Thank you very much!",""
"せっかくこうして話しているんだ。今夜は、昨今の
アイドル業界について、大いに語ろうじゃないか！","","Since we're here to talk, I thought I'd share with you that tonight we'll be discussing the recent
Let's talk a lot about the idol industry!","","Now that we're talking, tonight I want to talk about the idol industry!","Now that we're talking, tonight I want
to talk about the idol industry!"
"はい、お願いします！","","Yes, please!","","Yes, please!",""
"（社長は、本当にアイドルというものを
愛しているんだな）","","(The president is really an idol.
(You love her.)","","(You really do love being an idol, don't you?)","(You really do love
being an idol, don't you?)"
"（それに、常に業界のことを考えている……。そんな
社長のもとで仕事ができることに、感謝しないと）","","(And I'm always thinking about the industry. ....... Such a great idea.
(I should be thankful that I get to work for the president.)","","(And you're always thinking about the industry... I need to be grateful that we can work under such a president.)","(And you're always thinking about the industry... I need
to be grateful that we can work under such a president.)"
"おや……？
高木とその下僕ではないか","","Oh, ......?
Not Takagi and his lackey.","","Huh...?
Isn't that takagi and his servant?",""
"く、黒井社長……！","","Ku, President Kuroi ......!","","President Kuroi...!",""
"まさか、こんな所で出会うとは……。
チッ、どこまでも目障りな奴らだ！","","I never thought I would meet you at .......
Damn, they are an eyesore to no end!","","I never thought we'd meet here...
Tsk, they're always such eyesores!",""
"こんな連中が居たのでは、うまい酒が飲めん！
私はこれで失礼する","","I can't have a good drink with these people around!
I'll leave you to it.","","I can't have a good drink with all these people around!
I'll be on my way.",""
"まあまあ、
そう言わずに君も一緒に飲もうじゃないか","","So-so,
Don't say that. Why don't you have a drink with us?","","Now, now. Don't be like that and drink with me!","Now, now. Don't be like
that and drink with me!"
"ハンッ、貴様らと、酒を酌み交わす……だと？","","Han, I'll have a drink with you guys. ......?","","Hmph. Drinking with you...?",""
"温泉に来てまで仕事のことを考えるなんて、
野暮というものだよ","","I can't believe I came to a spa and still think about work,
It's called being a prude.","","It's uncouth of you to think about work even after coming here.","It's uncouth of you to think
about work even after coming here."
"今は事務所のことは考えず……。
気楽に酒を飲もうじゃないか？","","Don't think about the office now, go to .......
Let's take it easy and have a drink, shall we?","","I'm not thinking about the agency right now...
Why don't we have a drink?",""
"……フン。まあいい。なにも頼まずに店を出るなど、
失礼極まりないからな","","......Hung, well, it's okay, I left the restaurant without asking for anything,
It's just so rude.","","...Hmph. Whatever, it'd be extremely rude to leave the cafe without asking for anything from you after all this time...","...Hmph. Whatever, it'd be extremely rude to leave the cafe
without asking for anything from you after all this time..."
"マスター！
このボンクラどもより、強い酒を頼む！","","Master!
I'd rather have a strong drink than these bonkers people!","","Master!
Get me a strong drink from these blockheads!",""
"おお、その意気だ！
……私も次の一杯を頼むよ！","","Oh, that's the spirit!
...... I'll take the next one too, please!","","That's the spirit!
...I'll have the next one, too!",""
"（ま、まさか黒井社長と飲むことになるとは……！
しかし、俺もここで逃げるわけにはいかない……！）","","(Well, I never thought I would be drinking with President Kuroi. ......
(But I can't run away here either ......!)","","(I-I never thought we'd end up drinking with President Kuroi...!
But I can't run away now...!)",""
"……そういえば、君のところの亜夜君は、
ずいぶんと調子が良くなったみたいじゃないか","","...... Speaking of which, your place, Aya,
You look like you're doing much better.","","...Come to think of it, your little Aya-kun seems a lot better now.","...Come to think of it, your little
Aya-kun seems a lot better now."
"フン……うちのアイドルなのだから、当然だ！
あれは……決して、貴様らの手柄ではない！","","It's no wonder, since he is an idol of ours at Hoon......!
That was ...... never your credit!","","Hmph... It's only natural, since she is our idol!
That wasn't... your achievement!",""
"それに、あの後……関係者に頭を下げた私の
気持ちが、貴様らに分かるか！","","And my bowing to ...... officials after that.
You know how I feel!","","And, after that... Do you understand how I felt bowing my head to those involved!?","And, after that... Do you understand how
I felt bowing my head to those involved!?"
"ライブ当日に参加辞退とは……前代未聞！
事態の収拾に、どれだけの労力を費やしたか……","","It is unprecedented for ...... to withdraw from participation on the day of a live concert!
How much work went into getting things back on track: ......","","Refusing to participate on the day of a concert... That's unprecedented!
How much effort did you put into resolving the situation...?",""
"（黒井社長、だいぶお酒が回っているみたいだな）","","(President Kuroi, you seem to have had a lot to drink.)","","(President Kuroi, it looks like you're getting a lot of alcohol going around.)",""
"昔を思い出すじゃないか。
色々と苦労した、あの時代を……","","It reminds me of the old days, doesn't it?
We went through a lot of hardships, those times. ......","","It reminds me of the old days.
That era, where we went through so much hardships...",""
"……フン。まぁ今ならば、多少の不祥事程度、
どうとでもすることができるがな","","...... Hun. Well, now, it's only somewhat scandalous,
You can do whatever you want, though.","","...Hmph. Well, I can do something about a few scandals right now if you'd like...","...Hmph. Well, I can do something about a
few scandals right now if you'd like..."
"しかし、そんな甘い考えでは……。
決してアイドルの頂点には立てん！","","However, such naive thinking is not the only reason to visit .......
You will never be at the top of your idol's game!","","But I can't let myself be naive like that...
I'll never stand at the top of an idol!",""
"９６１プロのアイドルならば、
もっと強くあるべきで……むっ、酒が足らんっ！","","If you are an idol of 961 Pro,
I should be stronger and ...... mmm, not enough booze!","","If you're going to be a professional idol, then I should have been stronger... Mmph! You need more booze.","If you're going to be a 961 Pro's idol, then You
should have been stronger... Mmph! We need more booze."
"マスター！
私と、こいつらに……酒を追加で頼む！","","Master!
Please get me and these guys some more ...... booze!","","Master!
Another drink for me ... and these guys too!",""
"（高木社長と黒井社長は、
アイドルについて熱い議論を交わしている……）","","(President Takagi and President Kuroi are,
(......) which is a heated discussion about idols.","","(President Takagi and Mr. Kuroi are having a heated discussion about idols...)","(President Takagi and Mr. Kuroi are
having a heated discussion about idols...)"
"（黒井社長も、こうやって話をすると、アイドルに
ついてすごく真剣に考えているんだな……）","","(President Kuroi, too, is an idol when we talk like this.
(You're very serious about ......)","","(When President Kuroi talked to her like this, she was thinking very seriously about idols...)","(When President Kuroi talked to her like this,
she was thinking very seriously about idols...)"
"ムッ！　貴様、なにを間抜けな顔で
ボーッとしている？","","What are you doing with your stupid face?
Are you in a daze?","","Hmph! What are you staring at me like that for?","Hmph! What are you staring
at me like that for?"
"いえ……すみません。黒井社長も色々と
考えているんだ、と思って……つい","","No, ...... sorry, President Kuroi has a lot going on.
I was just thinking about ......","","No... I'm sorry. President Kuroi was thinking about a lot of things too, so it just came to me ...","No... I'm sorry. President Kuroi was thinking
about a lot of things too, so it just came to me ..."
"フン……貴様のような四流プロデューサーなどに、
私の苦悩が分かるわけがなかろう！","","Hun ...... to a fourth-rate producer like you,
How could you possibly understand my anguish?","","Hmph... There's no way a fourth-rate producer like you could understand my distress!","Hmph... There's no way a fourth-rate producer
like you could understand my distress!"
"まあまあまあ……おや、もうグラスが空のようだね。
マスター、お代わりをもらえないかな","","Well, well, well. ...... Oh well, looks like your glass is empty already.
Master, could I get a refill?","","Now, now... Looks like your glass is empty.
Master, could I get a refill?",""
"むっ……まだやる気か！
いいだろう……とことん相手をしてやろう！","","Mwah... ...... you're still going to do it!
All right, ......, I'll deal with you!","","Hmph... You're still going at it!?
Fine... I'll fight you to the bitter end!",""
"はっはっはっは、ほどほどに頼むよ。
明日もあるんだからね","","Hahaha, please be moderate.
There's always tomorrow.","","Haha, don't be too hard on yourself.
There's still tomorrow.",""
"（社長と黒井社長、
ふたりの熱論は夜通し続いた……）","","(President and President Kuroi,
(Their heated discussion continued throughout the night: ......)","","(The heated debate between President Kuroi and the president continued all night long...)","(The heated debate between President Kuroi
and the president continued all night long...)"
"（どんな話を聞いても、学ぶことばかりだ。
アドバイスだと思って、自分の糧にしよう）","","(No matter what story I hear, all I can do is learn.
(I'll take that as advice and use it to feed myself.)","","(No matter what I hear, it's all about learning.
Think of it as advice and feed myself.)",""
"（今日もいい天気だ、
心身ともに、すっかりリフレッシュできたな）","","(It's another beautiful day,
(You feel totally refreshed, both physically and mentally.)","","(The weather's great today. I feel refreshed, both physically and mentally!)","(The weather's great today. I feel
refreshed, both physically and mentally!)"
"（あそこにいるのは心白……。
……うん？　亜夜もいるぞ）","","(That's mind white over there: .......
(...... yeah? There's also subya)","","(That's Kohaku over there...
...Hm? Aya's here too.)",""
"……あれ、亜夜ちゃん？","","...... Oh, Aya?","","...Huh, Aya-chan?",""
"あら、心白じゃない。もしかして、あなたも
かりんとうを買いに来たのかしら？","","Oh, you're not white at heart, are you?
I wonder if he came to buy karinto?","","Well, well. If it isn't my sweetheart! Are you here to buy some fried dough?","Well, well. If it isn't my sweetheart!
Are you here to buy some fried dough?"
"かりんとう？
ううん、私はふらっと散策してただけなんだ","","Karintou?
No, I was just wandering around.","","Karinto?
No, I was just wandering around.",""
"ふーん……そうなんだ。
ここのかりんとう、ＳＮＳで有名なのよ","","Hmmm ...... I see.
Karinto here is famous on social media.","","Hmm... I see.
This place is famous on social media.",""
"……よかったら、一緒に見に行かない？
ほら、その……暇だったら、だけど……","","...... If you'd like, you can go see it with me.
See, that ...... if you're not too busy, but ......","","Would you like to go see it with me?
Well, um... If you're free.",""
"……うんっ！　いいよ、亜夜ちゃん！","","...... Yes!","","...Okay! That's fine, Aya-chan.",""
