"べ、別に私も、お説教をするつもりで
言ったのではありません！","","I'm not trying to lecture you, either.
I did not say that!","","I-I didn't mean
to lecture you!",""
"まるで東京だけが都会かのように言っていたのを、
注意しただけですから……","","It was as if Tokyo was the only city in the world,
Just a heads up. ......","","I was just paying attention to the
fact that Tokyo is like a city...",""
"どうした、紬？　早く駅に向かおう。
……って、もしかして疲れたのか？　それなら……","","What's wrong, Tsumugi? Let's head for the station quickly.
Maybe you're tired of ......? Then go to ......","","What is it, Tsumugi? Let's hurry to the station.
...Wait, are you tired? Then...",""
"……私がタクシーで帰ろうと、
贅沢を言うとでも思っているのですか？","","...... I was going to take a cab home,
Do you think you are being extravagant?","","...Do you really think I'd be so
lavish as to take a taxi home?",""
"いや、贅沢だなんて思ってないぞ……。
ちなみに改札は交差点の向こう側だ","","No, I don't consider it a luxury. ......
The turnstiles, by the way, are on the other side of the intersection.","","No, I don't think this is lavish ...
The turnstiles are on the other side of that intersection.",""
"そ、それくらい分かっています！
私を迷子と勘違いしているのですか！？","","Yes, I know that much!
You are mistaking me for a lost child!","","I-I know that much!
Do you think I'm lost?!",""
"（……紬は人混みが苦手なのかもしれないな。
ここはひとつ……）","","(Maybe ...... pongee doesn't like crowds.
(Here's one: ......)","","(...Maybe Tsumugi doesn't like crowds.
There's only one thing here...)",""
"隣を歩くように
告げる","","Walk next to me.
ring (bell, alarm, warning, etc.)","","Tell him to
walk next to me.",""
"細かく改札までの
経路を告げる","","To the ticket gate in detail
announce a route","","I'll tell you exactly how
to get through the gate.",""
"手を握るように
告げる","","Like holding hands.
ring (bell, alarm, warning, etc.)","","Tell her to
hold my hand.",""
"ほら、俺の隣に来るといい。そうすれば、
お互いに行きたい方向が分かりやすいだろう","","Here, you can come sit next to me, and we can talk about it,
It would be easy to see where we both want to go.","","Come on, come with me. That way it'll be easier for both
of us to see the direction we want to go in this time...",""
"と、隣にって……。そのようなことをしなくても、
目的地は改札口なのですから、平気です……","","And you don't have to do that next to ......,
I'm fine, because my destination is the turnstiles: ......","","B-Beside me...? You don't have to do that. Our
destination is the turnstiles, so it should be fine!",""
"改札の入口はいくつもあるからな。
俺と紬が思っている場所が違うかもしれないだろ？","","There are a number of entrances to the ticket gates.
You know, me and Tsumugi might not be where you think we are.","","There are many entrances to the ticket gate, after all.
The place Tsumugi and I are thinking of might be different.",""
"その通りかもしれませんが……。
並んで歩いたら通行人とぶつかってしまいます","","You may be right. .......
If you walk side by side, you'll bump into passersby.","","That may be true, but...
And if you walk sidebyside, they'll bump into a passer-on.",""
"大丈夫、ぶつかりそうなときは俺が避けるから。
さあ、行こう。ちゃんと隣にいるんだぞ","","Don't worry, I'll avoid you if you're about to bump into me.
Come on, let's go, you're right next to me.","","Don't worry, I can avoid any collisions.
Come on, let's go. Be sure to stay with me!",""
"この先、３００メートル直進したら、
５番出口がある。そこから改札に向かおうか","","If you go straight ahead for 300 meters,
There's Exit 5, we can head to the ticket gate from there.","","There's an exit of 5 directly 300 meters
from here. Should we head to the ticket gate?",""
"分かりましたが……どのような意図で、
そのような事細かな説明をしたのですか？","","I understand but ...... what is your intention,
Did you give such a detailed explanation?","","Understood. But why did you
explain in such detail?",""
"交差点の向こう、
だけだったら分かりづらいかなって思ってな","","Across the intersection,
I just thought it might be a little confusing if it was only","","It'd be hard to tell if it was just on
the other side of an intersection.",""
"確かに、そうかもしれませんが……３００メートルと
言われても、感覚的なもので分かりづらいです","","Indeed, it may be so, but ......300 meters and
It's hard to tell because it's so sensory when you're told.","","▁That may be true, but it's hard to tell with just my sense of perception.
Even if you say 300 meters I can barely see anything at all300",""
"それに、距離を意識しながら歩いていると、
通行人にぶつかってしまいそうです","","Besides, you have to be aware of the distance as you walk,
I'm afraid I'm going to bump into a passerby.","","Also, if you keep your distance from me while
walking I might bump into a passerby.",""
"紬の言うことも一理あるな。
気を付けて行こう。……なんなら並んで歩くか？","","Tsumugi has a point.
Let's go with care. ...... If you want, we can walk side by side.","","Tsumugi has a point.
I'll be careful. ...Wanna walk next to me?",""
"ほら、紬。俺の手を握って一緒に歩こう。
そうすれば迷子にならないだろ？","","Come on, Tsumugi, take my hand and walk with me.
That way you won't get lost, right?","","Come on, Tsumugi. Hold my hand and let's walk together!
Then you won't get lost, right?",""
"あなたはバカなのですか？　
そんなことしても、ふたりで迷子になるだけです","","Are you an idiot?
If you do that, we'll both just get lost.","","Are you an idiot?
If you do that, we'll just get lost together.",""
"お、俺が改札まで誘導するから大丈夫だぞ……？","","Oh, I'll lead you to the turnstiles, you'll be fine. ......?","","I-I'll guide you to the ticket gate, so it should be fine...",""
"手を握るのは不要です……恥ずかしいので","","No need to hold my hand ...... because it's embarrassing.","","You don't have to hold my hand... It is embarrassing.",""
"そ、そうだよな。
それなら、普通に並んで歩こうか","","Yes, that's right.
Then let's walk side by side like normal.","","Y-You're right.
In that case, let's just walk side byside like normal.",""
"プロデューサーが先を歩いてください。
私はその後ろについていきますから","","Producers should walk ahead.
I'll be right behind you.","","Producer walks on ahead.
I'll follow behind you.",""
"そうすれば、離れ離れになることもありませんし、
通行人にぶつかることもありません","","That way, we won't be separated,
No bumping into passersby.","","That way, we won't be separated from
each other or bump into passersby.",""
"分かった。
はぐれないようにしっかりとついてきてくれよ","","
Make sure you follow me so we don't get separated.","","All right, then.
Stay close to me so we don't get separated.",""
"そ、そんな子どもではないのですから、
それくらいできます……！","","I am not that kind of child,
I can do that much. ......","","I-I'm not that kind
of child, so...!",""
"（紬が自主レッスンしていると聞いて来てみたが……
うん、いい表情をしている。着実に成長しているな）","","(I came here when I heard that Tsumugi was giving a voluntary lesson. ......
Yeah, you've got a good look on your face; you're steadily growing.)","","(I asked Tsumugi if she had any independent lessons, but...
Yeah, you've got a good expression on your face. You seem to be steadily growing up as well )","(I heard that Tsumugi is having self lessons, but...
Yeah, she's making a good expression. She's steadily growing.)"
"あ……お疲れ様です、プロデューサー。
見ていらしたのですか……？","","Ah ...... thanks for your help, producer.
Have you been watching ......?","","Ah... Good work, producer.
You were watching...?",""
"ああ、今のレッスン、すごくいい顔だったぞ。
紬の成長が表情に出ているな","","Yeah, you looked really good in that lesson just now.
You can see the growth in Tsumugi's expression.","","Yeah, that lesson just now looked really good.
Tsumugi's growth is showing on her face.",""
"そ、そんなん……。
私は当然のことをしているだけです","","That's not how it works. ......
I'm just doing what I'm supposed to do.","","Th-That's...
I'm just doing my job.",""
"私たちには１２月の最終ライブという、
大きな目標がありますから……","","For us, it is the last show of December,
Because we have big goals. ......","","We've got a big goal of holding
our final concert in December...",""
"努力は継続するべきだと思っています。
もちろん、しっかり休息を取りながら、ですが……","","I believe that the effort should continue.
Of course, with a good rest. ......","","I think effort should continue.
Of course, I'm just taking a good rest...",""
"ああ、それは十分に伝わっているよ","","Yeah, that's telling enough.","","Yeah, I've heard enough of that.",""
"初めて自主レッスンをしていた時の紬の表情と、
今日の表情……まるで別人みたいに楽しそうだ","","With the expression on Tsumugi's face when she was giving her first independent lesson,
Today's expression ...... looks like a different person, like he's having a good time.","","The expression on Tsumugi's face when we had our first independent lesson, and
today... She seems to be enjoying herself like a completely different person.",""
"…………っ！","","............!","","......!",""
"そう……かもしれませんね。
プロデューサーのご指摘通りかと思います","","So ...... maybe.
I think Producer is right.","","Maybe... you're right.
I think Producer is right.",""
"最初は、ルミナスのメンバーに選ばれたからには、
その務めを全うしなくては、と感じていました","","At first, because I was chosen as a member of Luminous,
I felt I had to fulfill that duty.","","At first, I felt that it was my duty to fulfill
the role of being chosen as a member.",""
"自分には、個性なんてない……。だから、置いて
いかれないように、実力を身につけないといけない","","I have no personality. ....... So, put it down.
We have to learn to be competent so that we don't go crazy.","","I don't have a quirk. That is why I must learn to be strong, so that we can
never leave each other behind in the world of strength and skill alone","I don't have any quirk... That's why I have
to learn to be strong so I can't be left behind"
"そう思い、がむしゃらにレッスンをすることだけが、
必要なことだと思っていました","","With that in mind, the only thing I can do is to give lessons in a grueling way,
I knew it was necessary.","","With that in mind, I thought recklessly
giving you lessons was the only thing we needed.","With that thought in mind, I thought that
recklessly giving lessons was the only thing I needed"
"ですが、プロデューサーにアドバイスをいただき、
自分を見つめ直すことができました……","","But I was advised by Producer,
I was able to look at myself again: ......","","But thanks to Producer's advice,
I can finally look at myself again...","But thanks to the producer's advice,
I was able to reconsider myself.."
"俺は大したことはしていないよ。
紬が頑張った結果だ","","I'm not making a big deal out of it.
It's the result of Tsumugi's hard work.","","I didn't do anything special.
Tsumugi did her best.","I didn't do much. It was the
result of Tsumugi's hard work"
"今は心に余裕もできて、みんなとレッスンや
お仕事をすることが……すごく、楽しいです","","Now I have more room in my heart to work with everyone, to take lessons and
I enjoy ...... very much working with you!","","Now that I'm able to relax, and have
lessons with everyone else... It really is fun.","Right now, I'm able to relax, and having
lessons and work with everyone... It's really fun"
"ああ、いい事だと思うぞ。
紬が着実に成長している証拠だ","","Yeah, I think that's a good thing.
Proof that pongee is steadily growing.","","Yeah, I think that's a good thing.
It's proof that Tsumugi is growing steadily.","Yeah, I think it's a good thing. It's
proof that Tsumugi is steadily growing"
"うちが成長……","","Our House Grows ......","","We've grown...","I'm growing up.."
"なぁ、紬。今の紬がやりたいこと、
挑戦したいことって、なにかないか？","","Hey, Tsumugi, what you want to do now,
Is there anything that you would like to challenge yourself to do?","","Hey, Tsumugi. What is it that
you want to do right now?","Hey, Tsumugi. Is there anything you want
to do right now, or challenge me?"
"先ほども言いましたが、今の私の目標は
みなさんと一緒に１２月のライブを目指すことです","","As I said earlier, my goal now is to
Our goal is to go live in December with all of you!","","As I said before, my goal right now is to work
with you all toward the December concert.","As I said before, my current goal is to work
with all of you on the December concert"
"それはルミナスの目標だ。
俺が聞いているのは、紬個人の目標だよ","","That is the goal of Luminous.
What I'm asking about is Tsumugi's personal goals.","","That is Luminous's goal.
I'm asking about Tsumugi.",""
"私個人の目標……","","My personal goals: ......","","My personal goal...","My personal goal.."
"……私は、ファンのみなさんに
もっと喜んでもらいたい……","","...... I would like to thank my fans for their support.
We want to please you more: ......","","...I want my fans to
be even happier...","...I want my fans
to be happier.."
"……これまでも、ルミナスのメンバーとして、
多くのステージに立たせていただきました","","...... ever as a member of Luminous,
I have been on many stages.","","...You've helped me perform on
many stages as a member of Luminous.","...You've been on many stages as
a member of Luminous up until now"
"だから、これからも色々な場所で、多くの
ファンに……アイドルとしての私を届けたいです","","So, we will continue to be in many places and many
I want to bring my fans ...... me as an idol!","","That's why, from now on... I want to
be an idol and reach a lot of fans.","That's why, from now on, I want to reach many
fans in various places...and deliver me as an idol"
"もし、叶うのであれば、みなさんの力を借りず、
私ひとりの力で……","","If it can come true, it will be without your help,
I alone can do it: ......","","▁If it's possible, I can do this on my own
without your help. If only by myself...","If it's possible, I won't need your
help, and I'll do it on my own.."
"なるほど……紬のソロライブということか","","I see that ...... is a solo show of pongee.","","I see... Tsumugi's solo performance.","I see... So this is Tsumugi's solo concert"
"あの……みなさんと一緒に、
ライブをやりたくないと言うわけではありません","","That ...... with you all,
That's not to say we don't want to do live shows.","","Um... I don't mean to say that we
didn't want a concert with you all.","Um... It's not that I don't want
to do a concert with all of you"
"ただ、ルミナスの活動を通して成長した私を
少しでも見てもらいたいと……","","However, I have grown through the activities of Luminous.
I'm just trying to get a little bit of a look at ......","","However, I want you to see me
grow through Luminous's activities...","It's just that he wants you to see me grow through
Luminous's activities, even if only a little.."
"紬らしくて、いい目標じゃないか","","It's a good goal, just like Tsumugi.","","That's a very Tsumugi-like goal.","Isn't that a nice goal, like Tsumugi?"
"本当……ですか？
私のただのわがままだと思ったのですが……","","Is it really ......?
I thought it was just my selfishness: ......","","Really...?
I thought it was just me being selfish, but...","Really...? I thought I was
just being selfish.."
"そんなことないぞ。
成長した紬を披露する、格好の舞台じゃないか","","
It's a great stage to showcase the pongee that has grown up.","","That's not true at all.
Isn't this the stage where Tsumugi shows off her mature performance?","That's not true. It's the perfect stage
for a mature Tsumugi performance"
"あの……それでしたら、どうしても最初に立ちたい、
ステージがあるのですが……","","That ...... If that is the case, I would really like to be the first to stand,
I have a stage: ......","","Um... If that's the case, there is a stage I must stand on
first no matter what it takes to perform in front of you","Umm... If that's the case, there's a
stage I really want to stand on first.."
"ああ、分かってる。
紬がソロライブをしたい場所は……","","Yeah, I know.
The place where Tsumugi would like to do his solo show is ......","","Yeah, I know.
The place where Tsumugi wants to hold her solo performance...","Yeah, I know. The place where
Tsumugi wants to do a solo concert.."
"金沢でライブ","","Live in Kanazawa","","Live in Kanazawa","Live in Kanazawa"
"海外でライブ","","Live Overseas","","Live overseas.","Live overseas"
"金沢でライブだろ？　紬は故郷想いだからな","","You're going to a concert in Kanazawa, right? Tsumugi loves his hometown.","","A concert in Kanazawa, right? Tsumugi cares about her hometown.","A concert in Kanazawa, right? Tsumugi cares about her hometown"
"はい、その通りです。故郷でライブをすることは、
私の夢だと言っても過言ではありません","","Yes, that's right, to perform live in my hometown,
It is no exaggeration to say that it is my dream!","","Yes, that's right. It would be no exaggeration to say it was my
dream of holding a concert back home in the country I came from...","Yes, that's right. It's no exaggeration to say
that it's my dream to hold a concert back home"
"私を育ててくれた町に、
少しでも恩返しができれば……","","To the town that raised me,
If I can give back in any way, please contact me at ......","","If I can repay the town that raised
me, even just a little...","If only I could repay the
town that raised me.."
"海外でライブだろ？　
紬の故郷にまで、その活躍ぶりが届くと思うぞ","","You're going live overseas, right?
I'm sure your success will reach all the way back to your hometown in Tsumugi.","","It's live overseas, right?
I'm sure Tsumugi will be able to reach her hometown.","A concert overseas, right? I think you'll
be able to reach Tsumugi's hometown"
"……確かに、私の活躍が故郷にまで届くような、
大きな舞台にも立ってみたいです……","","...... certainly makes my activities reach my hometown,
I would love to be on a big stage. ......","","It's true that I want to stand on a stage
where my performance will reach home.","...It's true that I'd like to be able to perform
on a stage that will reach my hometown.."
"ですが、まずは自分を育ててくれた故郷……
金沢でライブをしてみたいです……！","","But first, the hometown that raised me: ......
I would like to perform live in Kanazawa. ......","","But first, the hometown that raised me...
I want to do a concert in Kanazawa...!","But first, I want to do a concert in the
hometown that raised me... Kanazawa...!"
"そうか……。それじゃあ、その紬の夢。
俺も一緒に叶えさせてくれないか","","Well, ....... Then, that pongee dream.
Let me make it happen with you.","","I see... In that case, Tsumugi's dream.
Let me help you make it come true.","I see... Then, that Tsumugi dream. Will
you let me make it come true with you?"
"あなたがプロデュースしてくれるの……ですか？","","Do you produce ......?","","Are you going to be Producer?","Are you... going to produce it for me?"
"もちろんだ。
それが俺の役目だからな","","
Because that's what I'm supposed to do.","","Of course it is.
Because that's my job.","Of course.
That's my job"
"でしたら……半端な気持ちでは迎えられません。
今の実力では不十分です","","If so, we cannot welcome you with ...... half-heartedness.
Our current abilities are not enough.","","In that case... I can't welcome you with open arms.
You're not strong enough.","In that case... I can't welcome you with
half-hearted feelings. My current abilities aren't enough"
"もっと……。
もっと頑張らんと……","","More at .......
We need to do better: ......","","More...
I need to work harder...","More... 
I need to work harder.."
"でもどうしたら、そこに至るのか……。
今の私には分かりません……それでもいいのですか？","","But how do we get there? ......
I don't understand now. ...... Is that still ok?","","But how do I get there...?
I don't know right now... Are you sure about this?","But how do I get there...? I don't
know right now... Are you okay with that?"
"ああ、大丈夫だ。俺にも頑張らせてくれ。
一緒にその夢、叶えような","","Yeah, it's okay, let me hang in there.
Let's make that dream come true together.","","Yeah, I'll be fine. Let me do my best too!
Let's make that dream come true together.","Yeah, I'm fine. Let me do my best too.
Let's make that dream come true together"
"は、はい……！
よろしくお願いします……プロデューサー","","is yes, ......!
Best regards ...... producer","","Y-Yes...!
I'm looking forward to working with you, too... as a producer","Y-Yes...! I'm looking forward
to working with you, producer"
"（紬と、咲耶たちのライブを見に行くことにした。
その、帰り道……）","","(Tsumugi and I decided to go see Sakuya and his friends perform.
(That, the way home: ......)","","(Tsumugi and I decide to go watch Sakuya's concert.
Um, on the way home...)","(I decided to go see Tsumugi and
Sakuya's concert. Um, on the way home...)"
"（ライブが終わってから、紬は黙り込んだままだ。
なんだか、声を掛けづらい雰囲気だな……）","","(After the live performance, Tsumugi has remained silent.
It's kind of hard to talk to them (......).","","(Tsumugi remains silent after the concert.
It's kind of hard to say anything in this atmosphere...)","(Tsumugi hasn't said anything since the
concert ended. It's kind of hard to talk to her...)"
"えっと……。
咲耶たちのライブ、すごく良かったな","","
Sakuya and his group's live show was really good.","","Um......
Sakuya's concert was really good.","Um... Sakuya's
concert was really good"
"……はい","","","","...Yes","...Yes"
"はい……って。それだけか……。
もしかして、具合が悪いのか？　お腹が痛いとか？","","Yes, ....... That's it or .......
Maybe you're not feeling well? Maybe you have a stomach ache?","","Yes... Wait, that's it?
Are you not feeling well? Did your stomach hurt or something like that, by any chance.","Yes... Wait, that's all... Are you not
feeling well? Does your stomach hurt?"
"……あなたという人は。
誰が見ても素晴らしいライブだったと思います","","...... who you are.
I think it was a great show by all accounts!","","......you're such a person.
I think it was a great concert, anyone could see.","...I think it was a great show by all accounts!
no matter how you look at it...."
"ただ、語る言葉がないだけです。白瀬さん達の
パフォーマンスに圧倒されてしまって……","","I just don't have the words to tell you.
I was overwhelmed by the performance. ......","","I just don't have anything to say. Shirase-san and the
others were so overpowered by their performance...","I just don't have anything to say. I'm
overwhelmed by the performance.."
"……どうしたんだ。
まだ言いたいことがありそうだけど？","","...... what's going on.
You seem to have more to say, don't you?","","......what's wrong?
You look like you've got something else to say.","...What's wrong? It looks like
you still have something to say"
"……ただ、自分の未熟さを痛感しただけです","","...... just made me realize how immature I am!","","...I'm just painfully aware of my own inexperience.","...I'm just painfully aware of my own inexperience"
"痛感か。なるほど","","I see.","","Painful, huh. I see","A painful realization, huh? I see"
"なるほど……って。プロデューサーとして、
他に言うべきことがあると思います……！","","I see. ....... As a producer,
I think there is something else to say: ......!","","I see... But as Producer, there's
something else we need to say!","I see?... Don't you have anything else to say
as a producer?"
"紬がそう感じたのなら、そうなんだろうな。
つまり、紬はまだ未熟ってわけだ","","If that's how Tsumugi felt, then I guess so.
In other words, pongee is still in its infancy.","","If that's how Tsumugi feels, then it must be true.
In other words, Tsumugi's still inexperienced.","If that's what Tsumugi felt, then it must be.
In other words, Tsumugi is still inexperienced"
"そ、そんなんっ……！
プロデューサーが言っていいのですか","","Oh, no. ......!
Can a producer say that?","","Th-That's...!
Are you sure it's okay for a producer to say that?","Th-That's...! Is it okay
for the producer to say that?"
"言っていいも、なにも……","","You can say it or not. ......","","I can say it, but I don't have anything to...","About to say or not to say..."
"自分でそう
気づいたんだろ","","That's me.
You noticed.","","You figured it
out yourself.","You figured it
out yourself"
"それが仕事だ","","That's my job.","","That's my job.","That's my job"
"自分で気づいたということは、紬自身が
なにを目指しているか明確になっている証拠だ","","The fact that you noticed it yourself means that you yourself are not a pongee.
It's proof that we have a clear idea of what we're aiming for.","","The fact that Tsumugi realized it herself
means she knows exactly what her goal is.","The fact that she realized it herself was proof that
Tsumugi herself had made it clear what she was aiming for"
"うちがなにを目指しているか……
なんとなくですが、理解できます","","What we are trying to achieve: ......
Somehow, I understand.","","What we're aiming for...
Somehow, I understand.","I think I understand what
you're trying to do here"
"きっと、今日のライブのような……。
いえ、それ以上のステージを作りたいんだと思います","","I am sure you will like today's show at .......
No, I think they want to set the stage for more than that.","","I'm sure it would be something like the concert today...
No, I think he wants to create a stage beyond that.","I'm sure it's like today's concert... No, I
think he wants to build a stage beyond that"
"それが俺の仕事だからな。
紬が気づいていないことを、正直に伝えないと","","That's what I do.
We need to be honest about what Tsumugi doesn't realize.","","That's my job, after all.
I need to tell Tsumugi the truth about what she doesn't know.","That's my job, after all. I have to be
honest with her about what Tsumugi hasn't noticed"
"うちが気づいていないこと……","","What we don't realize: ......","","Something we haven't noticed...","Something I haven't noticed.."
"自分を未熟だと感じているのなら、
なにをするべきか、今の紬なら分かるだろ？","","If you feel you are immature,
You know what you have to do now, don't you?","","If Tsumugi feels inexperienced, then
she should know what to do right now.","If you feel like you're inexperienced, then
you know what to do now, right, Tsumugi?"
"……私も今日のライブのようなステージを
作ればいい。ということでしょうか……","","...... I also want a stage like today's show.
Does that mean we can make it ......","","...I guess I'll just have to put
on a concert-like performance.","...Maybe I should make a
stage like today's concert"
"きっと、そういうことだろうな。
それが紬の目標となりえるものだと思うぞ","","I'm sure that's what it's all about.
That's something that could be the goal of the pongee.","","I'm sure that must be it.
I think that's something Tsumugi can aim for.","I'm sure that's how it is. I think it's
something that can become Tsumugi's goal"
"紬には確固とした目標がある。
目指すべき場所があるアイドルは必ず成長する","","Pongee has a firm goal.
Idols who have a place to aim for will always grow.","","Tsumugi has a firm goal.
Idols who have a place to aim for will definitely grow.","Tsumugi has a firm goal. Idols who
have a place to aim for always grow"
"俺は、そう信じているからな","","Because I believe that's what I'm doing.","","That's what I believe.","That's what I believe"
"そんなこと言われても……
うち……","","That being said: ......
Of ......","","Even if you say that...
Um, at my house...","Even if you
say that... I.."
"だから、紬は目標に突き進めばいい","","So, pongee should push forward to the goal","","So Tsumugi, you just need to focus on your goal.","So all Tsumugi has to do is push forward with everything you have"
"そ、そんな……。
人をイノシシみたいに言わないでください！","","Oh, no. .......
Don't talk about people like they are wild boars!","","N-No way...
Don't make me sound like a wild boar!","N-No way... Don't make me
sound like a wild boar!"
"そ、そういう意味じゃない！","","That's not what I meant!","","Th-That's not what I meant!","Th-That's not what I meant!"
"紬の目標を叶えるために、なにが必要なのかを考えて
それを目指すべきだと思うぞ","","Think about what you need to do to achieve your pongee goals.
I think you should go for it.","","In order to achieve Tsumugi's goal, you should
think about what is necessary and aim for it.","I think you should think about what you need to
do to achieve Tsumugi's goal and aim for that"
"私の目標に必要なこと……。
金沢でライブをするには……","","What you need to know about my goals. ......
To perform live in Kanazawa: ......","","What was necessary for my goal...
In order to hold a concert in Kanazawa...","What I need to accomplish...
To hold a concert in Kanazawa.."
"もっと……もっとたくさんの人に、
私のことを知ってもらいたいと思います！","","More ...... for more,
I would like people to get to know me!","","I want more people
to know about me!","I want more people
to know about me!"
"まずは、そこから始めないと、
故郷に錦を飾ることはできません……！","","We need to start there,
You can't make it home. ......","If we don't start there, we won't be
able to decorate our hometown with brocade!","If we don't start there, our hometown
will never be decorated with brocades!","First, we must start from there, 
or else we cannot adorn our hometown with glory...!"
"ああ、そうするのがいいと思うぞ。
まずはなにから始めるか、決まったら教えてくれ","","Yeah, I think you'd better.
Let me know when you decide what to start with.","","Yeah, I think that's for the best.
Let me know when you're ready to start.","Yeah, I think you should. Let me know when
you decide what you want to start with"
"教えてくれって……他人事みたいな言い方ですね。
あなたは本当に先のことを考えているのですか？","","You say tell me about it ...... like it's someone else's business.
Are you really thinking ahead?","","You're asking me to teach you? ...You make it sound like this is none of your business.
Are you really thinking about the future?","""Tell me..."" ?Your way of speaking makes it sound like i
t's someone else's concern. Are you truly care about the future?"
"も、もちろんだよ！
紬の目標に向けて、俺も協力するぞ！","","Of course!
I'm going to help Tsumugi achieve his goal!","","O-Of course I do!
I'll help Tsumugi achieve her goal!",""
"（いつもの紬らしさが戻ってよかった！
俺も頑張らないといけないな）","","(It was good to see the usual pongee-ness return!
(I'll have to work on mine.)","","(I'm so glad Tsumugi is back to her usual self!
I have to do my best too.)",""
"お疲れ様です、プロデューサー。
相談があるのですが……よろしいですか？","","Thanks for your help, producer.
I need to discuss this with you. ...... May I?","","Good work, producer.
There's something I want to discuss with you... Is that all right?",""
"どうした？
なにか問題があったのか？","","What's up?
What's wrong?","","What's the matter?
Is there a problem?",""
"新しい目標……。
私の夢を遂げるための、通過点を見つけました","","New goals. .......
I found a passage to fulfill my dream.","","A new goal...
I've found a way through my dream.",""
"そうか、ぜひ聞かせて欲しいな","","Well, I'd love to hear about it.","","Well, I'd love to hear it.",""
"はい……多くの人に私を知ってもらうため、
いろんな場所で、様々な人たちと接してみたいのです","","Yes ...... to let more people know about me,
I want to be in contact with all kinds of people in all kinds of places!","","Yes... I want to meet lots of different people in
various places, so that many more will know me.",""
"なるほど、いろんな場所か……。
これはなかなか大変そうだな","","Okay, various places or .......
This is going to be quite a challenge.","","I see, a lot of places...
That sounds like a lot of work.",""
"大変……。プロデューサー、
私の考えは間違っているのでしょうか？","","Very ....... producer,
Am I wrong in my thinking?","","A lot of work...?
Producer. Am I wrong?",""
"いや、間違ってはいない。
けど、そうだな……見落としているかもしれない","","No, you are not wrong.
But yes, I may have missed ......","","No, You're not wrong.
But, yeah... You might have overlooked something.",""
"……私がなにを見落としているのか
教えてくれませんか？","","...... what am I missing?
Can you tell me about it?","","...Could you tell me
what I'm missing?",""
"それはだな……","","That would be: ......","","Well, you see...",""
"その他（頭・顔以外）","","Other (other than head and face)","","Others (Except for the head and the face.)",""
"頭","","head","","Head",""
"顔","","face","","Face",""
"時間切れ","","time-out","","Time up",""
"紬自身の中にある、気持ちだよ","","It's a feeling inside of Tsumugi himself.","","Tsumugi's feelings.",""
"わ、私の気持ち、ですか？","","Wow, my feelings, is it?","","M-My feelings?",""
"ああ。自分でやりたいことがあるなら、
しっかりと自分の意思を持たないと駄目だ","","Yeah...if you want to do it yourself,
You have to be firm in your intentions.","","Yeah. If there's something you want to do on your own, then
make sure that it has a firm will of its own in doing so",""
"……プロデューサーの言う通りですね。
もっと強い意志を持つようにします","","
I'll try to have a stronger will.","","It's just as Producer said.
To have a stronger will.",""
"……頭を撫でられて、
私が喜ぶとでも思ったのですか？","","...... patted me on the head,
Did you think I would be pleased?","","...Did you think I'd be
happy to have my head patted?",""
"そうじゃない。考える事……それが紬の強みだ。
自分の導き出した道は、きっと夢へと続いている","","It's not. thinking ...... that's the strength of pongee.
The path you have led yourself on will surely lead you to your dreams.","","That's not what I mean. Thinking is... Tsumugi has a strong suit of her own, after all!
I'm sure the path that you have taken will lead to a dream.","That's not it. Thinking... is Tsumugi's strength.
The path you've taken surely leads to your dreams"
"うちの夢……。
はい、ありがとうございます……","","Our dream. .......
Yes, thank you ......","","My dream...
Yes, thank you very much...",""
"……あの、顔ですか。
いったい、どのような意味なのでしょうか？","","...... Um, is it a face?
What on earth does it mean?","","...Um, my face?
What exactly does that mean?",""
"顔というより目だな。いろんなところを見渡して、
もう一度、見落としているところを探そうってことだ","","It's more of an eye than a face, looking in all sorts of places,
Again, it's about looking for something we're missing.","","It's not so much a face as it is an eye. We need to look all over, and see
if we can find something that I missed again in the past few days or two","It's not a face, it's an eye. It's about looking around, 
searching for the things we might have overlooked once again."
"は、はあ……よく分かりませんが……。私の気持ちは
伝わったようで、それはなによりです……","","Ha, ha ...... I'm not sure, but ....... My feelings are...
I'm glad you got the message, and that's great: ......","","Y-Yeah... I don't really get it, but at
least my feelings got through to you.","H-Hah... I don't really get it, but...
I'm glad you understand how I feel.."
"……プロデューサー。
私が見落としているものとはいったい……？","","...... producer.
What exactly am I missing here ......?","","...Producer.
What is it that I'm missing...?",""
"す、すまない……。
色々と考えてしまって……","","Sorry, sorry. .......
I've been thinking a lot about it. ......","","S-Sorry...
I've been thinking about a lot of things...",""
"……プロデューサーの方こそ、
見落としているものがあるのではないでしょうか？","","...... producers are the ones who should be there,
Is there something you are overlooking?","","...I'm sure Producer has
overlooked something, too.",""
"なにより、俺が言いたかったことは","","Above all, what I wanted to say was.","","What I wanted to say most of all",""
"紬は、アイドルにとって大切な『ひとつのこと』を、
しっかり実行できているってことだ","","Tsumugi is 'one thing' that is important for idols,
It means they're doing it right.","","Tsumugi's doing a good job of carrying out task 『Single mindedly』,
which is important to an idol.",""
"と、とにかく、俺が言いたかったことはだな……","","And anyway, that's what I was getting at: ......","","A-Anyway, what I wanted to say is...",""
"プロデューサーは、私をひとつのことしか
できない、イノシシだと言いたいのですか？","","Producers only want me to do one thing.
Are you trying to say that you can't, that you are a wild boar?","","Are you saying that I'm a wild
boar who can only do one thing?",""
