"そうですね、一般的には激辛って
言われているものは大丈夫だと思います","","Yes, generally speaking, it's very hot.
I think what you said is fine.","","That's right, I think it should be
fine if you call them super spicy.",""
"なるほど。実は、さっき差し入れがあったんだ。
仕事の関係者なんだけど、本当に激辛好きの人でね","","I see...actually, I got something for you earlier.
He's a business associate of mine, and he's a real hard-core spicy guy.","","I see. Actually, there's something you brought me earlier...
He's a business man, but he really loves spicy food.",""
"『絶倒ウマカラ中華まん』っていうんだけど……、
辛いけどうまいらしい……","","It's called ""Zettai Umakara Chukaman."" ......
I hear it's spicy but good ......","","It's called 『Defeated Umakara Chinese Man』,
and it tastes spicy but apparently good...",""
"それ、ＳＮＳで見たことあります！　私も食べて
みたかったんですけど、連日すごい人気で……","","I've seen that on social media! Eat me too!
I wanted to see it, but it was very popular every day. ......","","I've seen that on social media before!
Even though it was popular, every day...",""
"じゃあ、みんなで試してみるか？　これは一種の
チャレンジになるから、無理はしないでほしい","","So why don't we all give it a try? This is a kind of
It's going to be a challenge, so don't take it too hard.","","Well, why don't we all give it a try? This is going to
be quite the challenge. Please take care of yourself!",""
"はい！　是非食べてみたいです！","","Yes! I would love to try it!","","I'd love to try some!",""
"プロデューサー、せっかくだから、
ボクも食べてみたいです！","","Producer, since we're here,
I would like to try it too!","","I'd love to try
some, too!",""
"わかった、準備してくるよ。
他に挑戦したい子がいたら、声をかけておいてくれ","","Okay, I'll go get ready.
If any other kids want to take the challenge, just let me know and I'll give you a shout.","","Okay, I'll go get ready.
If there's anyone else you want to challenge, just let me know.",""
"はい！","","Yes!","","Here!",""
"……ふたりとも、準備できたぞ。
お、杏と凛世も来たのか","","......You're both ready to go.
Oh, Anzu and Rinyo came too?","","...Both of you, I'm ready.
Oh, Anzu and Rinze are here too?",""
"……ねぇ、プロデューサー。おいしい中華まんが
食べられるって聞いたんだけど……これ？","","...... Hey, producer. delicious Chinese buns!
I heard it's edible. ...... this?","","...Hey, producer. I heard that you can eat
delicious Chinese steamed buns... Is this it?",""
"なんと……
赤い……","","What a ......
Red ......","","What a...
Red...",""
"見た目はすごいインパクトだけど、
味の方は保証するぞ","","It looks amazingly impactful,
I guarantee you it tastes better.","","It looks really impactful, but I
can guarantee it'll taste good.",""
"わぁ！　きれいな赤色で、美味しそうですね。
さっそく、いただきましょう♪","","Wow! It's a beautiful red color and looks delicious.
Let's get started!","","Wow! It's such a pretty red color, it looks delicious.
Let's dig in.♪",""
"いただきますっ！","","Bon appétit!","","Let's dig in, shall we?",""
"い、いただきまーす","","Yes, I'll have some of that.","","I-I'm digging in!",""
"頂戴……
致します……","","Please give me ......
We will ......","","Give it to me...
I will...",""
"…………うわっ、辛い！
で、でも、これくらいなら、気合いでなんとかっ！","","............ Wow, that's spicy!
But, I can manage this much with my spirit!","","......Whoa, that hurts!
B-but, I can do this much with fighting spirit!",""
"…………っ！　か、からっ！！
これ……杏は無理、ギブアップ……！　み、水！","","............! KA, KARA, KARA!
This ...... apricot is impossible, give up ......!","","......! I-I said!!
This is... Anzu can't do it, I give up ...! M-Mercy water!!",""
"ほら、杏、水だ！　真も飲むか？","","Here you go, Anzu, water! You want some too, Makoto?","","Here, Anzu. Water! Do you want some too?",""
"あ、ありがとうございます！
ごくごく……ぷはぁ、生き返りますね！","","
Goku ...... puhah, it's coming back to life!","","Th-Thank you very much!
*gulp*... Pwah, it's coming back to life!",""
"すごく辛かったですけど、
美味しかったですよ！","","It was very painful,
It was delicious!","","It was really spicy,
but it tasted great!",""
"…………ふぅ……。
た、倒れるかと思った……","","............ phew .......
I thought I was going to fall over: ......","","...Phew...
I-I thought you were going to collapse...",""
"絶倒……まさに品名通りの味、というわけか。
杏には少しきつかったか……","","Zetsu toppings...... taste exactly like the name of the product, I guess.
A little tough on the apricots. ......","","Defeated... Just like the name implies.
It's a little too much for Anzu, huh...",""
"うう、口の中が、まだひりひりするよ……","","Ugh, my mouth is still burning. ......","","Ugh, my mouth is still tingling...",""
"そういえば、凛世と心白はどうだ？
ずいぶん静かだけど……","","Come to think of it, how about Rinyo and Shinbaku?
It's a lot quieter: ......","","By the way, what about Rinze and Kohaku?
It's awfully quiet...",""
"……………………","","……………………","",".....................",""
"り、凛世！？　だ、大丈夫か？","","Rinyo, Rinyo! Are you okay?","","R-Rinze!? A, are you okay...",""
"……
初めて食する……辛さにて────","","……
Eat for the first time...... at Spicy────","","......
It's the first time I ate it... with spiciness",""
"……
これも……修養……","","……
This is also ...... cultivation ......","","......
This is... training, too.",""
"む、無理して食べないでいいからな！
ほら、凛世。水だ！","","Mui, you don't have to force yourself to eat it!
Look, Rinse, it's water!","","Y-You don't have to force yourself!
Come on, Rinze. Water!",""
"ありがとう……
ございます……","","Thank you ......
Please visit ......","","Thank you...
Yes...",""
"ふぅ……ようやく落ち着いたよ。
って、心白ちゃん、それ二つ目！？","","Whew ...... I'm finally settling in.
And that's the second one, Shinbaku!","","Phew... Things have finally calmed down.
Wait, Kohaku! That's the second one?",""
"え？　あ、その……
すごく美味しくて、つい……","","What? Oh, that ......
It was so good, I ended up going to ......","","Huh? Oh, um...
It was so delicious, I couldn't help myself...",""
"心白は、この辛さでも大丈夫なのか？","","Can the heart white be as spicy as this?","","Is Kohaku okay with this pain?",""
"はい、とっても美味しいです。辛さの方も、
少しだけ舌がピリッとするくらいですね","","Yes, very tasty, even spicy,
It's just a little tingly on the tongue.","","Yes, it's very delicious. The spiciness
is also a little on the tongue as well...",""
"少しだけ舌がピリッとするぐらいって……
これは世間での評価は、辛さＭＡＸランクらしいぞ","","Just a little tongue tingling is all I can say: ......
I'm told this ranks at the spicy max rank in the public's estimation.","","Just a little tongue tingling...
This is apparently the highest level of pain in society.",""
"これ以上に辛いものもよく食べているので……。
まだまだ上はあると思います！","","I often eat more spicy food than this. ......
I think there is still more up there!","","I've eaten a lot more spicy food than this...
I think there's still more to it!",""
"えっ、これ以上？　うーん、さすがにこれより
辛いのはボクには無理かな。心白、すごいや","","What, more than this? Hmmm, more than this indeed.
I don't think I can handle spicy food.","","Huh? Any more than this, you say... Hmmm. I don't think it would be possible
for me to do anything harder on myself like that! This is really heartwarming!!",""
"敬服……いたします……","","Respectfully yours ...... ......","","I... respect you.",""
"心白ちゃんが辛いの強いのはわかったけどさ。
杏は、口直しを要求するぞー！","","I know you have a strong heart white girl who is in pain.
Apricots demand a palate cleanser!","","I get that Kohaku's a tough nut to crack.
Anzu demanded a palate cleanser!",""
"わかったわかった、何か甘いものを買ってくるよ。
みんな、少し待っていてくれ","","Okay, okay, I'll get you something sweet.
Guys, hold on a second.","","Okay, okay. I'll get you something sweet to eat!
Guys, give me a minute.",""
"（心白、
激辛女王の座、狙えるかもしれないな……）","","(Mind white,
I think I might have a shot at being the queen of hot and spicy (......)","","(Kohaku, I might be able to get my hands
on the title of Spicy Queen...)",""
"（亜美と真美、甘奈と甜花が集まって、
何かを始めるようだ……）","","(Ami and Mami, Amana and Tetika got together,
(Looks like we're starting something: ......)","","(It looks like Ami and Mami, Amana...and
Tenka are gathering to start something.)",""
"あまなっち、テンテン！
『双子あるある』のコーナー、始めるよー！","","Amanachi, Tenten!
I'm going to start a section on ""There are twins!","","Ama-Nacchi, Tenten!
Let's start the 『I have twins.』 corner!",""
"このコーナーは、誰もが思わずうなずいちゃう
『双子のあるあるネタ』を語るコーナーであーる！","","This corner makes everyone nod their heads.
The ""twins' stories"" will be discussed in this corner!","","In this corner, everyone nods without thinking.
We're going to talk about 『A story with twins.』!",""
"双子……あるある……？　急に、言われても……
あるある……思いつかない……","","Are twins ...... a certain ......? Suddenly, they say ......
There is one ...... I can't think of it ......","","Do you... have twins? I don't know how to explain it, all of a sudden.
I know...I can't think of anything.",""
"う～ん、双子ならではのエピソード……
どういう話をすればいいのかな？","","Hmmm, an episode unique to twins: ......
What kind of story should we tell?","","Hmm, a story unique to twins...
What do you want me to talk about?",""
"じゃあ、亜美から行くね～。双子あるあるその１！
髪型を変えて、入れ替わる！","","Okay, I'll start with Ami - twins, part 1!
They change their hair and switch!","","I'll start with Ami, then. Twins: Part One!
Change your hairstyle, switch places!",""
"亜美と真美の入れ替わり、か。
俺も何度か騙された記憶があるな……","","Swapping Ami and Mami, huh?
I remember being fooled a few times too. ......","","Switching places with Ami, huh?
I remember being tricked a few times too...",""
"双子あるあるその２！
入れ替わって、いたずらをする！","","There are twins, part 2!
Swap places and make mischief!","","There are twins! Part 2
I'll switch places with her and play a prank!",""
"んっふっふ～。これがなかなかバレないんだよねー♪
それに、みんな驚いてくれるし、超楽しいよ！","","Hmmm...this is not so easy to be found out...
Plus, people are surprised and it's super fun!","","Nfu fu~. This is pretty hard to find-♪
Besides, everyone's surprised and having so much fun!",""
"……ん？　入れ替わっていたずらしたとしても、
二人でやったら、すぐにわかるんじゃないか？","","...... hmm? Even if they were replaced and misbehaved,
If we both did it, we'd know right away, wouldn't we?","","...Hm? Even if we switch places and play a prank, wouldn't it
be easy to find out with just the two of us playing together.",""
"そ、そこに気づくとは、
さすが兄ちゃん君だね！","","Well, I didn't realize that was the case,
That's my brother-kun!","","I-I didn't expect you
to realize that!",""
"いや、俺でなくても気が付くと思うけど……","","No, you don't have to be me to notice that: ......","","No, I think you'd notice even if it wasn't me...",""
"えへへ、なんだか面白そう☆
ねぇ、甜花ちゃん。今度試してみよっか？","","Hehehe, that sounds kind of fun☆.
Hey, Tetuka, shall we give it a try sometime?","","Hehe, that sounds fun.☆
Hey, Tenka-chan. Want to give it a try sometime?",""
"えっ、試す……？
甜花がなーちゃんに……？","","What, try ......?
Is it ...... for the beet flower naa?","","Huh? You want to try it out...
Tenka for Na-chan...?",""
"甘奈と甜花も似ているし、
入れ替わられたら気づけない可能性があるな……","","Amana and Tianhua are also similar,
There's a chance you won't even notice if you're replaced. ......","","It looks like Amana and Tenka, too. There's a chance
that they might not notice us if we switch places...",""
"えー、そうかなー？　甘奈より甜花ちゃんの方が
かわいーから、すぐわかっちゃうと思うよ？","","Eh, I don't know... I'd rather have a beet than an amana.
I'm so cute, I'm sure you'll recognize me right away, okay?","","Huh, really? Tenka-chan's cuter than you
are. You should be able to tell right away!",""
"う、ううん……
なーちゃんのほうが……かわいい……","","Uh-uh. ......
Naachan is ...... cuter ......","","N-No, it's fine...
You're... cuter than I am.",""
"そんなことないよ～
甜花ちゃんの方がかわいー！","","That's not true.
Tetuka is cuter than me!","","That's not true~
Tenka-chan is cuter!",""
"そんなこと……ある……！","","There is such a thing ...... ......!","","That's... impossible!",""
"うあうあ～。気が付けば、あまなっちとテンテンの
めくるめく世界になっちゃってるよ～","","Uuahhh~ I noticed that AmaNachi and Tenten's
It's a dazzling world!","","Uwaaah. Before I know it, the world of Amacchi and Tenten has
become a dazzling place for you two to live in together again~",""
"これが、双子愛というものかっ！
亜美、なんだか負けた気分になってきたよー！","","So this is what twin love is all about!
Ami, I'm starting to feel like a loser!","","So this is what it means to be twins!
Ami, I feel like we've lost!",""
"こうなったら、真美たちも
すんごい双子世界を作るしか……","","If this happens, Mami and the others will too.
The only way to create a great twin world is to create a great twin world: ......","","Now that it's come to this, we have no choice
but for Mami and the rest of your twin world...",""
"それだよ、真美！　亜美たちも、ふたりで
褒め合って、あまあま～な世界を作っちゃおうよ！","","That's it, Mami! Ami and the two of you!
Let's praise each other and create an Amanaaaaaaazing world!","","That's it, Mami! Let us praise each other
and create a sweet world together.",""
"いいね、亜美！　そんじゃ『双子あるある』コーナー
改め『双子べた褒め』コーナーの始まりだよー！","","Okay, Ami, let's get to the ""Twins Are Here"" section!
It's the beginning of the ""Twins' Compliments"" corner!","","Nice one, Ami! Let's get started on the 『I have twins.』
segment and then #N『Twins' praise.』 section.",""
"おいおい、二人とも。
変に張り合おうとするな","","Oh, come on, you two.
Don't try to compete with me.","","Hey, you two.
Don't try to compete with me.",""
"双子っていっても、それぞれの関係性があるし、
それぞれの良さがあるじゃないか","","Even though they are twins, they have their own relationship,
They each have their own merits, don't they?","","Even though we're twins, each of us has our own relationship. We all have
different strengths and weaknesses to share with the other people in this world as well",""
"うんうん！　亜美ちゃんと真美ちゃんって、
めっちゃ仲良しさんだし☆","","Ami and Mami,
And they're really good friends.","","Yeah, yeah! Ami-chan and
Mami are really close.☆",""
"どんな時も……いつでも一緒。
にへへ……甜花たちとおんなじ……","","No matter what time of day, ...... is always with you.
Nhehehe ...... like the sugar beets ......","","No matter what happens... we'll always be together.
Heheh... Just like the Tenka.",""
"あ……双子あるある、その３……。
いつも一緒にいて……幸せ……","","Oh ...... there are twins, part 3: .......
Always together and ...... happy ......","","Ah... there are twins, number three.
We're always together... I feel so happy.",""
"甘奈も、甜花ちゃんと一緒だから
毎日がめーっちゃ幸せ☆","","Amana is with Tetuka, too.
I'm so happy every day!","","I'm so happy every day because
Amana is with you, Tenka-chan.☆",""
"ふむふむ。仲良きことはウシミツドキ、ですのう。
なぁ、真美さんや……","","Hmmm...good friendship is like a ""bovine heartbeat"".
Hey, Mami and ......","","Hmm, I see. It's hard to believe we get along so well...
Hey, Mami-san...",""
"そうですのう、亜美さんや。
つまり、双子は最強ってことだね！　ね、兄ちゃん！","","That's right, Ami.
In other words, twins are the strongest!","","Isn't that right, Ami-san?
In other words, twins are the strongest! Right? Nii-chan!!",""
"丑三つ時って……『仲良きことは美しき哉』だぞ
まぁ、双子がすごいってことは同意するけどな","","The Ox is ...... ""What's good with you is beautiful""!
Well, I agree that the twins are awesome.","","At around three o'clock... 『Good friends are beautiful.』. Well, I
agree that the twins are pretty amazing at this point in their lives.",""
"（ルミナスの双子同士、盛り上がってるな。何か
シンパシーを感じる部分があるんだろう……）","","(The Luminous twins are getting excited about each other...something.
(I guess there's a part of you that feels sympathetic: ......)","","(The twins of Luminous are really getting into it. There
must be some part that feels like they're synchronizing...)",""
"（果穂が律子に
何かを聞いているようだ……）","","(Kaho to Ritsuko)
(I think I'm hearing something: ......)","","(It looks like Kaho's
asking Ritsuko something...)",""
"律子さん！　タブレットの操作が
よくわからなくて……。教えてくれませんか？","","Ritsuko! Operate the tablet.
I'm not sure. ....... Can you tell me?","","Ritsuko-san! I don't really know how to
use the tablet... Could you tell me?",""
"オッケー果穂。
それで、何がわからないの？","","Ok Kaho.
So, what don't you understand?","","Okay, kaho.
So, what don't you know?",""
"この動画を、もう１回再生したいんですけど、
どうすればいいかわからなくて……","","I would like to play this video one more time,
I didn't know what to do. ......","","I want to play this
video again, but...",""
"ああ、それね……。
ほら、ココをこうすれば再生できるわよ","","Oh, that's it. .......
Here, you can play it back by doing this here.","","Ah, about that...
Here, Coco. This way you can play it back for me!",""
"わぁ……本当です！
ありがとうございます、律子さん！","","Wow ...... it's true!
Thank you, Ritsuko!","","Wow... You're right!
Thank you very much, Ritsuko-san!",""
"果穂ちゃん、すごく喜んでますね。
律子ちゃんってパソコンにも強いんですか？","","Kaho, you are very happy.
Ritsuko, are you good with computers?","","Kaho seems really happy.
Ritsukochan, are you good with computers too?",""
"そうですね。俺もパソコン関係で
困ったことがあったら、律子に聞くようにしています","","Yeah, I'm computer related too.
If I have a problem, I ask Ritsuko.","","You're right. I try to ask Ritsuko if there
are any problems with computers, too...",""
"そうなんですか。
……私も相談に乗ってもらおうかしら","","I see.
...... maybe I should ask for advice too!","","Is that so?
...Maybe I should ask him for advice, too.",""
"歌織さん、何かお困りですか？
私でよければ、お手伝いしますよ","","Mr. Utaori, can I help you?
If it's okay with me, I can help you.","","Kaori-san, is something troubling you?
If you'd like, I can help.",""
"ありがとう、律子ちゃん。
実は、最近ノートパソコンの調子が良くないの","","Thanks, Ritsuko.
Actually, my laptop has been acting up lately.","","Thanks, Ritsuko-chan.
Actually, my laptop hasn't been working very well lately.",""
"だけど、原因に心当たりがなくて……","","But I have no idea what the cause is. ......","","But I can't think of any cause...",""
"少し見せてもらってもいいですか。
……ふむ、なるほど……","","May I take a look at some of them?
...... Hmm, I see: ......","","May I take a look at it?
...Hmm, I see...",""
"わかりました。このアプリケーションが原因ですね。
これを削除すれば、症状が改善すると思いますよ","","Okay, so this application is the cause.
If you remove this, I believe your symptoms will improve.","","Understood. This application is the cause, isn't it?
If you delete this, I think it'll improve your symptoms.",""
"えっ？　もうわかっちゃったんですか？
律子さん、スゴいですっ！","","Have you figured it out already?
Ritsuko, that's amazing!","","Huh? You've figured it out already.
Ritsuko-san, you're amazing!",""
"……さすがだな。やっぱりこういったトラブルは、
律子に任せるのが１番だな","","...... indeed...I knew this kind of trouble,
Best to leave it up to the Ritsuko.","","...Impressive. Ritsuko really is the best person
for this kind of trouble, isn't she?",""
"律子ちゃん。本当にありがとう！
今度、何かお礼をするわね","","Ritsuko, thank you so much!
I'll give you something back next time.","","Ritsuko-chan. Thank you so much!
I'll give you something in return sometime.",""
"いえいえ、大したことはしてないので、
お礼なんて大丈夫ですよ","","No, no, it's not a big deal,
Don't worry about thanking me.","","No, no. I didn't do anything special
to thank you for your help...",""
"……なぁ、律子。ついでで悪いんだけど、
事務所のＴＶも見てもらえないか","","...... Hey, Ritsuko, sorry to interrupt,
Can't you watch TV in your office, too?","","...Hey, Ritsuko. I'm sorry to ask this while you
were at it but could we watch TV in the office?",""
"ＴＶですか？　この事務所に来た時に用意したやつ
ですよね？　結構新しいと思ったんですけど……","","Is it a TV? The one I prepared when I came to this office.
Right? I thought it was pretty new. ......","","Is that a TV? It's the one I prepared when we
came to this office, right. This is pretty new...",""
"急に画面が映らなくなることがあるって、
いろいろな子から苦情が来ていてな……","","He said that sometimes the screen suddenly stops working,
I've been getting complaints from a lot of different kids. ......","","I've been getting complaints from a lot of different people
saying that screens sometimes suddenly stop showing up...",""
"あっ！　あたしもあります！
画面が急に消えちゃうんです！","","Oh! I have one too!
The screen suddenly disappears!","","Oh! I've got one, too.
The screen suddenly disappears!",""
"……ケーブルの配線がおかしいのかしら？
少し、確認してみましょうか","","I wonder if there is something wrong with the ...... cable wiring?
Let's check a few things.","","...Is there something wrong with the cable?
Let's see what we can find out.",""
"どうだ？　何が原因かわかったか？","","How's that? You figured out what caused it?","","Well? Did you find out what's going on here, or...",""
"配線に異常はないし、接触不良でもない……
これは難しいですね。もう少し時間をもらえますか？","","There is nothing wrong with the wiring and it's not a bad contact. ......
This is difficult, can you give me a little more time?","","There's nothing wrong with the wiring, and it doesn't seem like there was any bad contact...
This is difficult. Can you give me a little more time?",""
"あれ？
みんなで集まって何してるの？","","Huh?
What are you all doing together?","","Huh?
What are you all doing together?",""
"響さん！　ＴＶの調子が悪くて……
律子さんに見てもらってるんです！","","Hibiki! The TV is not working well. ......
I'm having Ritsuko take a look at it!","","Hibiki-san! Something's wrong with the TV...
I'm having ritsukosan look at it!",""
"ああ、このＴＶ、たまに映らなくなるよね。
そんなときは……っと。ちぇすとー！","","Yeah, this TV sometimes stops working.
In such a case, please visit ......!","","Yeah, this TV doesn't show up every now and then.
If that happens, I'll... Oh! Give me a little kiss-up on the cheeks of my friends here and there!!",""
"ドンッ","","bang","","Donn!",""
"ちょ、ちょっと響！","","Hey, hey Hibiki!","","H-Hey, Hibiki!",""
"このＴＶ、叩くと
ちゃんと映るようになるぞ！","","This TV, when you hit it.
You'll get a decent picture!","","If you hit this TV, it'll
start showing up again!",""
"叩けば直るって、そんな馬鹿な事って……。
あ、あれ？　た、たしかに映るようになったわね……","","That's such a stupid thing to say, just hit it and it'll be fixed. ......
Oh, hey, it's back on the screen now. ......","","It can be fixed by hitting it? That's ridiculous...
H-Huh? It's starting to show up...",""
"響さん、スゴいです！
ヒーローの必殺技みたいですっ！","","Hibiki, that is amazing!
It's like a hero's special move!","","Hibiki-san, you're amazing!
It's like a superhero move!",""
"へへーん！　このくらい、なんくるないさー！
また、調子が悪くなったら、いつでも言ってよね！","","Heh heh heh! This much, it's nothing!
And if you feel sick again, you can always let me know!","","Heheh! It's nothing special, really.
If you ever get sick again, just let me know!",""
"な、なんか、納得いかないわ……","","Hey, something doesn't add up. ......","","I-I just can't accept this...",""
"ま、まぁ……。そうだ、みんなでお茶にしましょう？
おいしいお茶菓子も買ってきてあるわよ","","Well, well, ....... Yes, let's all have tea, shall we?
I also bought you some delicious tea cakes.","","W-Well... Oh, I know. Why don't we all have some tea?
I've also bought some delicious tea cakes.",""
"お茶菓子、自分も食べたいぞ！
よーし、果穂。ソファのところまで競争さー！","","Tea cakes, I'd like some myself!
Okay, Kaho, let's race to the sofa!","","I want some tea cakes too!
All right, Kaho! Let's race to the sofa.",""
"（アナログな解決法も、時には必要、と言うこと
なのだろうか……ううむ）","","(Analog solutions are sometimes necessary.
(I wonder if it is ...... ummm)","","(I suppose sometimes analog solutions are also necessary... Hmmm, I guess
you could say that's what they call 'analog solution-solving.' ∴)",""
"（春香や心白たちが集まって、
なんだか楽しそうに話している……）","","(Haruka, Shinbaku and others gathered,
(He's kind of enjoying talking about it: ......)","","(Haruka, Kohaku and the others are all gathered
around us. They seem to be enjoying themselves...)",""
"ルミナスって、
個性的な子が多いよね","","Luminous is,
There are so many unique kids.","","There's a lot of unique
girls in Luminous.",""
"そうですね。みなさん、とても素敵なんですけど、
たまに口癖や仕草がうつってしまいます","","Yes, you are all very nice, though,
Sometimes my habits and gestures are imitated.","","That's true. Everyone is so wonderful, but sometimes
their words and gesture catch on to them as well...",""
"うんうん、
つい真似しちゃうことってあるよね","","Mm-hmm,
There are things we tend to imitate, aren't there?","","Yup, yup. I can't help
but imitate you sometimes!",""
"そうだ！
みんなでものまね対決しようよ！　","","Yes, it is!
Let's have an impersonation showdown!","","That's right!
Let's have a mock battle, everyone!",""
"他の子の真似をして、
誰が一番似てるか、勝負だぞ！","","Imitate other children,
It's a contest to see who looks the most like you!","","Let's see who looks
like the other girl!",""
"ものまね対決かぁ……。
うん、面白そうだね！","","The imitation showdown. .......
Yeah, that sounds interesting!","","A mock battle, huh...?
Sounds like fun!",""
"うぷぷ☆
響ちゃん、ナイスアイディアだにぃ♪","","p*p*
Hibiki-chan, nice idea.","","Upupu☆
Hibiki-chan, that's a great idea!♪",""
"案外、アイドルとしての観察力や表現力が
試されるかもな……いい勝負になりそうだ","","Not surprisingly, the ability to observe and express yourself as an idol
Might be a good test. ...... It's going to be a good match.","","Maybe it'll test your powers of observation and
expression as an idol. This might be a good match for you, too",""
"プロデューサーさん、対決方法ですけど、
どういう風にしましょうか？","","Producer, I'd like to talk about the confrontation method,
How shall we do it?","","Hey, producer. How do
you wanna play this?",""
"そうだな。俺がみんなの名前を書いた紙を用意する。
春香たちは、その紙を１枚ずつ引いていってくれ","","Right, I'll get a piece of paper with everyone's names on it.
Haruka and the others, please draw those papers one at a time.","","Right. I'll prepare a piece of paper that has everyones names written on it for you to see if anyone else can help out with the work here...
Haruka, you guys draw each piece of paper for me one at a time and I'll take it off your hands as well",""
"それで、紙に書いてある子を、
順番に演じていこう","","So, the child on paper,
Let's play it out in order.","","So, let's take turns
acting out the girls on paper.",""
"うきゃー☆　みんな誰のものまねをするのかなぁ？
わくわくわくわく……♪","","Who will everyone imitate?
Waku Waku Waku ......♪","","Ukyaa☆ I wonder who everyone is imitating?
I'm so excited...♪",""
"じゃあ、準備を始めるから、
少しだけ待ってくれ","","Okay, I'll start getting ready,
Give me a minute.","","Okay, I'm gonna start getting ready.
Just give me a minute to think about it...",""
"プロデューサーさん、お願いします","","Producer, please.","","Please, producer.",""
"……よし、準備できたぞ。
さて、誰から行こうか","","...... Okay, we're ready.
Well, who should we start with?","","...Alright, we're ready.
Well, who should I start with?",""
"はいっ！
自分から行くぞ！","","
I'll go myself!","","Yes!
Let's go! Come on.",""
"誰が出るかな……おっ、甜花かー！
よーっし、それじゃやってみるね！","","Let's see who's going to be there: ...... Whoa, a beet blossom!
All right, I'll give it a try then!","","I wonder who'll appear... Oh, Tenka!
Alright, then I'll give it a try!",""
"ひ、響……
頑張る……","","Hi, Hibiki ......
Good luck ......","","H-Hibiki...
I'll do my best...",""
"わぁ、響ちゃんすごい！
甜花ちゃんの話し方にそっくりだったよ","","Wow, Hibiki, that's great!
It sounded just like the way Beet Hana talked to me.","","Wow, Hibiki-chan's amazing!
The way you talked was just like tenkachan.",""
"えへへ♪
自分、カンペキだからね！","","Heh heh heh ♪
Myself, I'm a campy guy!","","Ehehe.♪
I'm perfect, you know!",""
"はいはーい！　次はきらりんのばんっ☆
さぁて、どーれーにーしーよーおーかーなー？","","Next is Kirarin's Banzai☆!
Now, what shall we do?","","Okay, okay! Next up is Kirarin's Bann!!☆
Well then, what should I do-?",""
"……じゃじゃ～ん！　えとえと、やよいちゃんだぁ！
よーし、いっくよー☆","","...... jaja~! It's, uh, Yayoi-chan!
All right, here we go!","","...Ta-dah! Umm, it's Yayoi.
Alright, let's go-☆",""
"うっうー！　今日も一生懸命頑張りまーっす♪
ハイ、ターッチ！　いぇい☆","","I'm going to work hard today!
Hi, Turch!","","Uuugh! I'll do my best today, too.♪
Hey, Turch!☆",""
"きらりさん、すごいです！　やよいさんの元気な
様子が目に浮かぶようでした！","","Kirari, you're amazing! Yayoi's energetic
I could see the situation!","","Kirari-san, you're amazing! I
could almost see Yayoi in action.",""
"みんなすごいなぁ……。それじゃあ、次は
私がやるね。えっと……ら、蘭子ちゃん！？","","You guys are awesome. ....... Okay, next up.
I'll take care of it...let's see......... La, Ranko!","","Wow, everyone's amazing... Then
I guess next is mine. Um-Ranko?!",""
"天海春香、行きます！
や、闇に飲まれよ……っ！","","Haruka Amami, I'm coming!
Ya, drink to the darkness. ......","","Tenkai Haruka, let's go!
D-Darkness will swallow you!",""
"おー、似てるぞ！
さすが春香、蘭子がいるかと思ったぞ！","","Ooh, they look alike!
You're right Haruka, I thought you had Ranko!","","Oh, you're just like him!
I knew you'd be here, Haruka!",""
"き、緊張した……。
でも、えへへ、うまくできてよかったぁ","","I was so nervous .......
But, ehehe, I'm glad it turned out well!","","I-I was so nervous...
▁But, heheh. I'm glad it turned out well for you guys~",""
"最後は私ですね。残った紙は……杏さん、ですか。
……行きます","","The last one is me. the remaining paper is ...... apricot, right?
I'm going to ......","","I'm the last one. The remaining paper is... Anzu-san, right?
...I'll go.",""
"杏、今日はぜーったい働かないぞ！
夜までダラダラして、ゲームをするんだー！","","Anne, I'm definitely not working today!
We linger and play games until the night!","","Anzu, I'm definitely not working today!
We'll laze around until nightfall and play games!",""
"こ、心白ちゃんすごい……！
杏ちゃんそのものって感じだよ！","","Ko, Shinbaku-chan is amazing. ......
It's like apricots themselves!","","Kohaku-chan, you're amazing!
She's like Anzu-chan herself!",""
"うっきゃー☆　心白ちゃん、すっごーい！
杏ちゃんが二人になっちゃったかと思ったにぃ☆","","Wow, Shinbaku, that's amazing!
I thought there were two apricot girls now.","","Ukyaaah☆ Kohaku-chan, you're amazing!
I thought Anzu-chan had become two people.☆",""
"あ、ありがとうございます！
上手くできてよかったです","","
I'm glad it worked out.","","Th-Thank you very much!
I'm glad it worked.",""
"みんな、よくできていたぞ。
誰が一番、というよりは全員が最高だったと思う","","Well done, guys, well done.
I don't think it's a question of who was the best, I think they were all the best.","","Well done, everyone.
I think it's more like everyone was the best.",""
"（その後も、いろいろな子の真似をしたようだ。
みんな、メンバーの事をよく見ているな……）","","(He seemed to imitate various children after that.
(Everyone is looking out for their members. ......)","","(After that, it seems she imitated a lot of girls.
Everyone's got a good look at the members...)",""
"（あれは……亜美と真美と杏と甜花か。
どんな話をしているんだろう……）","","(Is that ...... Ami and Mami and Anzu and Tetuka?
(What are we talking about: ......)","","(That's... Ami, Mami and Anzu. Tenka?
I wonder what they're talking about...)",""
"ねぇねぇ、テンテン！
最近のオススメゲームを教えてよー","","Hey, hey, Tenten!
Let me know what games you recommend these days!","","Hey, Tenten!
What's the latest recommended game?",""
"も、モンスターを倒す……やつ……
最新作が、出た……","","Also, the ...... guy who defeats monsters ......
The newest one, out now: ......","","A-A monster... Defeating one.
My latest work... came out.",""
