"（改めて雪歩に挨拶をしようと、
事務所に来てみたが……）","","(I tried to greet the snowflakes again,
I came to your office (......).","","(I came to the office to
say hi to Yukiho, but...)"
"しゅ、淑女って……。大人の女性って意味ですよね？
あううっ……。わ、私を大人の女性に……","","Shu, by ladies, you mean ......... adult women, right?
Awww... ....... Wow, make me a grown woman. ......","","A-A lady...? You mean an adult woman, right?
Auugh... Y-You're making me a grown woman..."
"あ、あの……。プロデューサーは
私に何をやらせようとしているんですか……？","","Oh, that ....... Producer is
What are you trying to get me to do ......?","","U-Um... What is the
producer trying to make me do...?"
"い、いや。大人っぽい新しい雪歩の一面が
あってもいいかなって思っただけだ……！","","No, no, it's a new, more mature side of Snowflake.
I just thought it might be nice to have. ......","","N-Nothing. I just thought it'd be
nice to have a mature side to you!"
"任せておけ、
俺が雪歩を一人前の建設業者にしてみせるから！","","I'll leave it to you,
I'll make Snowball a full-fledged builder!","","Leave it to me! I'll make
Yukiyori a full-fledged contractor!"
"……あの、それってつまり、
私の家のことを言ってるんですか？","","...... Um, that means,
Are you talking about my house?","","...Um, are you talking
about my house?"
"もう、アイドルは引退して家の仕事を……？
そ、そんなのイヤですぅ！　まだまだ頑張れます～！","","Are you already retired from your idol and working at home ......?
I don't want to do that! I can still do my best!","","Did the idol retire and start working at home...?
I-I don't want that! I can keep going!"
"い、いや。今のは雪歩のアイドルに対する気持ちを
確かめるために聞きたかったんだ……！","","No, no, that was just a comment about snowflake's feelings toward her idols.
I just wanted to ask to be sure. ......","","N-No. I just wanted to know
how you feel about idols...!"
"そうだな、まずは初心を思い出すためにも、
基礎的なレッスンからもう一度始めてみようか","","Yes, first of all, to remind us of our initial intentions,
Let's start again with some basic lessons.","","Let's see, in order to remember the
basics, let's start with the basics again."
"は、はいっ……。プロデューサー！　ダメダメで
ダメダメな私ですけど、よろしくお願いします！","","Yes, yes, ....... Producer! No, no, no, no, no, no.
I'm no good, but please take care of me!","","O-Okay... I'm Producer! I know I'm
hopeless and hopeless, but I'm counting on you!"
"（雪歩は宣言通り、基礎から地道にレッスンを
こなしていった。そして……）","","(Snowflake, as he declared, gave lessons steadily from the basics.
(And ......)","","(Just as he said, Yukiho's been steadily taking
lessons from the basics. And then...)"
"えっと……。
ワン、ツー、スリー、フォー……","","Let's see, .......
One, Two, Three, Four: ......","","Um......
One, two, three, four..."
"もう一回……。
ワン、ツー、スリー、フォー……！","","Once more .......
One, Two, Three, Four. ......","","One more time...
One, two, three, four...!"
"おお……！　なんと流麗なる天使の舞！","","Oh ......! What a flowing angelic dance!","","Ooh...! What a beautiful dance of angels!"
"（わぁ。雪歩さんの流れるようなダンス、
見とれちゃいます～♪）","","(Wow...snowflake's flowing dance...)
I can't stop looking at it!)","","(Wow. I'm captivated by
Yukihoru's flowing dance!)"
"スゴいです！　雪歩さん完ぺきですっ！
ダンス、あたしに教えてください！","","Yukiho, you are perfect!
Please teach me how to dance!","","That's amazing! Yukiho-san is perfect!
Dance, teach me!"
"そ、そんな……。えへへっ、私が蘭子ちゃんや
果穂ちゃんに教えてあげられることなんてないよ～","","Oh, no. ....... Ehehe, I'm Ranko.
There's nothing I can teach you, Kaho-chan!","","N-No way... Ehehe, there's nothing
I can teach Ranko or Kaho~"
"それに、私ひとりで身につけた力じゃなくて、
プロデューサーに助けてもらったから……","","And it's not a power I acquired on my own,
Because I had help from a producer: ......","","Besides, it's not because of the power I gained
alone. It's because Producer saved me"
"いや、雪歩の努力の賜物だ。他のトレーナーにも
聞いたが、着実に力をつけているみたいだな","","No, it's the snowflake's efforts, and those of the other trainers.
From what I've heard, it sounds like you're steadily gaining strength.","","No, it's all thanks to Yukiho's hard work. I've heard from
other trainers that you've been steadily increasing your strength."
"ククク……。至高なる星光の宴に備え、
今、ラグナロクの扉が開かれたようね！","","Kukuku ....... Prepare for the banquet of the supreme starlight,
Looks like the door to Ragnarok is open now!","","Heh heh heh... Looks like Ragnarok's door
just opened for the ultimate starlight feast!"
"（雪歩さん、スターリットドーム出場に向けて着々と
力をつけてますね。私も頑張りま～す！）","","(Snowflake, steadily working toward competing in the Starlit Dome.
You're gaining strength, and I'll do my best too!)","","(Yukiho-san is steadily building up her strength
to enter the Starlit Dome. I'll do my best too!)"
"雪歩さんがスッゴくがんばったから
あんなダンスができるんですね……！","","Snowy did a great job.
You can dance like that. ......","","It's because you worked so hard that
you were able to dance like that!"
"そ、そんな褒められても……。ダメダメでダメダメの
私から、普通のダメダメな私に戻れただけだから……","","Well, even with such praise, ....... no, no, no, no, no, no.
It's just a return from me to the normal, no-good me. ......","","Y-You don't have to praise me like that... I'm just a hopeless, hopeless
person. I'm just able to go back to being a normal, hopeless person..."
"謙遜することはないぞ、雪歩。ルミナスのみんなが
褒めてくれるってことは、実力が伴っている証拠だ","","Don't be modest, snowflake; all of us at Luminous are.
The fact that they praise you is proof that you're good at what you do.","","There's no need to be modest, Yukiho. The fact that
everyone in Luminous praises you is proof that you're skilled"
"仲間の言葉なら、自分が頑張っているって
信じられるんじゃないかな？","","If it's the word of a fellow student, he says he's doing his best.
I guess you can believe that, can't you?","","I'm sure you'll be able to believe that you're
doing your best if you're with your friends."
"それは……。は、はい！　私、
今ならちょっとだけ、自分を信じられそうです！","","It's ....... Yes, yes!
I think I can trust myself a little bit now!","","Um... Y-Yes! I think I can
trust myself a little now!"
"でも、私がここまで来れたのは、
ルミナスのみんなのおかげだと思うんです","","But I've made it this far,
I think it's all thanks to everyone at Luminous.","","But I think it's thanks to everyone in
Luminous that I was able to make it this far."
"みんなと一緒に頑張れたから、
今の自分になれたんだと思います～","","I was able to work hard with everyone,
I think I became the person I am today.","","I think I was able to become who I am
today because I worked so hard with everyone."
"ああ、みんなと活動していく中で大事な考えだ。
これからも大切にしていこうな","","Yeah, that's an important thought as we work with everyone.
I'll take good care of you from now on.","","Yeah, it's an important thought as I'm working with everyone.
Let's take good care of it from now on."
"はいっ、わかりました！
私、絶対に忘れません！","","Yes, I understand!
I, I will never forget it!","","Okay, got it!
I'll never forget it!"
"あ、あの、プロデューサー。私の悩みを
解決してくれて、本当にありがとうございました","","Oh, um, producer, I have a problem.
Thank you so much for resolving this issue!","","U-Um, producer. Thank you so much
for helping me solve my problems."
"雑誌のコラムも、安心して集中できそうです。
大切な仕事だったから……。諦めないでよかったです","","The columns in the magazine will be safe and focused.
It was an important job and I'm glad I didn't give up on .......","","I'll be able to focus on the magazine column in peace.
It was an important job... I'm glad I didn't give up."
"それは良かった。他のアイドル活動と並行して行う
のは大変だろうけど、頑張ってくれよ","","That's good to know; I'll do it in parallel with my other idol activities.
I know it's a lot of work, but good luck with that.","","That's good to hear. I know it'll be hard to do it
in tandem with other idol activities, but good luck."
"も、もちろんです……！　そ、それでなんですが、
何かプロデューサーにお礼がしたくて……","","Of course. ......! So, so what is it?
I wanted to thank Producer for something: ......","","O-Of course! B-But I wanted
to thank Producer..."
"え？　いやいや、
わざわざそんなことしなくていいよ","","What? No, no, no,
Don't bother doing that.","","Huh? No, no, you don't
have to do that."
"い、いえっ。私、すっごく感謝しているんです。
だから、どうしてもお返ししたくって……","","No, no, I'm very grateful.
So I really wanted to give something back. ......","","N-No. I'm really grateful.
That's why I wanted to return the favor..."
"う～ん、急にお礼って言われてもなあ。
それじゃあ……","","Well, I don't know if I can suddenly say thank you.
Okay then: ......","","Hmm, I don't know how to thank you all of a sudden.
Well, then..."
"コラムに
書いてくれ","","In Column.
Write.","","Put it in the
column."
"お茶を
淹れてくれ","","Tea.
Brew it up.","","Make me some
tea."
"仕事を
頑張ってくれ","","Job.
Good luck.","","Good luck with
your work."
"何も
しないでくれ","","nothing (with neg. verb)
Don't.","","Don't do
anything to me."
"このことをコラムに書くのはどうだろう？","","How about writing a column about this?","","Why don't I write a column about this?"
"はいっ！　私もそうしようって思ってました。
大切な経験を、読者のみなさんに伝えたいです！","","Yes! I was thinking of doing that too.
I would like to share my important experience with our readers!","","Yes! I was thinking the same thing.
I want to share my most important experience with all of you readers!"
"ああ、きっと読者の共感を生む、
良いコラムになると思うぞ！","","Oh, I'm sure it will generate sympathy among readers,
Would make a good column, I think!","","Yeah, I'm sure it'll be a
great column for readers to read!"
"なんだか雪歩のお茶が飲みたくなったから、
お茶を淹れてもらおうかな","","Because I kind of wanted to drink a cup of snow tea,
I think I'll have a cup of tea made.","","For some reason, I want to drink your
tea, so could you make some for me?"
"はい、もちろんです！　お茶のことでしたら、
喜んでやらせてもらいますね","","Yes, of course! If you mean tea,
I'd be happy to do it.","","Yes, of course! If it's
about tea, I'd be happy to help."
"レッスン終わりで悪いけど、事務所に戻ったら
雪歩のお茶で、みんなで一息つこうか","","Sorry to interrupt your lesson, but when I get back to the office.
Let's all take a break with a cup of snow tea.","","I'm sorry that classes are over, but when we get back to
the office, let's have some tea and take a breather."
"とりあえず、仕事を頑張ってくれ","","In the meantime, good luck with your work.","","Anyway, good luck with your work."
"は、はい……！　レッスンやコラムだけじゃなくて、
他のお仕事も一生懸命、頑張りますぅ～！","","Ha, yes ......! Not just lessons and columns,
I will work hard and do my best in my other jobs too!","","O-Okay! I'll do my best with my other
work, not just my lessons and columns!"
"ああ、俺もしっかりサポートしていくからな！","","Yeah, I'll be there to support you!","","Yeah, I'll do my best to support you!"
"う～ん。
やっぱり、何もしないでくれ","","Hmmm.
I knew it. Don't do anything.","","Hmmm.
I knew it. Don't do anything."
"もしかして……迷惑でしたか？
ううっ……でしゃばってすみませんでした……","","Perhaps ...... was annoying?
Ugh ...... sorry for being so intrusive ......","","Could it be... that I'm bothering you?
Ugh... I'm sorry for butting in..."
"（うっ……。ここは、素直に
お礼をしてもらうべきだったかもしれないな……）","","(Ugh. ....... This is a straightforward place.
Maybe I should have asked him to thank you. ......)","","(Ugh... Maybe I should have
asked him to thank me...)"
"あの、プロデューサーさん。もう少しだけ、
雪歩さんと蘭子さんとレッスンしてもいいですか？","","Um, Mr. Producer, just a little more,
Can I have a lesson with Yukiho and Ranko?","","Um, Mr. producer? Can I take a few more
lessons with Yukiho-san and Ranko-san?"
"ああ、もちろんだ。
レッスンの最中に邪魔をして悪かったな","","Yes, of course.
Sorry to interrupt you in the middle of your lesson.","","Yeah, of course.
Sorry to interrupt you in the middle of your lesson."
"えへへっ。果穂ちゃん、蘭子ちゃん。
それじゃあ、今度はみんなで合わせてみようか","","Ehehe, Kaho, Ranko.
Well, then, let's all try to fit together this time.","","Hee hee! Kaho, Ranko!
Well then, let's all play together next time."
"（雪歩のコラムの新しい企画として、
『今対談したいアイドル特集』を行うことに……）","","(As a new project for Snowflake's column,
(......) to do a ""Feature on Idols You Want to Talk to Now.""","","(As a new project for Yukiho's column,
『A special edition of an idol I want to talk to right now.』(I've decided to do it...)"
"……というわけで、『今対談したいアイドル特集』！
このおふたりに来ていただきました","","...... is therefore the ""Idol Feature I'd Like to Conversate With Now""!
We are pleased to have these two gentlemen here.","","...And so, 『A special edition of an idol I want to talk to right now.』!
These two are here."
"７６５プロ所属、菊地真です！
って、対談の前に自己紹介って必要だっけ？","","I am Makoto Kikuchi, a member of 765 Pro!
I mean, do I need to introduce myself before the dialogue?","","I'm Makoto Kikuchi, from 765 Pro!
Wait, should I introduce myself before the interview?"
"必要ではないかもしれないけれど……
気持ちのいい始まり方だね、それでいこう","","It may not be necessary, but ......
That's a pleasant way to start. Let's go with that.","","It might not be necessary, but...
That's a nice start. Let's go with that."
"２８３プロ所属、白瀬咲耶。
今日の対談を光栄に思うよ。ありがとう、雪歩","","Sakuya Shirase belongs to 283 Pro.
I'm honored to have this conversation with you today, thank you, snowflake.","","I'm Sakiya Shirase, a member of 283 Pros.
I'm honored to have the opportunity to speak with you today. Thank you, Yukiho."
"ふふっ。感謝するのは私のほうです。真ちゃん、
咲耶さん。今日はよろしくお願いしますぅ～！","","Hmmm...it's me who should be thanking you, True,
Sakuya-san, thank you very much for your time today!","","Heheh. I'm the one who should be thanking you.
Shin-chan, Sakuya-san. I'm counting on you today  !"
"さっそくですけど、おふたりと私が参加している
プロジェクトルミナスについて聞いてもいいですか？","","I'll get right to it, but the two of you and I are participating in the
Can I ask you about Project Luminous?","","Can I ask you about Project Luminous,
which you and I are participating in?"
"うん、雪歩。なんでも聞いてよ！
バリバリ答えちゃうからさ","","Yes, snowflake, you can ask me anything!
I'll give you a straight answer.","","Yeah, Yukiho. Ask me anything!
Because I'm going to give you a straight answer."
"私も同じだ。遠慮は無しでね","","I'm the same way...without reservation.","","Same here. Don't be shy."
"（うん。真も咲耶も協力的だし、
問題なく対談は進みそうだな）","","(Yes, both Makoto and Sakuya are very cooperative,
(I'm sure the dialogue will go on without a problem.)","","(Yeah. Makoto and Sakuya are both cooperating, so it looks
like we'll be able to proceed without any problems.)"
"……なるほど。ありがとうございますぅ。
では、次のテーマなんですけど……あ、あれ？","","I see. ...... Thank you very much.
Well, that's the next subject. ...... Oh, what's that?","","...I see. Thank you very much.
Now, about the next theme... H-Huh?"
"雪歩、どうしたんだ？","","Snowflake, what's going on?","","What's wrong, Yukiho?"
"あ、あの、プロデューサー。
私、次のテーマのこと、忘れちゃって……","","Oh, um, producer.
I forgot about the next topic: ......","","U-Um, Producer-san?
I forgot about the next theme..."
"ちょっと待ってくれ、今確認する。……ええと、
ふたりの雪歩に対してのイメージについて、だな","","Hold on, I'll check now. ...... Uh,
About the image of the two snowflakes.","","Wait a minute, I'll go over it now. ...Um, it's about the
image of the two of you walking around in the snow."
"ありがとうございます。で、では、改めて……。
ふたりに私について思うことを聞いてもいいですか？","","Thank you, and now, once again, please visit .......
May I ask you both what you think about me?","","Thank you very much.Th-Then, once again......
Can I ask you two what you think about me?"
"雪歩について？　ボクは別にかまわないけど、
なにを話せばいいの？","","About snowflakes? I don't mind them,
What do you want me to say?","","About Yukiho? I don't really mind,
but what should we talk about?"
"難しく考える必要はないさ。
ほら、真は雪歩のことをどう思っているんだい？","","You don't have to think too hard.
See, what does the truth say about snowflakes?","","There's no need to think too hard about it.
Hey, what do you think of Yukiho?"
"ええっ！？　さ、咲耶さん！？","","What? Sakuya-san!","","What!? S-Sakuya-san!?"
"おや、違っていたならすまない。
……でも、私も興味があってね","","Aw, sorry if I'm wrong.
I'm also interested in ...... though.","","Oh, I'm sorry if I'm wrong.
...But I'm also interested."
"そうだなあ……。まず、最初に浮かぶのは、
可愛い女の子ってことかな","","Well, ...... is the first thing that comes to mind,
I guess that means she's a pretty girl.","","Let's see... The first thing that
comes to mind is a cute girl."
"ボクが憧れるアイドル……。それが雪歩だね。
ってなんか改めて言うと照れるね","","The idol I admire ...... is Yukiho.
It's a little embarrassing to say it again.","","The idol I admire... That's Yukiho.
It's kind of embarrassing to say it again."
"わ、私が、憧れ……！？","","Wow, I adore ......!","","M-Me...?!"
"（……ん？　今、雪歩が身を乗り出して
食いついたような……気のせいか？）","","(...... hmm? Now the snowflake leans in.
(Like I'm biting ...... or am I imagining it?)","","(...Hm? Did Yukiho just lean forward
and bite into me? Am I imagining things?)"
"あ、あの……真ちゃん。
もう少しだけ、詳しく教えてもらってもいい？","","Oh, that ...... true.
Can I ask you to elaborate just a little bit more?","","U-Um... Shin-chan.
Could you tell me a little more about it?"
"え、えと……対談、だから。その……","","Uh, uh, ...... dialogue, so...you know, that ......","","U-Um... We're having a conversation, so..."
"う、うん。わかってるよ。
そうだなあ、雪歩の可愛さ……か","","I know, I know.
Well, I guess you're right, snowflake cuteness ......","","Y-Yeah, I know.
Let's see... Yukiho's cuteness..."
"可憐で儚い……。つい守りたくなっちゃうような
可愛さが雪歩のイメージだね","","Pretty and fragile, ...... makes you want to protect it.
Cute is the image of a snowflake.","","It's so cute and fleeting... It's so
cute that it makes me want to protect you."
"つ、つい守りたくなっちゃう……","","One, I just want to protect you. ......","","I-I can't help but want to protect her..."
"それはいわば、白百合のような純潔さ、
カスミソウのような愛おしさ……かな？","","It is, so to speak, as pure as a white lily,
Is it as lovely as a cassowary ......?","","It's as pure as a white lily, and as
lovely as a nightflower... I guess?"
"わ、私が白百合……！　カスミソウ……！
さ、咲耶さん。えへへっ……そんなことないですよ","","Wow, I'm the white lily ......! I'm the cassowary ......!
Sa, Sakuya-san. ehehehehe ...... that's not true!","","I-I'm a white lily...! A lily...!
S-Sakuya-san. Ehehe... That's not true."
"フフ……けれど真も頷いているよ。
雪歩が否定しても事実は変わらない","","Hmph ...... but true is nodding his head.
Snowflake's denial doesn't change the fact.","","Haha... But Makoto is nodding.
Even if you deny it, it won't change the fact."
"そして可愛らしい真については……
私が語っても構わないのかな？","","And for the lovely true: ......
Do you mind if I talk about it?","","And as for the cute truth...
You don't mind if I tell you?"
"ぼ、ボクが可愛い……！？
さ、咲耶、本気で言っているの？","","Oh, I'm so cute ......!
Sakuya, are you serious?","","I-I'm cute...!?
S-Sakuya, are you serious?"
"フフ、なぜそんなに驚くのかな。
真は凛々しく、可憐な花だ……本気だよ","","Huh, why are you so surprised?
True is a dignified, dainty flower. ...... I mean it.","","Haha. Why are you so surprised?
True is a beautiful, dignified flower... I'm serious."
"そんな面と向かって言われたら……。
へへっ、なんだか照れちゃうな♪","","If you can say it to my face like that, please contact me at .......
Hehe, I'm kind of embarrassed.","","If she says that to my face...
Hehe, you're making me blush. ♪"
"真ちゃんと咲耶さん、絵になるなぁ～。
ドキドキしてきちゃいますぅ","","Shin-chan and Sakuya, you are so picturesque!
I'm getting nervous!","","Man, Shin-chan and Sakuya-san are picture perfect.
I'm getting excited"
"なんだかふたりだけの世界って感じがしました","","It felt like it was just the two of us.","","It felt like it was just the two of us in this world."
"あ……すまない……","","Oh ...... sorry ......","","Ah... Sorry..."
"フフ……そんなつもりじゃないんだけれどね。
どうしたら、雪歩は機嫌を直してもらえるかな","","Hmph ...... I didn't mean it that way.
How can I get the snowflakes to be in a better mood?","","Haha... That wasn't my intention, though.
What can I do to cheer you up?"
"……そうだ、雪歩。
咲耶に頭をなでてもらうのなんてどうだ？","","...... yes, snowflakes.
How about having Sakuya pat you on the head?","","...That's right, Yukiho.
How about having Sakuya pat your head?"
"えっ……頭をなでなで、ですか？
あ、い、いえ！　な、なんでもないですぅ！","","What, ...... patting you on the head, is it?
Oh, no, no, it's nothing!","","Huh...? Patting my head?
Ah, n-no! It's nothing!"
"対談の仕事中ですけど……。
そ、それくらいなら……いいですよね？","","I'm working on a dialogue, but you can find it at .......
Well, that's about as good as it gets at ......, isn't it?","","I'm in the middle of an interview...
I-If it's just that, then... it's okay, right?"
"（うーん。対談のネタとしては面白そうだが……）","","(Hmmm...sounds like an interesting topic for a dialogue. ......)","","(Hmm. It sounds interesting as a topic for an interview, but...)"
"やってみよう","","Let's try it.","","Let's give it a shot."
"やめよう","","Let's not.","","Let's not do this."
"やってみよう。対談のネタとしても面白いと思うし、
読者が喜んでくれそうだ","","Let's do it; I think it would be an interesting topic for a dialogue,
I'm sure your readers would love it.","","Let's give it a try. I think it'll be fun to talk
to them, and it'll make the readers happy."
"え、ほ、本当ですか！？
じ、じゃあ、咲耶さん……お願いしますぅ","","Oh, ho, really!
Well, then, Sakuya-san, ...... please!","","Huh? R-Really?
Th-Then, Sakuya-san... I'm counting on you"
"仰せのままに、お姫様","","As you wish, princess.","","As you wish, princess."
"えへへっ。
咲耶さんの手、温かくて気持ちいいですぅ～","","Heh heh.
Sakuya-san's hands are so warm and comfortable~!","","Eheheh.
Sakuya-san's hand is so warm and nice~"
"あ！　じゃあ次は真ちゃんにも、
なでなでしてもらってもいいですか？","","Ah! Then the next one is for you, Shin-chan,
May I have a stroke?","","Ah! Then can I ask
you to pet me next?"
"ええっ！？　な、なんでボクも！？","","What? Why me too?","","Huh?! Wh-Why me?!"
"どっちのなでなでが気持ちいいか、コラムに
書こうと思ったんだけど……ダメかな？","","Which stroke feels better, in the column.
I was going to write about it, but ...... not good enough?","","I was going to write a column about which
pet would feel better... Is that okay?"
"そういうことなら……はい。なでなで","","If that's the case, ...... yes. nudge.","","If that's the case, then... here. Pat pat"
"えへへっ。
真ちゃんのなでなでも気持ちいいですぅ♪","","Heh heh.
Shin-chan's stroking feels so good!","","Eheheh.
Ma-chan's petting feels so good~"
"（……雪歩、幸せそうだな）","","(...... snowflake, you look happy)","","(Yukiho looks so happy...)"
"やっぱり、やめておこう。
対談の趣旨からズレている気がする","","I knew I shouldn't have done that.
I think you're missing the point of the dialogue.","","I really shouldn't.
I feel like I'm missing the point of this interview."
"そ、そうですよね……","","Yes, that's right: ......","","Y-You're right..."
"え～っと、そ、それでは
次のテーマに移ろうと思いますぅ……","","Um, well, let's see.
I'll move on to the next topic... ......","","Umm... I-I think I'll move
on to the next topic..."
"（……雪歩、ちょっと残念そうな感じだったな）","","(...... snowflake, you seemed a little disappointed)","","(...Yukiho seems a little disappointed.)"
"はい……以上が最後のテーマになります。
真ちゃん、咲耶さん。ありがとうございました！","","Yes ...... or more will be the last subject.
Thank you very much, Makoto and Sakuya!","","Okay... That's the last subject.
Shinchan, Sakuya-san. Thank you very much!"
"お疲れ様！
雪歩と咲耶、ふたりと話ができて楽しかったよ！","","Thanks for your time!
Snowy and Sakuya, it was a pleasure talking with you both!","","Good work today!
I had a lot of fun talking to you and Sakuya!"
"お疲れ様。こちらこそ、
とても素敵な時間をありがとう","","Thanks for your help, it's my pleasure,
Thanks for a very nice time.","","Good work. I should be thanking
you for the wonderful time."
"よしっ、対談は無事に終了だな。
あとは雪歩が文章に……。おっ、電話だ……","","Okay, I guess the dialogue is over without incident.
Now all that's left to do is for snowflakes to send a text to ....... Whoa, call me: ......","","All right, the interview's over.
Now all that's left is for Yukiho to write... Oh, a phone call..."
"もしもし……あっ、雑誌の編集局長さんですか。
雪歩がお世話になっております……","","Hello ...... Oh, you are the editorial director of a magazine?
Snowflake has been a great help to us: ......","","Hello? Oh, you're the magazine editor-in-chief.
Thank you for taking care of Yukiho..."
"え？　コラムについて重要な相談があるので、
ミーティングがしたい、ですか？","","Eh? I have an important consultation about the column,
Want to have a meeting?","","Huh? You want to have a meeting because you have
something important to discuss in the column?"
"……わかりました。改めて雪歩とふたりでお話を
お伺いできればと思います……はい、失礼します","","...... Okay, I'll talk to you and snowflake again.
I would be happy to hear from you. ...... Yes, excuse me.","","...Understood. I'd like to speak with
Yukiho alone again... Yes, please excuse me."
"さっそく今日のことを文章にしないと……。
ふふっ、今回のコラムはスラスラと書けそうですぅ～","","I need to get today in writing as soon as possible. ......
I think I'll be able to write this column smoothly~!","","I need to write today's events down......
Heehee. I think I'll be able to write this column smoothly."
"（重要な相談か……。いったい何があったんだろう）","","(Important consultation or ....... What the hell happened?)","","(Something important, huh... I wonder what happened.)"
"（雑誌の編集局長から重要な相談があると言われ、
ミーティングにやってきた……）","","(I was told that the editorial director of the magazine had an important consultation,
(I came to the meeting: ......)","","(The magazine editor-in-chief told me he had something
important to discuss, so I came to the meeting...)"
"あっ、編集局長さん。お疲れ様です！","","Ah, Mr. Editor-in-Chief, thank you for your time!","","Ah, Mr. Editor-in-Chief. Good work!"
"ああ、萩原君たち……。さっそくだけど君たちに
重要なことを伝えなければならない","","Oh, Hagiwara you guys. ....... I'll get right to it, but to you guys.
I have to tell you something important.","","Ah, Hagiwara-kun and the others... I know it's sudden,
but I have something important to tell you."
"重要なこと……？
あの、どんなことでしょうか？","","Important: ......?
Um, what is it about?","","Something important...?
Um, what do you mean by that?"
"実は、萩原君のコラムが
中止になるかもしれないんだ……","","Actually, Hagiwara, your column is
It could be cancelled. ......","","Actually, Hagiwara's
column might be canceled..."
"私のコラムが中止……？
ええっ！　私のコラムが中止ですか～～～！？","","My column was cancelled ......?
What! My column is cancelled~!","","My column was canceled...?
What?! My column's been canceled?!"
"萩原君のコラムは好評なんだが、
雑誌の売り上げが芳しくなくてね……","","Hagiwara, your column is well received,
Magazine sales haven't been great. ......","","Hagiwara's column is well received, but
the magazine sales aren't very good..."
"このままだとコラムの連載どころか、
雑誌自体が廃刊になりそうなんだ","","If this continues, it will be more than a series of columns,
The magazine itself is going out of business.","","At this rate, it won't just be serialized,
but the magazine itself will be discontinued."
"そ、そんな……私の『天使の小部屋』が……。
コラムを楽しみにしてくれる読者さんもいるのに","","Well, such ...... my ""Angel's Little Room"" is .......
I have readers who look forward to your columns.","","N-No way... My 『Angel's Small Room』...
There are readers who look forward to the column."
"（雑誌自体の廃刊……何かいい方法はないだろうか。
……そうだ！）","","(Is there any way to discontinue the magazine itself ......?
(...... Yes!)","","(I wonder if there's a good way to get rid of the magazine.
......that's right!)"
"コラムの内容を一新して、雑誌の売り上げアップを
狙う、というのはどうでしょうか？","","Revamp column content and increase magazine sales.
How about aiming for it?","","How about we rethink the column and
try to increase sales for the magazine?"
"私のコラムで……。は、はい。私、売り上げに貢献で
きるようにコラム、頑張って書きます！　だから……","","My column is available at ....... Yes, I contribute to sales.
I'll do my best to write a column so that I can do it! So ......","","In my column... Y-Yes. I'll do my
best to contribute to the sales! So..."
"あ、でも、プロデューサー、
どんな風にコラムを一新したらいいんでしょう？","","Ah, but Producer,
How can we refresh the column?","","Oh, but, producer, how
should I remodel this column?"
"う～ん。それはだな……","","Hmmm...that's it. ......","","Hmm. Well, you see..."
"著名人との対談","","Conversations with Celebrities","","Talk to famous people"
"雪歩のグラビア","","Snow Walk Gravure","","Yukiho's Gravure"
"……俺が書く","","...... I write","","...I'll write it."
"著名人と雪歩の対談なんてどうだろう？
プロスポーツ選手とか、大御所芸能人とか……","","How about a conversation between a celebrity and a snowflake?
Professional athletes, big-name entertainers, etc. ......","","How about a meeting between a famous person and Yukiho?
Professional athletes, celebrities, and so on..."
"は、はいっ！　わ、私にそんな大役が務まるか
わからないですけど……精一杯頑張ります！","","I don't think I can handle such a big role.
I don't know, but I will do my best ......!","","Y-Yes! I-I don't know if I'll be able to play
such an important role, but... I'll do my best!"
"うーむ。素晴らしい内容だと思うけど、
著名人に出演してもらうための予算がね……","","Hmmm...sounds like great content,
The budget to get celebrities to perform. ......","","Hmm... I'm sure it's a wonderful story, but we'll
need a budget for celebrities to appear in it..."
"あ……予算は大切な問題です、よね……。
すっかり忘れてました……","","Oh ...... budget is an important issue, right .......
I completely forgot about this: ......","","Ah......the budget is an important issue......
I completely forgot..."
"雪歩のグラビアの写真を、
コラムと一緒に掲載するのはどうだ？","","Snowflake's gravure pictures,
How about we publish it with the column?","","Why don't we put a picture
of Yukiho in the column?"
"ええっ！　わ、私の写真ですか～！　……で、でも、
これも売り上げのため……わ、わたしやります！","","Wow, is that a picture of me~ at ......, though,
This is also for sales. ...... I'll do it!","","Whaaat?! A picture of me?! ...B-But
this is for sales... I-I'll do it!"
"ええと、安易にアイドルのグラビアを載せるのは、
うちの雑誌の雰囲気が壊れてしまう恐れが……","","Well, it's not easy to put up a photogravure of an idol,
The atmosphere of our magazine could be broken ......","","Let's see, putting up an idol's photoshoot so
easily could ruin the atmosphere of our magazine..."
"あ、そ、そうですよね……。雑誌のイメージって
大事ですからね！　ふぅ……よかったですぅ","","Oh, yes, that's right. ......... magazine images are...
It's important! Phew, I'm glad ......","","Ah, r-right... It's important to have an
image in a magazine! Phew... That's good."
"……俺が書く。俺がコラムを書こう","","...... I'll write it; I'll write the column.","","...I'll write it. I'll write the column."
"えぇ？　プロデューサーがコラムを書くって、
どんな内容にするつもりなんですか？","","What? A producer writes a column,
What kind of content do you plan to use?","","Huh? What's Producer
going to write a column about?"
"えっと……。その日の仕事の内容とか……。
あとは、俺の一週間のスケジュール……とか？","","Let's see............what you did that day...or .......
And my weekly schedule, like ......?","","Um......about the day's work......
And my schedule for the week... or something?"
"……それは業務日誌では？","","...... Isn't that a business journal?","","...Isn't that a business log?"
"え、えっと……。それに、
私のコラムじゃ、なくなってしまいますね……","","Well, let's see. ....... And,
It's not my column, it's gone. ......","","U-Um... And it won't be
in my column anymore..."
